,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
258,0,31,1752,20567,92660,264043,624028,1199500,1941831,2570687,2874377,2771658,2418512,1935498,1356593,780117,310317,73332,13226,3630,1304,314,103,56,4,4,0,0,0,0,0,0
259,0,233,8520,45894,208256,601897,1131801,1450376,1445258,1264605,1014354,762387,523403,326756,185275,97098,39251,15880,9578,7344,4582,2104,836,500,187,22,3,0,0,0,0,0
260,0,125,8899,90280,270821,505016,772304,942034,975041,915599,771209,583990,420818,264152,134121,64172,31869,13641,7893,6422,3901,2130,964,300,68,31,0,0,0,0,0,0
261,0,219,9198,104798,402038,871956,1364747,1593054,1520566,1279035,988371,742548,547873,368453,211330,117243,60567,27649,15345,9710,4524,2050,1132,1230,1118,436,74,0,0,0,0,0
262,0,329,19583,131601,246702,373978,683826,1191365,1722447,2084445,2250923,2318799,2276970,2028807,1625274,1213876,796471,346762,91259,23056,6332,2237,1128,958,359,213,54,6,0,0,0,0
263,0,23,3412,34320,153631,457315,1019613,1805074,2555214,2960597,3094443,3067711,2823593,2292465,1703612,1220688,750675,298303,70042,20867,11304,8399,7566,9564,15680,13461,5063,1389,92,4,0,0
264,2,1142,38574,166856,312483,522336,952973,1701672,2589564,3232929,3500627,3467727,3124423,2494353,1805002,1266813,813957,360773,86785,22810,9900,5887,5409,6980,5616,1924,11290,11026,804,3,0,0
265,1,129,2890,21772,82162,245980,597191,1157504,1820087,2453142,2865028,2892400,2579226,2044189,1446592,947352,525001,196403,47375,14905,8330,7106,7802,11365,10287,2305,245,15,0,0,0,0
266,0,19,1263,16575,72925,233246,549499,1062828,1721917,2354828,2736737,2712788,2309064,1679718,1137579,776620,454867,168631,36595,8159,2778,1417,1057,865,963,1329,1301,230,2,0,0,0
267,16,296,2721,27743,119591,348082,785029,1514097,2507028,3430792,3856682,3545306,2802221,2050324,1481788,950356,445736,136959,30399,8289,2753,1081,574,466,211,238,273,112,5,0,0,0
268,0,45,1729,22325,106400,323307,802857,1636246,2708018,3680419,4124774,3901462,3206072,2389833,1669813,1021492,514158,197640,59581,17774,6539,3388,2311,1953,1853,1691,1262,613,77,0,0,0
269,0,10,1092,15462,73669,212813,519342,1074334,1759563,2388052,2759221,2805950,2575111,2159810,1586526,894703,357880,96963,21832,5359,2046,793,262,115,83,1,0,0,0,0,0,0
270,0,97,2324,19578,84075,231284,524165,1002486,1622212,2239692,2630347,2623041,2323179,1892849,1345843,777213,344934,95882,26671,9499,4020,2013,1038,638,557,451,417,204,11,0,0,0
271,13,583,5134,22937,101234,318570,750075,1516446,2501792,3331126,3719058,3588944,3155479,2504908,1684267,930516,378707,92537,21401,8864,5754,5392,7073,7792,2422,83,38,7,0,0,0,0
272,0,55,6099,60510,176141,388086,856115,1680752,2772932,3704681,4065272,3779066,3138552,2393763,1618024,893375,382839,94634,20920,8577,5122,3920,4249,4618,1171,251,219,25,0,0,0,0
273,6,145,8288,49657,135245,297362,612635,1180486,1916417,2555341,2847389,2778662,2400994,1814788,1234993,759500,353373,89788,16752,7403,4994,4916,6933,12598,6233,532,10,0,0,0,0,0
274,0,18,1427,13917,61351,190377,470921,962128,1620612,2231264,2642155,2751972,2480337,1877099,1241418,811891,494221,223277,87980,35995,17413,10730,7932,7701,6680,2987,3550,3927,1141,3,0,0
275,0,23,3537,28149,113108,309635,673554,1184858,1764550,2371530,2898524,3177137,3090517,2837365,2465510,1861662,1151600,565825,206204,49391,15664,9765,9010,8854,4321,1241,491,648,199,0,0,0
276,0,17,3741,46665,220474,642698,1330440,2176106,2855725,3107158,2958531,2558852,2095427,1553385,1027391,625299,338466,126599,24227,5403,1963,935,575,485,510,747,1353,600,28,0,0,0
277,0,173,10969,125861,548183,1390385,2592380,3767836,4513243,4790303,4700632,4209364,3189578,1933734,1039488,456345,184276,76651,31536,17947,16216,18606,26836,28525,9392,831,30,0,0,0,0,0
278,0,396,14642,126134,508769,1393050,2645362,3773928,4405241,4456954,3996555,3175412,2081489,1037071,420313,154184,54231,23627,12362,8742,8558,11593,22762,34730,8017,386,20,0,0,0,0,0
279,32,2861,11085,67336,273121,802959,1774779,2978416,3973454,4385005,4098896,3298903,2106528,975797,357533,114573,35802,15551,9868,7354,6635,7115,9106,16612,49234,85234,41537,9822,140,0,0,0
280,0,265,7859,61531,244962,695379,1569546,2813087,3987797,4497476,4161519,3239839,2061339,990553,390175,133894,39471,13556,7630,5524,4623,4561,5358,9566,18432,12098,4691,411,10,0,0,0
281,7,401,3718,36854,162628,467228,1070260,1947445,2772563,3164039,3016706,2491517,1653019,837048,360473,131316,38375,10671,3712,1938,1149,724,857,1061,671,20,0,0,0,0,0,0
282,5,237,4755,47364,233163,680825,1496250,2650542,3782604,4414440,4271165,3428938,2187568,1077591,438166,150229,41100,12324,5666,3322,2657,2459,2838,3730,1936,134,0,0,0,0,0,0
283,0,144,9711,83158,338739,932894,2055888,3504317,4595824,4818584,4336495,3335657,1930288,856919,345691,124629,40240,14283,7194,4513,4198,4465,5987,6325,1605,44,0,0,0,0,0,0
284,26,332,5687,53575,211883,574043,1284580,2267686,3074649,3343186,3141641,2521509,1571489,772701,327742,122504,38268,12323,5464,2296,1575,1334,1198,1392,388,1,0,0,0,0,0,0
285,0,213,6679,45132,180935,506626,1125491,2006127,2766590,3070471,2947917,2445969,1606655,799113,326458,118608,35645,10648,3589,1231,621,155,11,6,2,3,1,0,0,0,0,0
286,49,8446,13255,61300,252279,682910,1570710,2867566,3909441,4191207,3902698,3201824,2005983,987423,426584,175386,67833,20203,5072,2296,1216,954,978,621,38,0,0,0,0,0,0,0
287,0,348,7732,74307,310380,879534,1952182,3394880,4584679,4903060,4389794,3217905,1736707,777322,316852,110539,31228,8929,3648,1549,389,69,45,2,0,0,0,0,0,0,0,0
288,0,96,5386,50947,199146,522828,1121860,2012977,2918885,3457594,3425105,2789878,1757818,881175,376641,127941,33500,8736,4084,2413,1904,1842,2068,2975,10428,10825,1324,8,0,0,0,0
289,2,77,3501,35409,150515,437418,979861,1784329,2616950,3090029,3023007,2562849,1829733,885468,311513,92815,22835,5464,1577,673,261,92,22,0,0,0,0,0,0,0,0,0
290,95,1205,9229,57440,242371,659274,1416585,2486141,3528397,4086253,3984072,3425574,2621907,1604779,760187,278755,80902,23205,7407,3703,2548,2331,2061,1844,1994,4184,3299,558,20,0,0,0
291,0,189,5638,57259,218160,613716,1329840,2340688,3383722,4003269,3977194,3461793,2784544,1938044,1072701,536514,239966,65881,8720,1830,642,180,64,6,0,0,0,0,0,0,0,0
292,0,91,4691,44104,181227,486237,1036071,1782962,2538337,2958494,2953976,2621967,2085717,1493782,914029,488316,231343,97982,35225,12103,4699,2294,2033,2055,1426,2017,2942,4919,1324,5,0,0
293,0,229,4511,45382,189328,506875,1035185,1724579,2377407,2741471,2626085,2140395,1674351,1227528,776683,450202,221564,78176,27225,6060,2149,1499,1103,1198,1802,9508,11077,1050,18,0,0,0
294,66,676,6187,62364,261654,709923,1506464,2564072,3538159,3967272,3584258,2764548,2124342,1638919,1109276,631478,278990,91136,24990,7759,3706,2232,1831,1844,1686,2073,2028,2680,435,0,0,0
295,0,159,3929,42301,176900,501277,1120524,2052335,3079878,3813266,3926460,3378305,2679064,2137808,1529503,922902,511773,222526,60813,14285,4260,2150,1372,389,5,0,0,0,0,0,0,0
296,9,5235,114184,409975,673106,765907,989194,1488659,2139297,2639321,2644752,2214597,1736699,1325130,934586,611319,404568,247316,121129,55573,25506,9679,2850,937,601,386,175,100,129,105,0,0
297,0,370,13483,54601,122231,310737,703598,1345603,2103607,2669005,2779216,2449979,1898843,1383203,986370,701829,494389,293108,140520,63263,25862,9481,4712,2463,1470,1112,1044,1143,965,41,0,0
298,8,422,6183,69050,355980,1085475,2172146,3195081,3696246,3496521,2823272,2159543,1696127,1382064,1048870,748326,515258,286791,91497,19251,4327,1449,521,264,38,10,0,0,0,0,0,0
299,0,307,16036,192883,1046656,2518749,3145537,3401257,3584388,3208645,2465923,1811786,1429946,1179293,949925,699677,404803,161810,45802,13257,5440,3197,2539,2377,1347,759,711,302,88,0,0,0
300,0,108,5656,61676,337754,1047091,1806310,2274837,2371946,2244221,2110518,1965707,1677266,1255733,887490,626140,376064,146393,35296,10917,5035,3137,2570,2696,4478,2676,455,14,0,0,0,0
301,0,1,613,11417,57344,188911,462008,917052,1548583,2194656,2602813,2533184,2132495,1717299,1323921,1003216,724033,401870,150874,36483,10180,4035,2420,2170,2280,1930,1518,2117,1346,71,0,0
302,4,71,4605,46945,169655,394935,797582,1460230,2301540,3013522,3395885,3340425,2923661,2357223,1805525,1281881,794103,345783,90969,20922,7432,3412,2370,2310,2512,2652,2169,479,14,0,0,0
303,0,41,2167,21724,94773,275241,657017,1264614,1999478,2726733,3292587,3594903,3548319,3147708,2450644,1724776,1063500,492744,144326,28881,10516,6632,5096,5026,4948,4077,3042,2057,318,0,0,0
304,0,1,1225,19025,88922,272943,630835,1164386,1785521,2325280,2605585,2567283,2300550,1870359,1432044,1133361,775974,310815,69131,17480,7598,4991,4502,5569,13156,11169,3847,400,0,0,0,0
305,0,1,835,16686,87356,264070,606753,1130646,1721872,2191220,2418645,2365753,2084634,1668064,1247765,894133,563740,236456,58749,14741,5501,2825,1702,1658,2446,1566,396,11,0,0,0,0
306,0,8,1281,17685,98294,311402,761801,1498948,2458250,3351751,3777536,3632648,3184679,2546774,1769781,1036356,507957,210808,73989,21207,8206,4939,4918,11811,32019,30008,8272,620,4,0,0,0
307,19,2082,3534,18989,95407,282719,656266,1309015,2214133,3147766,3775133,3866627,3555279,2906648,1924387,1026677,444901,126508,29243,13082,9222,7923,9003,22007,56457,26431,3353,149,0,0,0,0
308,71,911,2573,15631,68772,222288,549472,1110808,1862116,2601074,3021303,2982618,2637776,1978536,1173403,593625,248614,85305,37807,23244,17154,12391,8676,7670,10552,25627,32688,12053,1229,13,0,0
309,9,305,1328,14818,66123,200475,490903,1016901,1718580,2399178,2852819,2970042,2693752,2020225,1215019,621667,286641,109947,27152,7194,2373,693,244,28,0,0,0,0,0,0,0,0
310,2,82,267,726,3282,18592,94140,435576,937734,1331138,1412721,1415034,1519210,1122576,756008,446471,271198,62633,4429,954,855,710,740,403,39,0,0,0,0,0,0,0
311,4,59,1212,12631,67433,216430,532101,1061772,1773405,2541730,3226849,3588402,3385130,2463188,1424012,756389,367988,148966,39627,11337,4832,3386,1656,332,25,0,0,0,0,0,0,0
312,0,40,802,14384,76201,264338,679681,1436500,2443780,3253180,3457867,3009775,2244629,1294828,609191,270240,97353,31014,9970,4099,1703,835,329,316,188,61,8,0,0,0,0,0
313,0,230,6738,36908,111726,280510,647513,1309653,2166914,2877869,3076583,2721269,2114441,1372112,692390,286060,101051,30093,9014,3850,1717,1113,522,180,32,0,0,0,0,0,0,0
314,0,143,3340,26511,108311,311174,731711,1419910,2346815,3226206,3756585,3863919,3552705,2708236,1656617,873076,387286,122601,26119,7087,1970,492,233,99,19,3,0,0,0,0,0,0
315,0,33,1838,19107,103912,339705,852330,1732926,2838200,3735220,4116504,3908738,3305839,2373813,1397115,650536,246418,77687,21739,9415,6225,5113,4406,4590,6531,10246,7037,2356,77,0,0,0
316,0,11,1380,17499,71253,230226,568041,1168781,1981720,2740810,3104555,2902122,2382953,1822057,1135802,530395,173521,33468,8310,4376,2449,1777,1836,2242,4287,7381,2074,50,0,0,0,0
317,0,35,862,12932,71119,223226,540894,1072482,1764163,2380940,2725638,2716886,2477342,1971507,1230476,654719,266124,63901,15885,7287,4928,3905,4339,8297,18147,12141,2366,211,0,0,0,0
318,5,57,1018,13489,79575,279541,690299,1382651,2319939,3218287,3671855,3566175,3128037,2481774,1646038,846080,296446,64230,13083,4333,2055,1001,583,156,53,0,0,0,0,0,0,0
319,0,9,903,17573,103580,315691,733937,1446400,2408779,3374329,4057443,4153108,3621885,2687062,1733196,975882,432634,152244,61183,22700,9584,6449,6310,9555,13844,6820,1163,176,9,0,0,0
320,0,16,1062,16613,79895,225575,504389,944042,1547207,2202143,2737604,2968598,2764466,2227052,1513843,900475,446093,150232,35348,11216,6451,5134,5724,8787,8442,2637,123,31,2,0,0,0
321,0,71,1461,16713,95379,279417,598918,1079385,1684545,2269502,2634791,2628894,2297368,1844639,1273667,745243,382456,133944,40600,12963,5132,2327,1416,819,492,430,562,654,100,0,0,0
322,0,27,1254,27065,126450,388076,900151,1710562,2650171,3353581,3579435,3335670,2858365,2219744,1473173,929004,544998,226975,68620,19405,6760,3224,1689,854,628,770,1334,1253,154,0,0,0
323,0,20,1495,20999,115730,368619,845510,1546410,2425623,3251717,3767331,3852600,3433039,2611266,1821581,1318129,862292,379188,90890,18756,7583,4761,3796,3987,3757,2627,2395,1565,190,0,0,0
324,0,26,1271,18784,90209,257047,590179,1106951,1763566,2333794,2612446,2594789,2325965,1901453,1372474,852553,507073,289356,96878,18274,5644,3451,2469,2154,1745,604,157,56,0,0,0,0
325,2,104,1663,20653,93673,275200,632526,1197605,1886665,2430409,2666275,2495051,2031210,1509046,1058829,785850,581921,294519,85076,22920,8909,4524,2901,1750,971,181,7,0,0,0,0,0
326,7,39,1032,20636,118577,377288,899979,1714766,2670709,3360862,3554910,3347977,2913007,2318585,1633256,1077605,725297,407679,141437,38041,14243,7761,5248,3774,2588,1094,1004,985,302,0,0,0
327,0,105,1848,19359,98117,317566,743954,1428379,2275612,2994779,3331614,3226041,2799510,2173699,1536997,1064143,698015,337878,100342,22126,9431,6921,6986,11390,17437,4207,259,5,0,0,0,0
328,0,0,74,1242,7693,22468,124551,498412,1011667,1222860,1494868,1886494,1701731,1215578,1342684,921667,492386,242911,52730,4967,2380,1974,2132,2440,1395,423,289,96,0,0,0,0
329,0,385,6037,14730,15829,36087,139578,398694,758787,952321,1322627,1867738,1816466,1312883,1112011,766789,365278,114380,20039,2637,854,906,1165,1558,1322,623,401,507,56,0,0,0
330,9,3963,102988,299837,301323,292710,457023,831232,1375074,1890657,2245241,2368068,2218885,1819882,1276036,778366,417242,149662,33037,10272,5396,3818,4306,7874,8493,773,25,0,0,0,0,0
331,0,192,4373,33759,161035,494192,1054999,1701941,2250411,2696663,2994382,3097816,2942652,2578790,1979632,1290749,703365,295125,106523,44234,22299,11594,6806,8425,7495,1905,299,40,0,0,0,0
332,25,478,8749,69570,273237,726677,1441352,2274503,2977101,3395777,3564752,3383922,2914017,2253676,1462680,760397,303009,88179,25669,12089,8523,7863,10588,25567,43278,16270,2157,31,0,0,0,0
333,0,677,7449,81855,341896,962758,1878275,2604404,2829050,2740813,2582020,2272949,1718216,1107725,609565,270720,102064,35940,15552,8975,6731,6269,7361,7621,3775,600,72,12,0,0,0,0
334,0,105,6951,76822,328752,906891,1757326,2416548,2621996,2535291,2273082,1855397,1332381,833231,480241,238503,92254,32801,12820,6447,5317,6011,10321,19631,11977,1598,26,0,0,0,0,0
335,6,223,5705,52435,203099,578981,1301331,2225783,2886156,3174317,3276854,3292560,3110512,2237868,1264765,550922,185123,48157,16679,9530,7889,8895,15402,41953,30271,3422,455,27,0,0,0,0
336,0,79,2886,31038,138379,405337,950799,1726588,2504076,3092513,3448145,3609002,3636858,3072261,1976797,1006666,401058,108054,25131,10381,7562,8223,13176,29469,26294,5134,500,10,0,0,0,0
337,0,111,4158,25011,104828,334431,781870,1410939,2017965,2481976,2783918,2831360,2549653,1843493,1018032,467973,167858,41236,9773,4275,3434,3529,4690,8611,3339,286,3,0,0,0,0,0
338,0,70,4014,37867,169442,518428,1133857,1818960,2289199,2557112,2632661,2512267,2063276,1340752,690310,276106,84901,20537,6687,3484,1961,1344,1052,653,108,0,0,0,0,0,0,0
339,4,262,3878,46108,228285,677284,1552401,2543003,3191578,3689335,3884298,3605010,2697748,1574267,780236,318374,106865,31028,11977,6604,3389,2335,1844,1458,1122,910,654,124,3,0,0,0
340,13,267,5912,43050,173624,537737,1213208,2076262,2746866,3258062,3602020,3683326,3459152,2686390,1604262,794368,326757,94689,20614,7168,4117,2452,1764,1403,1156,1253,942,238,0,0,0,0
341,0,144,6009,49512,185360,543676,1189145,1849476,2339701,2728302,2963362,2799719,2161265,1359455,706639,302442,106432,30172,9181,3757,2626,2311,3079,4260,1508,19,0,0,0,0,0,0
342,1,122,6024,52125,218043,646980,1407152,2162731,2532751,2643832,2660856,2448264,1735740,952492,444626,175945,60343,21474,7827,3797,2383,2246,2652,3933,1697,225,3,0,0,0,0,0
343,0,216,7991,66264,279063,793402,1682762,2690886,3301505,3510754,3534783,3281836,2430599,1381907,663663,292628,104496,30968,11419,6079,4708,4441,4887,6071,11015,27226,32070,11810,938,21,0,0
344,5,452,4796,35466,135709,355361,742249,1278217,1845450,2290607,2509617,2450525,2104398,1592081,1029717,551342,240870,70503,15426,6163,3993,3172,2642,2526,2648,3973,3525,535,0,0,0,0
345,2,196,996,4674,30005,222571,794807,875590,1111262,1922941,2140557,1526993,1055164,770765,468386,291506,163324,53421,5735,568,251,236,138,84,4,0,0,0,0,0,0,0
346,0,92,4451,45044,168971,449375,904292,1421868,1836493,2089142,2248588,2351658,2203352,1701610,1055138,545957,243690,82288,18596,4611,1825,1079,939,958,919,1335,937,40,0,0,0,0
347,0,334,20437,160994,306673,411706,606780,884284,1092693,1165621,1135112,1036494,831783,570487,350058,182369,75167,22978,6249,2283,1157,794,579,426,506,1124,1217,168,7,0,0,0
348,34,695,6450,21188,48980,226563,676620,1007781,1153032,1368903,1568998,1519183,1260496,881187,498681,200241,50276,7843,3125,2387,2205,1993,2172,2630,3594,3870,1026,7,0,0,0,0
349,1,6043,162374,386374,664285,1313846,2113507,2615809,2779257,2837245,2882755,2809373,2327001,1487415,761266,317817,107699,34670,15540,8872,5416,3821,2895,3146,4898,5936,2537,472,18,0,0,0
350,4,1468,28746,109146,271117,641059,1173781,1613148,1828834,1875131,1846993,1739030,1410851,923172,483889,198980,63426,16915,6597,3277,1560,934,712,292,148,18,4,0,0,0,0,0
351,0,222,6345,19494,43076,276483,1010457,1152321,953981,1484991,2341982,2279746,1864649,1446777,1135528,654932,277608,63188,6814,2806,2540,2318,2326,2696,3556,2367,817,217,3,0,0,0
352,5,71,509,7508,78787,385492,928525,1223453,1548095,2117739,2391759,1906216,1333143,971722,575248,189996,40438,4785,2057,1674,1662,1553,1629,1968,2848,6375,3482,237,0,0,0,0
353,0,62,819,6420,36386,220821,780998,1063633,1034662,1436622,2177782,2178849,1578570,1126013,888592,563039,211029,35666,4494,1821,1632,1488,1591,1570,1991,3109,5711,7571,1736,11,0,0
354,6,83,1074,5683,17958,174764,636166,1232166,1364880,1730260,2382758,2728777,2438294,1679957,1230125,799101,305436,63486,7988,1191,891,903,1082,1435,1534,130,0,0,0,0,0,0
355,6,177,5967,60093,249446,649122,1311298,2137790,2925984,3338655,3367691,3117365,2681461,1942207,1130825,563254,238519,75331,17441,4988,2074,854,888,1364,4137,19858,10399,501,9,0,0,0
356,19,675,8344,63129,258798,715368,1496271,2351676,2884544,2926887,2609100,2164384,1637056,984394,484422,220869,93048,37537,16217,7846,4148,2544,1841,1464,1561,1586,1560,483,21,0,0,0
357,1,153,4499,37636,147288,401949,902266,1603948,2272685,2647718,2722744,2567206,2108262,1343659,640694,250519,83660,23863,8157,3174,1335,765,356,142,73,14,2,0,0,0,0,0
358,3,386,6817,39841,161513,455685,972350,1703553,2589813,3330909,3651904,3596205,3216259,2453838,1481301,694804,226603,41786,6886,3296,2419,2283,2850,4215,2183,461,125,0,0,0,0,0
359,0,226,5025,44383,195001,564023,1226634,2101545,2929866,3470654,3608750,3437303,2996277,2222188,1288854,573733,189313,43638,8878,3795,2387,1720,1387,1292,1185,1267,1365,632,80,7,0,0
360,0,37,5954,57795,278394,787991,1529530,2191438,2550030,2674671,2519177,2148728,1670573,1167261,714560,378613,167016,59531,20848,7692,3013,1766,1087,803,623,524,179,22,0,0,0,0
361,0,14,1019,25960,115711,324754,726504,1318611,1983486,2440093,2522588,2370158,2109066,1651528,1081972,619995,333975,134219,40112,12014,4997,3014,2222,1871,1710,1581,1034,261,11,0,0,0
362,0,12,1369,24231,124827,391964,930088,1756495,2699433,3339349,3379237,3033250,2648907,2164911,1515893,986001,640958,331158,108593,27337,8007,3101,1767,1220,555,31,11,8,7,0,0,0
363,0,9,1540,31555,158391,456680,1003501,1816550,2840953,3663023,3789453,3226384,2619467,2160395,1657496,1184124,781393,426740,153711,36629,11213,6611,5849,6721,10741,6467,1127,224,21,0,0,0
364,0,10,1013,19528,102183,318922,737776,1364610,2049231,2492287,2578750,2399960,2013781,1512160,1088414,812790,624735,353812,111483,22997,6528,3019,1943,2108,1865,207,0,0,0,0,0,0
365,0,10,949,21928,111574,322271,781731,1480814,2196138,2570305,2493687,2183707,1787001,1291759,871578,602910,408628,229123,88573,26390,8782,3830,2608,2370,1816,1071,776,686,183,2,0,0
366,0,67,2624,32283,168092,511031,1086996,1857382,2630404,3171068,3340339,3206609,2875128,2194508,1444481,933246,620848,423302,200341,71677,24219,8039,2430,869,350,47,13,5,2,0,0,0
367,0,96,2766,31482,162336,465748,1002134,1729860,2542174,3231680,3488246,3224013,2722363,2145118,1595118,1209037,917703,587849,279966,84783,21674,6793,2759,1659,1082,784,461,245,99,20,0,0
368,0,47,1545,22961,124884,369245,794527,1393714,2074262,2630879,2684019,2289273,1896579,1508885,1118601,815146,588929,376566,152447,38573,9660,3136,730,195,45,0,0,0,0,0,0,0
369,0,2,1129,26290,136134,405662,828357,1360010,1902954,2259654,2312120,2128362,1931670,1569228,1072366,715214,484775,288294,124596,43471,11563,3622,2857,3497,2918,395,28,0,0,0,0,0
370,21,473,2864,36284,204667,677677,1493276,2492801,3299016,3565912,3331754,2861597,2200474,1470151,985769,728307,549217,336721,129010,40680,14243,7925,7497,10112,24232,33369,14089,1776,70,0,0,0
371,0,18,1861,33852,176582,552026,1284168,2278873,3220106,3648351,3544339,3093315,2535614,1888492,1341825,1019668,754939,432200,143420,39029,13037,6276,4372,3923,4842,4181,1157,549,225,32,0,0
372,0,26,1221,21059,93300,278132,627032,1111377,1663822,2133149,2360777,2407071,2366558,1896033,1221101,840300,628702,391023,130223,30241,5673,1188,429,137,26,0,0,0,0,0,0,0
373,0,286,15013,155751,537227,1149753,1957260,2466132,2535599,2356191,1942480,1400838,925576,599741,400051,295281,204808,125651,76533,35322,17709,10188,5385,2586,1032,282,45,0,0,0,0,0
374,9,272,1764,13364,65025,191365,462512,946138,1665599,2453203,3062370,3318321,3220045,2785130,2128158,1542110,1165504,884813,527552,226315,83201,29107,12012,6312,5705,6903,4589,1905,309,4,0,0
375,0,31,5130,73136,366345,1060694,1968231,2716026,3102693,3029687,2871266,2797967,2530554,1941140,1324096,898690,579533,286865,100978,28608,11989,7857,7517,11655,41447,49737,16966,1295,11,0,0,0
376,0,62,4894,70594,361823,1142011,2100744,2528451,2539572,2307772,2021028,1678431,1263490,898199,662678,484521,305105,147491,49457,17973,9468,6369,6101,9414,39128,49907,34043,7398,1392,84,0,0
377,0,9,2606,40234,194491,631966,1449767,2408006,2912806,2977909,2952383,2934464,2667127,2059151,1415212,903912,525042,216477,48664,14048,6971,5076,4968,6560,17477,53135,16201,1263,27,0,0,0
378,0,36,2442,33312,160984,514849,1171493,1961157,2590884,2905678,3044835,3139597,3087076,2775710,2169110,1378805,701953,253193,64507,17164,7310,5360,5427,8338,19623,7720,3792,1682,283,0,0,0
379,0,63,3001,37986,168657,497554,994745,1561175,2086350,2363472,2390477,2258762,2065179,1795552,1351235,884633,500945,177501,36848,9192,3756,1731,1418,1700,1512,196,0,0,0,0,0,0
380,0,48,2708,29730,146313,428960,902885,1492399,1982495,2250816,2311375,2248991,2056192,1679781,1216930,802251,431187,160782,47357,15819,8432,5899,5317,6016,6483,3533,460,9,0,0,0,0
381,0,61,3225,33459,156100,446025,941342,1553490,2102701,2533591,2849615,2991450,2931315,2660394,2137761,1511601,909070,378220,90981,20622,8233,6245,6787,12033,47412,50959,8406,126,0,0,0,0
382,0,22,2264,33452,174286,538000,1173586,1897070,2435421,2810176,3128645,3314251,3221912,2674446,1916575,1118918,518508,209385,77365,31139,16573,11183,9620,15810,43226,19401,4995,1373,78,0,0,0
383,0,23,2616,35528,151296,425777,931836,1584011,2172023,2572932,2744861,2606553,2312068,1851291,1275467,776247,422509,197038,60386,17455,5517,1970,1377,1288,807,218,15,11,0,0,0,0
384,12,131,5534,51303,224783,608336,1250853,1949436,2386099,2511591,2393558,2109799,1742672,1321204,864481,454858,201838,78228,23440,7241,3762,2007,1154,691,450,320,185,140,69,1,0,0
385,5,2437,104725,284868,323525,595592,1240222,2085178,2803504,3258910,3435952,3311497,2800776,1889209,1089177,575737,267381,105148,35999,14846,9522,8469,12482,33510,25235,4184,1007,1020,335,12,0,0
386,0,166,4773,40937,164482,473743,1119443,2006386,2841537,3512311,3951050,3961702,3483541,2466567,1402941,684264,268070,75780,21293,10643,7207,7036,9757,25105,34942,9550,1551,51,4,0,0,0
387,0,72,2094,28147,132776,373992,839610,1454264,2010147,2452165,2739443,2794054,2481127,1760886,1046950,503240,194816,56652,17006,7883,5299,5222,7416,14543,13529,7309,2509,249,0,0,0,0
388,1,69,1533,16710,85139,261515,626324,1193146,1762894,2224552,2486731,2531261,2367666,1797895,1105507,567556,242781,81317,22172,7291,3844,3222,3421,4775,10811,20732,10446,1296,33,0,0,0
389,28,323,3875,28648,127898,392524,914968,1677764,2551392,3304633,3733273,3799834,3427704,2529816,1511396,804948,373573,134581,41371,13438,6089,5159,5243,7534,16092,25651,11005,1871,25,0,0,0
390,0,41,2170,40942,213157,603822,1287172,2176793,2965340,3538426,3829377,3739826,3130938,2058405,1132599,550250,233350,81030,23529,7735,3588,1888,1443,2382,2612,1631,472,10,0,0,0,0
391,0,291,2575,22114,108390,329866,718469,1353724,2080061,2620138,2892035,2851558,2395271,1568678,932526,525951,268056,105937,23193,4233,1218,557,55,0,0,0,0,0,0,0,0,0
392,1,57,1621,23242,119341,352074,766728,1396475,2082012,2611141,2896241,2840103,2325972,1508925,872470,447686,204162,70758,16759,4979,1685,517,176,73,31,3,0,0,0,0,0,0
393,39,2086,7481,37696,159183,466256,1026367,1812726,2625511,3308059,3720579,3689249,3083974,2098984,1218406,602065,255356,81818,21948,8675,6066,5206,4614,4000,4041,3091,881,129,10,0,0,0
394,70,1578,11228,35487,155480,452906,1045648,1972616,3000993,3734646,4003080,3752460,3037580,1976841,1058795,540801,252008,84519,17179,4046,1422,615,125,5,0,0,0,0,0,0,0,0
395,54,2588,4227,21507,93908,285320,627189,1177427,1861566,2474884,2876078,2837610,2290200,1555053,977648,582136,298614,112378,21357,3879,1347,724,343,123,0,0,0,0,0,0,0,0
396,12,833,3521,28105,121442,346347,729993,1303282,1931432,2475033,2827935,2800111,2269226,1548265,926059,494731,210608,67101,15172,4504,1915,391,65,43,28,6,0,0,0,0,0,0
397,12,469,3386,30069,150564,472021,1031079,1859147,2845795,3651690,3922985,3449326,2505983,1585705,924935,486340,208750,64289,14829,4892,2456,1767,1065,329,35,2,0,0,0,0,0,0
398,49,3508,65330,206927,353886,699008,1344137,2328001,3310712,3805249,3724560,3183803,2332407,1476640,861681,493731,244453,80926,18269,5022,1909,969,253,10,0,0,0,0,0,0,0,0
399,291,3963,14388,44333,141084,401789,854201,1526721,2252377,2841752,3082127,2820263,2135921,1357554,756335,398861,192060,65807,13769,3276,1874,919,594,387,130,8,0,0,0,0,0,0
400,7,285,3859,39082,188253,612828,1335340,2276905,3106555,3600303,3692157,3279452,2378034,1470182,870793,496661,258377,95005,21781,5350,2345,1246,864,389,63,4,0,0,0,0,0,0
