,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
157,0,17,21,58,82,125,213,446,796,1723,3327,5832,9575,14328,20847,29180,39515,52187,67957,86417,107366,131218,155433,178498,203991,228388,251170,273164,290544,309307,326584,344711,360757,377732,394654,413437,432787,452088,471277,489988,507607,522127,533327,545596,554329,564510,572201,575799,569999,561302,541473,516213,482583,441683,400900,362595,325292,291220,257894,226275,199201,173894,152660,133388,118800,106545,97335,87820,80627,74014,66498,58021,48853,39848,33002,27537,23981,22396,23485,25945,29009,33549,35443,34977,32783,28602,25065,21089,17951,14733,11365,8601,5897,3732,2040,1129,609,342,219,163,101,43,20,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,2,8,25,48,130,236,488,1051,2199,4168,6999,10688,15232,20776,29360,39216,52349,67341,85049,103016,123549,144847,168829,192529,216590,241006,268375,291506,316535,338843,358960,379030,398332,417118,431784,445315,456885,469439,479000,489256,499091,506041,511704,513716,511141,504569,499700,490286,477379,462032,445529,424231,400033,373906,342656,312860,281335,249606,220620,194038,167525,145097,126247,110632,98806,89314,81751,75453,67306,57948,47144,37509,30314,24999,21847,21166,22671,26484,32405,37114,39901,38960,34995,30569,25452,19788,15282,11215,8229,6037,4220,3086,2235,1627,1164,645,378,178,110,58,28,10,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,1,3,15,59,136,335,521,1050,1934,3342,5214,8333,12667,18718,26123,35946,48288,62881,80759,100384,124094,151095,181893,213477,248533,284530,322432,360050,396974,433726,471781,508207,543935,575877,609197,641603,672867,696708,717481,738188,755223,771976,785379,797123,803845,806355,800760,788702,767898,737025,699507,656433,610477,564055,514829,466576,416338,368360,321197,276771,239067,207108,181534,157629,138866,123812,112109,99959,87300,73925,61504,50762,42331,36383,33775,35101,37572,40635,42596,42015,40216,36232,32316,28750,26103,23136,19359,15964,12714,9757,7494,5591,4242,3349,2255,1311,629,273,97,35,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,2,4,44,98,313,953,3259,6350,9819,13059,15431,18384,22510,28618,36484,44871,55805,69692,85153,103706,125291,149251,176605,206358,237538,269347,303705,338689,371493,407792,441094,471686,503166,531130,557319,580094,596497,609790,618346,622172,620461,610327,591957,569823,540770,508520,474623,442089,408864,374101,336485,300457,265281,233364,204792,179672,158234,140664,125142,111289,100534,92225,83691,75079,66041,57551,48432,39807,31581,24461,19060,14925,12780,11749,11953,13098,15262,18938,23636,29496,36222,43044,47639,49454,49407,47096,42156,34599,28410,22707,18163,13338,8571,5270,2608,1097,454,88,23,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,2,13,32,44,71,80,151,330,710,1927,4967,8482,11012,14377,18712,23872,30875,39762,49866,62581,77723,95851,116915,141416,168478,200082,233337,271196,310441,351306,394157,438324,479867,519644,556190,588541,622488,653192,680511,708249,731218,749453,761793,769415,768361,764750,755637,740651,722304,703648,676968,647904,614209,578431,541261,501796,464243,424677,385196,346073,308953,270604,235044,204659,177265,152000,129878,109485,92348,76665,62555,50598,39816,31234,24671,19626,15806,13997,13349,13658,15897,19285,24757,31894,40546,49929,58464,64250,68692,68912,65764,62277,58371,50964,39765,26198,14851,7016,2796,931,335,96,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,2,5,10,44,101,260,674,1756,4347,6830,9412,13007,18233,23913,31957,41943,54728,69338,88338,110175,135273,161987,190374,220579,252823,284408,316674,344978,372244,396023,419737,442190,461630,482519,499930,514071,527840,538423,545077,547637,541968,536056,524738,513322,501628,490587,475565,457715,438837,413637,387058,356714,325700,295286,264119,235692,207768,178483,152595,131975,112898,98386,85292,72953,63284,53950,45810,38755,32771,27662,23227,19634,17037,15508,14300,13672,14116,15836,18906,22644,27992,33651,39641,45673,49682,49413,48388,45598,42386,39320,33272,25039,16889,9178,3583,1190,356,132,31,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,13,40,187,419,1116,1376,814,803,1235,2709,5077,8325,12661,18286,24852,33475,43338,54332,68439,85016,104586,126558,151777,179225,210996,244745,279522,315317,352945,387666,424393,456531,488657,518601,546661,573830,602272,629133,655634,680833,703903,723807,739757,752621,756629,750061,735221,718901,700333,676003,649279,621690,595212,561238,524986,486814,449073,411791,377242,345099,316421,289136,260852,235632,211741,190066,169055,149313,127014,105258,88100,73691,61153,49494,40038,31851,26367,22204,19678,19083,19370,21028,22825,25377,28732,32202,35966,39986,42568,43752,43137,42221,41917,40044,35216,28477,20451,11937,5703,2333,776,204,63,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,3,10,19,59,176,408,915,1819,3544,6421,10740,15822,22184,30879,41401,54600,68783,85677,106297,129596,156695,187941,221756,258254,296855,337863,380046,424134,466076,506922,549816,593645,633416,673383,708981,747737,779803,807643,829541,844769,857654,853483,842142,821988,794283,759629,721005,677464,639546,596536,555191,514307,471948,429866,388826,351737,317635,285556,256232,229056,204912,184456,165266,148271,129391,110964,94703,79158,65026,52019,42152,33676,27087,22412,19890,19277,20485,22965,27637,33520,40385,48064,55374,61439,63317,61582,57864,53075,47404,40691,32559,26286,18898,12260,6523,3193,1213,288,71,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,2,7,31,118,282,646,1310,2702,4771,7543,11722,17698,25860,36578,50278,67000,86872,110269,135970,161701,189098,216840,242431,265343,286485,305046,323434,345453,364940,388904,412382,439472,470475,500896,530361,558149,581482,601161,610336,611324,603141,582933,557394,531089,505430,476272,447493,420289,394357,369866,342435,317909,294810,274379,254338,234375,214813,195627,176614,159693,145082,130411,117122,104014,92347,79939,65879,54069,44296,36529,29838,24601,20805,18243,17256,18018,20836,27031,35955,44064,50757,52738,51238,48701,43656,38905,32781,25985,20232,14641,9718,6886,4228,2386,1280,618,205,51,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,7,12,23,84,215,483,1046,2006,3849,6498,10358,15675,23212,31700,43226,56737,72665,92301,113834,138454,166200,197026,228152,259972,290856,321934,352356,382132,406437,430853,450710,466777,483282,497772,511715,524902,539659,551422,564196,568259,572617,571676,566056,553910,533680,509496,480840,448963,412696,375578,338948,303105,270134,240515,212178,183988,159733,138110,119750,104682,90064,78668,69140,60333,52638,45476,39392,33339,28241,23293,19680,16798,14974,14711,16121,20544,26805,32988,38499,41895,44545,44254,43275,40943,37461,34788,32460,27761,22653,17467,12388,8292,5250,3485,1653,678,252,89,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,13,66,194,533,1404,1677,638,526,440,654,947,1728,3384,6042,9669,14587,21273,30088,40978,54736,71379,91037,114218,141076,172736,207935,245474,284521,325938,367326,408367,444756,481282,512967,544305,571559,598008,624707,652355,679315,706184,737963,765083,785910,808983,819272,817637,803840,779899,749460,708826,665834,619472,575584,529518,483858,440062,399588,361041,326981,294456,264794,231761,203617,178159,152895,133302,115352,98394,82097,67952,55820,44207,35067,27475,22147,18359,16124,15281,16535,18739,22768,28635,35423,42327,49645,54658,58009,60432,61417,60239,57684,55144,50745,44281,36357,26208,16646,9961,5103,1904,740,193,72,23,12,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,2,9,17,59,152,321,640,1142,2095,3750,6088,9513,13475,19024,25588,34428,43923,55513,69397,86958,106731,129978,154679,183621,212960,243081,273926,305385,335898,363632,390817,414883,438214,457852,476838,492692,507986,525626,541665,554832,565507,574747,580632,580241,574026,560037,541858,515935,483243,448844,412681,374003,337378,302991,270877,241724,213180,185902,164775,145183,128147,112682,100097,89082,78950,68974,58648,49591,41608,34491,28337,23576,21504,21336,21796,23817,26928,30960,35299,38598,41100,42731,43281,42016,39864,36986,34590,31035,26211,21921,17555,12039,6460,3140,1276,420,160,85,31,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,1,7,33,49,116,274,599,1226,2320,4209,6924,11234,16051,22656,30656,40237,51117,64645,79191,96028,115660,136608,160517,185657,213161,242889,272596,301895,333398,364020,396378,430479,460348,491310,521356,551557,579900,607992,638180,666850,697700,728568,754157,773746,789392,794933,794923,785847,772181,748207,717337,677053,633604,584764,538247,491695,445673,400152,359788,321484,287423,254970,224959,198390,174625,151933,131347,111199,95713,79969,66368,54600,43569,35095,28869,23496,20105,17847,16723,17378,19768,23646,28880,34152,39659,46907,52620,56841,59564,60806,58567,53077,44192,35194,27790,19602,12886,8104,4280,1946,789,257,104,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,2,12,45,143,354,907,1962,3571,5403,7310,9670,12644,16131,21438,28131,36510,47601,61642,77040,94673,116866,141015,167735,196716,228535,262424,299570,335767,373490,409992,445371,481867,516385,547058,583795,619025,651956,685372,715743,746110,774481,800669,821584,836617,851968,858160,852949,838898,815859,779554,732042,676817,618502,559561,504673,452062,405181,363409,326871,292481,260835,233689,209866,187892,168453,149201,133112,114571,94890,77017,61618,47477,36677,28178,21560,17029,13269,11240,9906,9296,9701,10257,11107,12454,14561,17483,20899,26624,33963,42405,53223,60109,60705,52410,41632,29612,17589,9305,3912,1351,441,127,26,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,3,13,41,143,347,806,1742,3269,5137,8094,12006,17524,24198,32741,43951,56373,71610,89786,109244,133132,156838,183315,209975,237374,262422,288070,312408,334263,353274,372112,388461,405389,421675,439983,457062,477346,497607,517435,539204,560490,579780,598343,614066,621135,623305,617332,600585,574047,541429,502443,462064,422069,383523,343597,306206,270124,237972,207728,181147,159413,141793,125573,112927,101163,90763,80901,70617,60640,51186,41822,33777,26901,21072,16109,12556,9889,8174,6705,5544,4808,4086,4012,4026,4600,5499,7075,9050,11709,14801,18981,23301,27487,28218,26129,19915,11351,3745,1061,312,45,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,7,51,67,114,167,211,376,684,1220,2494,5437,12290,29946,56281,84000,107045,124847,144860,166429,194977,220723,246386,271621,305339,341090,376669,423463,464207,499417,532279,550794,559624,559847,549142,530308,503067,475156,453741,430345,406664,383016,353414,315945,284156,253296,226455,199253,174305,151178,133347,116893,101755,88146,77216,66664,56108,46512,39702,33264,27373,22938,18525,13145,9235,6302,4548,3303,2415,1748,1181,805,512,281,223,139,117,92,45,25,23,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,2,8,13,23,69,175,193,259,425,917,2336,5020,6580,6440,5256,5952,9362,17160,29734,45265,62484,80369,98340,119415,141423,166939,198208,231716,265540,301470,338746,377999,414790,447934,477594,510340,542134,572392,597260,616205,634048,654392,670546,677581,676730,667125,643964,606809,561245,502120,438514,382125,334914,296164,260412,224285,191440,160829,134669,113359,92197,75550,61083,49429,39070,29554,21141,15163,10504,7240,5247,3677,2032,1165,685,445,264,176,55,12,3,11,13,6,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,13,37,111,526,1659,3704,6115,8127,9132,8510,6832,4799,3477,2304,1761,1622,1688,1912,2252,2623,3503,4743,6824,10402,16377,25295,37354,50664,68528,86796,111793,139386,168763,199085,232906,265950,297723,330107,358373,381538,401355,412138,419886,420343,407816,383243,355807,330087,298987,269784,244344,219097,193460,168978,144516,119293,94890,71654,51432,34999,21743,14055,8842,4806,2379,1058,434,212,70,26,14,10,5,5,9,4,5,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,7,27,62,232,724,1317,2165,3651,5964,8902,13378,18357,23127,30394,39355,50623,65158,82471,102830,127904,155195,186146,216590,251983,290075,329378,367587,405149,440782,472106,500292,523089,542446,557439,567387,570160,568570,559156,545269,524205,501022,473538,445593,415597,386217,356667,329051,300077,273756,243186,211738,178606,146821,118172,92079,70334,53315,39398,29060,20892,14187,8723,5272,3079,1714,921,504,324,214,219,179,195,157,170,126,58,21,15,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,3,5,28,146,413,1009,2288,4428,7516,11833,17392,24297,33026,43907,57624,73206,92099,112813,138952,168650,200998,238869,279924,326473,372412,423205,472117,521589,567154,611655,651651,691017,721886,747232,767993,779815,784377,784036,773711,759532,736999,709027,675962,641442,600515,553433,503896,453142,397936,344253,291291,241046,197240,159853,129188,104080,82692,64594,51525,39764,30884,23031,16615,11727,7667,4919,2901,1652,1026,802,658,638,640,539,525,537,530,485,509,479,470,512,438,485,494,513,501,418,422,349,364,309,226,109,37,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,5,33,156,410,1033,1772,2686,4180,7143,11826,17419,24385,32397,42937,55966,70865,90649,113239,138738,167252,200252,237332,277775,321565,367630,413754,458975,505185,550328,593144,628705,660205,687451,708568,721544,731516,732687,729398,717441,699201,677310,649694,618332,581318,541982,498953,454235,404934,359467,312271,267401,227784,189638,156332,128083,103105,81923,62984,47133,34658,24626,17133,11177,6939,4354,2629,1567,883,471,304,194,155,120,102,68,58,49,23,14,14,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,2,12,47,144,324,835,2015,4138,7336,11423,17111,24980,35245,47503,62880,81963,105153,133307,166141,205404,253143,306119,366543,434544,503764,577109,647798,719272,780915,841581,893718,935723,965933,983126,987706,984368,972546,951323,916254,878188,837145,795996,751828,712295,674151,639113,600193,557792,506107,449157,385019,325698,272263,225633,184850,151304,121923,95965,75633,58208,43312,31884,23104,16692,12345,9176,7095,5118,3607,2458,1730,1339,1039,821,666,560,498,440,315,305,255,218,202,176,165,176,177,147,163,152,168,164,170,175,171,230,276,265,236,172,114,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,11,41,62,158,458,1004,2397,4700,8494,12811,18457,26397,37486,51018,68900,89477,114173,144655,181633,224188,270694,324815,383790,446659,510935,580490,646409,710885,771742,825312,874221,913042,944507,967904,986969,994716,997103,995478,985806,969139,950643,926511,892483,856276,808116,753263,689160,623199,555923,491551,430072,369943,314819,266859,221698,184379,150724,121389,97852,77867,61079,47043,35806,27083,19680,13751,9590,6415,4140,2578,1617,1140,835,687,568,453,350,252,165,150,116,114,69,45,32,22,11,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,8,6,12,38,87,311,820,1467,2685,4355,6545,9826,14282,20571,27663,37678,50318,65229,84554,106606,131875,160126,191615,226915,263825,305064,345940,389136,432728,478039,518137,559551,596541,628741,655623,678937,696625,714009,727014,732142,735216,732908,729671,722837,707395,686079,658573,617556,572682,520678,469671,418538,367126,315120,269045,225961,189241,155857,129237,106614,88374,72402,58850,48022,38081,29878,22168,16913,11682,7883,5001,3163,2137,1479,1154,935,822,750,757,725,713,688,703,827,882,780,671,610,556,548,453,423,372,380,392,464,440,386,254,137,61,21,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,1,7,14,63,120,286,635,1427,2675,4695,7467,11273,16834,24441,34612,47611,63219,81709,104371,129347,158119,190912,227438,268799,313745,358082,401386,445133,485835,522236,558866,590136,618438,640166,658353,671418,679985,684058,682241,672429,661261,645324,620069,586321,546780,504461,458333,412057,366808,321646,281629,246215,212325,181656,153804,127660,105244,86440,70058,56435,45567,36686,28905,22527,17066,12670,8979,6208,4263,2988,1981,1436,1119,920,758,761,683,645,529,561,556,512,516,438,370,327,258,259,189,99,80,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,21,101,439,1040,1857,3263,6264,11073,17364,26235,37475,53084,72937,97775,128089,165161,205967,253662,307054,366417,432374,500299,570270,642484,718357,786295,847113,897005,936942,971008,992640,1009593,1015411,1017148,1012622,998076,977718,948638,911322,866699,813450,751920,685217,612591,538327,467939,402634,343193,290353,243328,200381,164573,133388,108542,86656,68167,53812,41787,32357,24913,19095,14208,10072,7182,5303,3858,3185,2663,2405,2062,2041,2022,1920,2105,2261,2527,2756,3293,3836,4598,5425,5742,6038,5758,5191,4194,3060,2086,1232,735,442,214,72,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,4,4,22,78,229,706,1685,3325,6790,12677,20714,32113,48651,70018,96214,131290,177182,233645,301840,384817,473632,573010,677441,776613,873051,955577,1028075,1079201,1114026,1128827,1127980,1111169,1086064,1052536,1016189,974810,931739,887910,842187,796177,746584,695441,641823,587858,534593,483100,430171,379942,333002,287871,245076,205112,168594,136024,108368,85498,66845,51925,39622,30308,22808,16752,12304,8960,6899,5313,4245,3492,3178,2877,2795,2620,2538,2397,2514,2568,2733,2783,2896,3167,3414,3697,3713,3708,3847,3555,3053,2227,1626,1060,656,418,326,195,104,72,79,23,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,3,37,114,375,809,1568,2697,4652,8162,13167,20228,30313,41651,56683,74834,95856,122871,154474,190931,232904,280045,330399,384639,444251,501693,557113,611987,659589,697599,728966,751296,768437,780358,787009,783123,776536,762240,744556,720681,688764,653741,611019,562072,507868,452800,401591,352620,306546,263382,222415,187659,154517,128849,106775,88110,73029,58875,46925,37221,29489,23258,17653,13221,9643,6760,4859,3304,2253,1604,1359,1061,1034,902,804,708,704,625,638,570,617,584,601,527,502,370,293,184,109,85,30,16,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,1,33,171,416,943,2016,4049,7425,12339,18798,26524,37535,51562,69801,93003,119918,151593,185799,223684,264454,306679,348869,392075,437074,480459,521185,557162,594222,625581,651474,674328,691777,701674,710378,711901,708485,700012,685334,666171,638882,604974,566206,519541,470102,418372,366706,314827,269290,226961,189259,158039,130918,106646,86811,69093,54165,41393,31915,24057,18179,13559,9864,7396,5549,4276,3218,2698,2156,1961,1863,1693,1660,1684,1749,1772,1751,1804,1945,2175,2521,2870,3287,3561,3781,3896,3823,3298,2550,1663,1063,662,376,170,80,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,2,23,51,144,369,763,1606,3018,5474,8614,13379,19432,27956,38616,52654,70040,89569,113897,143576,176867,216465,260349,310520,362219,419897,479869,543285,609348,670846,733511,792028,847440,894176,935190,964765,985227,997889,1001178,991601,973547,948609,918479,882412,843299,802393,755774,705506,649161,589629,529040,466206,405683,347433,292085,242741,198172,159720,126905,99377,76661,57107,40541,28075,19052,12823,8737,6095,4236,3199,2642,2267,1854,1740,1510,1380,1306,1310,1267,1229,1250,1243,1326,1264,1336,1222,1131,1067,1065,862,588,370,172,60,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,6,27,96,500,1694,2535,2599,3012,4475,6122,9029,12908,17631,24012,32714,43312,55794,71351,89808,113843,141450,176646,216953,261375,310858,365425,423950,485121,548844,609357,672640,728991,786891,835495,879306,916074,944988,963416,975172,979664,978058,972517,962229,948036,926755,896753,861542,816403,769968,713200,649813,586551,520635,459223,403746,350221,300510,253872,211371,174590,141097,113519,90021,70260,53687,40057,29715,22039,15366,10991,7447,5215,3927,2978,2433,2204,1856,1668,1322,1186,1137,1137,1028,999,1001,874,861,923,937,802,764,692,506,451,444,427,443,374,426,403,425,491,326,162,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,3,36,112,381,753,1786,3077,4567,6071,8792,12473,17522,23696,31143,39955,50891,64335,80156,99481,121423,145756,172150,203151,234106,266862,300699,338776,375891,413238,452128,489638,524813,557960,589605,617295,643586,663996,677595,691367,699581,704367,708474,706799,703222,697956,684585,667755,639778,603557,561322,516820,467662,416635,367862,319705,273526,230245,190951,156516,127359,101856,79394,62546,47900,36873,26919,18899,13354,9243,6109,4070,2683,1708,1249,876,568,425,261,193,170,139,115,121,111,88,51,32,26,18,6,1,0,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,7,12,52,136,294,683,1609,3172,5746,8923,12825,17314,23440,30590,39815,50724,63723,80349,98113,120148,143046,169348,195818,224361,254411,285672,317052,351695,383321,415278,447347,478777,507080,532059,552592,571714,588837,603371,614236,623451,628392,635097,635820,633741,625909,607722,584693,555425,519210,481979,443200,401868,362177,325397,287420,253812,221553,192266,163579,138212,114045,92444,74079,57067,43194,30447,20257,12996,7936,4681,2770,1814,1192,829,637,506,394,342,348,376,276,247,246,246,266,257,212,206,242,221,235,251,273,269,221,258,201,92,42,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,23,34,119,327,670,1381,2827,5290,8917,12863,18693,26280,35947,48717,64611,83811,106898,132219,161707,196090,234068,276858,321034,367284,415928,465083,515436,562188,604995,641789,678494,710590,740416,765951,789285,808724,824996,838193,851275,860640,869600,878863,882229,880735,870829,852299,819327,774154,720315,658867,594978,528488,463455,401479,342894,288182,239533,198292,161997,130384,103414,80584,61537,45269,32109,22382,15024,10087,6168,4086,2734,1836,1410,1031,832,651,524,433,333,262,262,232,200,174,148,73,43,33,29,25,21,16,11,12,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,3,3,42,142,598,1401,2716,4889,8334,13052,20751,29681,40644,54059,69710,90061,115418,144585,176988,214437,254878,296994,339804,386738,432252,480961,528309,571491,614036,648859,683362,712820,739472,762142,780527,796647,810265,823452,830209,837782,847211,850848,853257,848769,840362,826657,802225,767045,722697,670679,612223,545682,481646,417087,357358,302495,251042,206296,167281,135380,108004,84476,64877,47974,33965,23330,15888,10562,6982,5035,3517,2636,2061,1764,1322,1269,1006,863,792,740,690,559,501,474,471,430,439,355,380,386,388,336,269,223,178,162,136,59,37,25,14,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,7,36,66,129,197,427,875,1582,2438,3699,5532,8490,12230,17313,23859,32266,42231,54403,68792,84643,103914,127241,153839,182994,217200,253089,293835,336290,380263,422765,465452,507923,547232,584152,619597,648955,673915,695538,708575,720934,724614,723771,720861,714419,706000,695468,678563,658636,628975,590976,543592,489401,435127,379909,328490,282314,240845,205287,172024,142935,116451,92564,70596,52776,37888,26940,18383,11975,7763,4719,2983,1880,1333,1009,755,569,454,367,258,236,200,159,99,101,71,22,27,13,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,11,25,82,153,290,648,1474,3005,5611,8911,13227,18441,23997,31720,40542,50442,62828,76384,92494,112195,135217,160295,187662,220207,254924,291424,329583,368264,408311,448973,485993,523397,558983,590517,619113,641995,661790,674183,684463,689980,691598,689198,682290,670663,654283,637287,608282,572597,530888,484772,432325,383345,334145,286408,241288,201018,165146,133058,105721,82518,63002,46567,32299,22215,14914,9908,6613,4411,3071,1926,1254,981,795,628,604,514,392,340,309,328,304,259,237,203,209,199,185,206,219,236,271,269,347,325,326,262,165,82,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,3,21,55,120,262,376,756,1530,2878,5110,7794,11091,14804,19718,25639,32128,39860,49377,62138,77657,95608,118494,145243,176959,212595,252637,297285,346492,398176,453284,511171,569473,627109,684227,738465,785674,829320,866904,899244,925933,942486,949588,948559,938222,920527,896713,872893,849537,822787,792231,751128,702438,638997,569942,498403,430751,367038,307048,251503,204359,165262,130656,101875,79899,61473,45747,33218,23964,16768,11463,7948,5640,3903,2763,2114,1611,1193,953,784,668,609,431,310,295,254,202,179,125,94,64,69,57,35,18,11,7,3,4,3,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,4,16,34,46,127,257,641,1467,2998,5225,8023,11912,17975,26042,36225,49310,65327,83433,104140,128346,156816,189620,226515,268543,316086,365657,419066,474466,533458,590799,651532,709831,767720,821893,871446,914673,950153,979410,1003479,1018333,1020196,1011443,993634,973112,942981,918596,888888,853234,812181,761644,700885,628328,552219,477917,406226,340830,281798,229069,183041,143651,110212,82371,60088,42122,27993,18820,12580,8405,5629,3988,3069,2311,1883,1655,1284,1073,982,913,670,616,559,517,476,506,422,444,429,418,382,367,334,294,288,291,277,281,248,257,272,258,275,286,261,165,96,80,31,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,28,163,510,1875,7581,6144,4722,5225,5511,6464,9005,12065,15568,19481,24875,30503,37204,45233,54786,65799,79357,96505,117922,142742,170664,200314,233893,269902,308104,347190,387651,428758,470988,513058,550320,588778,625697,659387,687329,709775,726163,737236,744575,746998,744495,741091,733333,719042,698610,672588,639799,598195,546742,483947,415824,354810,296865,244742,200079,161819,129672,102013,80092,61086,46047,33905,24612,17431,11975,8131,5495,3583,2583,1810,1406,1018,760,631,549,447,387,376,287,234,187,142,124,86,83,64,47,47,48,18,24,11,4,2,5,7,3,5,5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
