,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
438,45444,75409,4,104436,9,75732,7,106521,11,24787,25309,41758,41379,25032,25140,42009,42483,695371,114386,677446,127237,686333,114969,693606,128340,1201499,1473751,1421284,1179140,1188551,1468391,1455165,1200518,1286855,445398,1480158,430895,1243634,438090,1498039,441915,179503,179090,151363,148812,172398,172574,150001,152136,115272,48791,115152,33648,113238,48422,112810,33671,724892,463258,0
439,47625,80188,8,108433,8,79926,6,109592,7,26340,26720,43943,43578,26017,26609,45043,44197,739865,118960,718685,134681,733450,120073,738811,136439,1294511,1541260,1486948,1256698,1276884,1538246,1526190,1284169,1375607,468828,1556337,453262,1329193,461810,1582793,465106,187375,186162,161601,159301,179933,181349,161020,163820,123640,49231,121639,35472,119174,48036,119663,35970,767071,491329,0
440,35239,56367,11,83819,2,56859,4,84367,3,18956,19132,31834,31645,19540,19502,32089,32095,537335,89823,521593,95313,532557,91557,542167,96689,904260,1156540,1119365,885079,896431,1157120,1165629,910155,998396,347883,1169189,335542,966246,344916,1190209,348693,147306,146784,114741,113374,141756,142654,114172,115893,93061,41368,91641,24433,90061,40544,90766,24532,577009,366954,0
441,31945,51984,8,78568,8,52313,7,79200,5,16976,17312,28882,28931,17389,17394,29510,29505,491864,83214,482730,86023,488822,83855,497638,87654,822685,1087156,1062360,809118,813875,1084748,1091272,830231,915759,323738,1098374,315049,882350,318807,1119693,325501,140475,139209,102414,101610,133800,135065,102864,104206,87866,39973,85831,21242,84682,38981,85300,21688,537033,341292,0
442,45403,75201,10,104103,7,76240,11,106109,10,24917,25277,41391,40930,25145,25199,42109,41672,685827,109976,667760,123002,677742,112051,689114,125792,1206521,1477399,1427345,1190133,1199728,1459650,1473723,1222851,1273002,447883,1457564,430834,1235155,439148,1481233,448479,174196,174304,145911,143670,166674,168259,146439,147165,111673,47082,110071,32074,108677,45664,109287,32808,691202,473822,0
443,48876,81201,5,109734,6,81442,10,110513,7,26680,27646,45349,44686,27329,27011,45883,45233,742856,120911,723634,135886,734311,121405,743816,138920,1318161,1559473,1512389,1299433,1299973,1552159,1552383,1321718,1386069,476980,1563518,463585,1343218,470240,1577571,477626,184242,184417,164217,162077,178099,179122,162566,165430,121321,49324,119001,36270,117663,48550,117047,35738,755147,492163,0
444,32840,55515,6,80885,3,56326,2,81777,4,17488,17716,28712,28733,17672,17711,29111,29217,524741,82512,510466,86337,519215,82881,529226,88023,863601,1095914,1061966,845101,854681,1094675,1093987,869697,1005580,337166,1176340,324760,968153,332295,1199894,337180,142800,142076,114531,112091,136926,138447,113142,114887,101950,38494,99312,22152,97719,37271,98794,22292,612295,360984,0
445,30930,51471,6,75812,3,51751,7,77345,4,16991,17121,27013,27213,17154,17116,27575,27343,479656,78730,465097,81060,471422,79069,479300,82644,807954,1053672,1011049,796346,797592,1032632,1032862,815445,905846,321226,1063532,309321,867398,313192,1069577,318844,133195,133073,100637,100379,126617,127562,100018,101713,85274,37595,84482,20258,82681,36452,82816,20867,515289,335043,0
446,43575,76301,6,103386,10,76599,4,104829,8,24013,24453,39367,38946,24255,24669,40171,39717,697860,106519,680705,118908,690274,107778,700136,121199,1195225,1429164,1400441,1175991,1183088,1418504,1430363,1201852,1325686,437761,1505593,424929,1278581,431763,1520583,438126,174446,173925,152698,150179,167780,169405,152037,154892,123102,44970,121833,32030,119741,43636,119990,31531,746893,473454,0
447,47438,82904,7,109873,8,83296,6,110892,9,26503,26838,43082,41899,26680,26954,42517,43273,733020,116438,712795,128304,723825,116034,733969,130898,1286113,1516391,1468232,1255745,1272002,1491885,1489635,1288309,1381819,471100,1553076,456516,1339041,462449,1549009,467769,182828,182546,161910,159754,176570,176110,159812,162844,123721,47109,121701,35391,119333,46371,120371,35352,755729,504851,0
448,32022,51693,7,75903,3,52165,2,76638,6,17448,17865,28158,27940,17341,17519,28736,28113,480635,82513,468849,83291,471530,81944,478149,84612,796401,1054186,1019299,785335,786916,1035586,1031533,801054,885257,316243,1055158,304715,861619,308212,1060949,313303,133423,134314,99076,98029,129691,129420,98814,100274,84850,38322,83757,21505,83683,37118,82853,21550,529232,331593,0
449,46600,77251,4,104919,7,77789,8,106282,9,25454,25733,41975,42098,25721,26077,42082,42338,686903,114213,667151,124548,674728,112735,682970,126735,1206387,1486059,1434088,1180541,1190063,1449399,1446376,1201629,1271911,454048,1456582,437836,1226630,441769,1461211,448732,177077,177553,145984,144267,171369,171887,144346,146302,109770,47673,109117,33498,106949,46572,107396,33333,685412,470864,0
450,46888,82556,7,109451,5,82810,3,111906,8,25791,25779,42357,42019,25776,26188,43255,43221,758274,116674,735452,130844,744796,116643,754289,133559,1300591,1545709,1493253,1271055,1282327,1516145,1516281,1294263,1433269,475508,1629747,457114,1385742,464025,1632544,469988,190223,190372,168532,166106,184017,184322,166252,169220,132593,47761,131746,35386,129772,46174,129550,35440,812815,496727,0
451,34823,55701,7,82152,6,56047,10,83303,6,18907,19291,31275,31120,19536,19362,31934,31512,521980,89999,506200,93274,512978,90249,523961,95893,903566,1167235,1127367,891907,894923,1145873,1149405,911714,974473,350744,1139705,337764,939676,343594,1145437,348421,144700,143813,109617,107720,138133,138217,108101,109878,87646,41963,86703,24185,84312,40296,84688,24323,540665,353502,0
452,32183,52320,7,77877,3,52491,6,78875,4,17224,17438,29108,28718,17611,17594,29227,29250,499382,83775,483911,85637,492089,83655,501765,87142,826732,1091304,1057058,813463,817104,1078383,1076163,836125,941056,325785,1113715,315330,898470,318500,1130347,325296,139876,139867,104723,103466,133605,135228,103255,105933,91332,39544,89692,21776,87296,38519,87852,21807,554910,337276,0
453,42652,73241,5,99046,10,73240,6,99925,5,23312,24030,38197,37852,23403,23670,38847,38987,673000,106779,649385,115697,654178,105801,667338,118674,1172745,1423386,1378928,1136577,1144090,1382994,1381878,1160527,1263144,434515,1450320,416050,1215455,419435,1437537,427385,170379,169759,147037,143205,162579,162356,143938,147186,113220,44678,111666,30997,109024,43201,109477,31162,691622,450908,0
454,47137,80151,3,108039,10,80850,7,109223,4,26365,26888,43377,42764,26564,26433,43858,43466,732824,118775,711983,130704,713671,116626,727854,133734,1280589,1537576,1495213,1253267,1251619,1480780,1490997,1272427,1363698,470242,1552151,454644,1310007,457146,1539889,466715,184373,184626,161737,157751,176419,175653,159125,161544,119252,48804,118695,35244,116517,46612,115217,35350,738848,488011,0
455,33153,53875,3,79780,9,53755,5,80721,5,17816,18357,29951,29879,17745,18045,30581,30439,518219,88096,504198,89283,507568,87491,516656,91633,845864,1116689,1086193,837256,835779,1094999,1098704,849935,958382,334201,1150094,324837,924027,324979,1145584,332781,145173,145300,110406,109122,139113,139817,108699,110895,92205,41018,92004,22944,88582,39992,88963,22726,568247,346603,0
456,31358,51344,2,77998,1,51889,1,78005,5,16790,17169,28268,27793,16702,17358,28528,28144,501372,84471,488363,85841,493542,83677,502688,87854,828861,1084226,1059403,810982,817720,1063211,1063934,831106,945045,323420,1124618,313917,908363,317870,1127677,323924,142209,142010,108638,107413,135996,136499,108147,109865,91737,39514,90619,21815,87866,38782,88138,21853,564586,335425,0
457,42088,73738,8,99675,5,73904,7,101444,9,22524,22986,37263,36516,23026,23187,37576,37620,681945,102677,662739,113322,672118,104036,688311,116880,1152053,1388240,1353620,1129135,1132952,1374829,1395656,1152963,1304202,425552,1501736,410676,1259140,415444,1513586,426995,175077,174168,151983,148790,167016,166888,150878,154055,127067,43211,125481,30422,121804,42539,122543,30724,762567,459820,0
458,45428,79546,4,106392,3,80064,5,107665,7,24792,24652,40091,40150,24621,24865,41261,40556,731314,112163,712781,124335,720512,112692,732156,126541,1225307,1485936,1442514,1209227,1216162,1464104,1466621,1235883,1386260,456763,1589341,441572,1338251,447727,1597567,456952,186149,186442,163927,160925,179571,180699,162605,165054,130960,47101,131097,33730,128001,45844,128246,34017,795640,491545,0
459,34904,58114,6,84830,4,58763,3,85707,4,18756,19302,31649,31030,19543,19296,31912,31823,551047,90382,536003,96000,545871,91389,556162,97577,931798,1190877,1153903,916862,925730,1179647,1184422,940925,1041597,360669,1222706,348968,1008119,355027,1239052,360531,152150,151105,119947,118604,144313,145128,120482,122213,98703,41746,96763,24812,93685,40659,94883,24761,598612,373132,0
460,29942,50487,2,75748,0,51119,7,77560,2,15876,16261,26718,26639,16188,15890,26747,26937,496253,79112,483258,81326,486746,79516,495853,82451,801616,1057186,1031365,787255,789576,1043079,1040455,797782,943819,317276,1140278,307033,908856,309751,1144722,316619,141214,141089,107769,106422,134734,135215,105747,108577,95549,38180,95213,20706,93111,37685,93366,20629,576990,335858,0
461,43135,75473,7,104596,4,75767,1,106610,10,22472,22827,38613,38292,22965,23218,39276,38883,701884,105963,683412,116383,688037,106152,705772,117620,1141733,1418930,1380310,1130956,1127564,1392271,1408928,1157742,1335469,432349,1563029,421104,1286285,424746,1571889,434193,181483,181895,159677,157292,175189,176136,156683,160137,132737,46261,131022,31169,127256,44702,128552,31308,798175,478312,0
462,45902,81893,9,107961,3,81772,6,109859,5,24919,25718,40809,40620,25413,24982,41613,40718,753593,111143,727705,124849,741143,111567,751341,127721,1264068,1495777,1437764,1231731,1237113,1473651,1470173,1262987,1443343,464202,1625553,446037,1383594,454141,1636195,460876,188513,186956,170141,167305,178656,179922,168093,170910,138876,46203,136896,34237,133593,43928,134938,34525,831258,507861,0
463,34144,57889,6,82162,5,57784,8,84394,1,18018,18626,30350,30024,18472,18606,30593,30123,553628,88275,535078,91981,542137,87564,551887,94421,915902,1164681,1126385,893484,898014,1143302,1146327,911690,1050912,354753,1231218,340517,1011958,345826,1237333,350374,151665,151589,121134,118583,144943,144469,118650,120658,104903,40323,103219,23725,100699,38971,100577,23969,626540,375651,0
464,29766,51925,5,76222,7,51667,3,77575,3,15765,15879,25885,25671,15893,15942,25999,25559,496754,76513,480680,76856,489305,76320,495542,78837,782896,1040839,998032,769605,770755,1017868,1014150,781660,951882,314552,1145526,302446,916147,305710,1155229,311238,140145,140295,107038,104955,134128,135271,105747,107723,100573,36691,99875,20485,97897,36026,98246,20120,598331,343586,0
465,43012,77350,6,102920,10,77716,7,104909,6,22895,23788,38667,37640,23356,23021,38599,39096,712718,107878,692628,118248,704783,107920,714014,120155,1176565,1437712,1389868,1159673,1170959,1409913,1411296,1178901,1356732,441645,1570641,429329,1315986,434123,1583442,438692,184041,184247,161696,158577,178362,178114,159036,162135,134771,45224,133086,32698,130073,44355,130895,32576,809592,475887,0
466,47942,85249,4,111800,9,85337,5,112881,5,26246,26453,42608,42340,27064,26700,42971,43246,768635,118711,748546,130893,755249,117838,768488,132834,1296468,1552303,1504079,1273457,1280018,1513528,1530597,1301021,1458270,479548,1662693,464689,1408867,468355,1672238,478157,192119,191818,174131,172187,185515,185954,172673,175514,139108,48076,138822,35842,135035,47039,135366,36340,847958,522049,0
467,33894,55925,4,82342,4,56050,2,82883,5,18794,18756,30225,30455,18946,18886,30692,31361,526780,88305,513421,90777,514750,88146,524887,91854,885225,1149684,1123681,874980,874350,1120916,1137841,884544,969561,347161,1165429,335908,944122,337031,1161086,343860,143648,142738,112809,110149,138849,137591,111065,112370,91631,41406,91083,23316,89796,40077,90093,23406,566365,361237,0
468,31728,51945,3,77882,3,52347,4,79076,7,17352,17672,28753,28353,17325,17747,28710,29248,503622,84077,491855,86428,497175,84516,504086,88473,849987,1112787,1089141,833727,840260,1096274,1093831,855852,947644,331816,1128821,321660,912055,324966,1125109,330234,138894,138950,106762,105278,134022,134342,105883,107485,88071,39018,87744,21657,87122,38608,86736,21826,543162,344065,0
469,42200,72684,7,99070,9,73200,9,100098,5,23142,23450,37566,37410,23506,23666,37854,38114,678720,107273,660633,116866,666019,105963,677797,119310,1168211,1419598,1376507,1142551,1155783,1383657,1380640,1171200,1287879,429019,1474327,416574,1244353,419673,1474467,425990,172120,172916,148915,147363,165993,166092,147584,149708,119453,44801,119642,31500,116378,43555,116397,31027,732687,455005,0
470,44649,77132,13,105474,5,78761,6,106306,8,24577,24662,40386,40306,24687,24663,40855,41371,718564,112468,699869,124155,708694,111728,718719,126353,1236952,1492834,1453720,1215381,1218518,1468545,1476162,1240505,1359650,450211,1560828,437991,1309761,443758,1567276,451510,181332,180303,158971,156459,173539,174654,156583,158218,126752,46627,126378,32619,123073,46698,123558,33323,775011,488529,0
471,36951,61741,3,87692,2,62198,6,89584,6,20233,20313,32683,32739,20421,20700,33244,33525,584072,94344,570610,100355,572158,93669,589994,102496,990065,1247740,1212089,987950,964628,1220797,1239264,1000884,1099602,374535,1291491,365910,1057265,363813,1295886,376494,154339,153123,126825,125232,146704,147709,124151,127194,104381,41662,103086,26109,100776,40561,101100,25766,634123,397983,0
472,34891,57819,8,83699,3,57436,4,84177,4,19215,19500,32101,31074,19734,19371,32054,32259,546110,92183,534906,97351,542120,92409,552223,98186,935625,1193605,1168457,927706,925549,1181092,1194269,943109,1022456,354181,1203388,346350,988354,350550,1215992,356992,147923,146322,116434,115526,142100,142558,116056,118103,96433,41429,94718,24436,92056,39958,92482,24553,592351,369930,0
473,41959,71854,10,97958,5,72113,6,99905,8,23007,23430,37755,36962,23193,23625,37928,38124,662510,104900,645002,114821,652144,104810,664256,116750,1134852,1379322,1342023,1118281,1117834,1362137,1361073,1138936,1250508,422060,1432097,407011,1206176,411691,1448420,418348,169705,169860,143964,142034,162418,162328,143187,145866,117421,44344,115005,30179,113350,43730,113918,31111,711554,447486,0
474,48546,83172,5,108813,3,84527,8,110175,8,27395,27695,43169,42834,27315,27518,43360,43902,740499,118420,723821,131782,731293,118218,746194,135654,1311831,1523053,1485116,1284694,1292428,1507153,1516088,1314951,1411327,476332,1557093,460582,1358746,467106,1577819,476278,184268,183246,165046,163817,176985,177569,163827,167583,123985,47971,122571,37102,120107,46666,120511,37067,758491,508073,0
475,34150,58886,7,83425,2,58671,7,84687,4,18074,18583,30376,29785,18502,18476,29922,30203,547981,85299,534025,89943,540332,86475,551976,92097,901525,1145265,1120296,892036,893741,1144678,1142861,925274,1046663,345374,1226212,339530,997610,341744,1244293,349763,148874,148745,116742,114826,142767,143823,115474,118438,103414,39646,103682,23353,100993,37891,100500,23690,624507,382538,0
476,31303,51054,4,76015,4,51124,5,77335,3,17107,17207,27759,27304,17222,16997,28246,28366,484277,80565,470032,82480,473697,80981,486577,84317,821415,1081091,1039064,813572,813977,1065496,1074316,830754,908413,323517,1076788,313312,878017,315747,1086605,324353,133697,133595,101418,99541,126319,128868,99743,101555,84120,38019,84093,21253,82206,36648,81811,20857,511675,336100,0
477,44258,76119,4,100857,6,76551,6,102417,9,24143,24898,39185,39234,24701,24613,39759,39774,683949,106781,664468,118632,674881,108014,687948,121186,1197491,1422607,1383297,1171779,1184561,1401451,1411042,1199796,1303369,439732,1457596,425226,1248836,431286,1480201,439591,172305,171570,149582,147503,164349,165385,148961,151018,118022,44197,116444,32006,113017,43169,114356,32251,710212,474399,0
478,47952,82999,13,107412,8,82835,9,108160,6,26888,27001,42276,42263,26831,27256,43648,42759,726050,115927,703098,129110,716852,116408,725118,131273,1282277,1506364,1451598,1256560,1267352,1497111,1493532,1281634,1373889,470773,1522204,453359,1322829,462101,1540349,466709,179689,178754,160716,158053,172658,173958,159336,162550,121258,47158,119610,35617,117603,46156,119009,35663,742941,498702,0
479,35588,60380,5,86938,2,60828,5,87542,7,19020,19573,31940,31800,19328,19657,31945,31844,557994,89922,544702,95833,551300,89436,556436,97135,954723,1211875,1174291,941443,943557,1193332,1188646,956522,1057189,368284,1232970,355771,1022417,361630,1241438,364962,150356,150502,119085,117351,145110,144977,118266,120217,98908,41243,97004,24864,94577,40726,95013,24768,598225,385094,0
480,33269,53322,3,80026,9,53206,7,80188,2,18175,18326,30420,29846,18142,18708,30238,30349,505167,87675,496436,90198,500484,86957,505724,91241,855035,1115428,1090127,844257,849673,1104734,1099179,862137,937703,334903,1118253,327726,910103,330998,1120750,333978,140102,140454,107126,106505,135819,135833,106624,107460,86805,40592,86642,22794,84462,39967,84973,22509,540454,344129,0
481,44501,77527,6,105996,6,78459,9,106395,3,24202,24554,40118,39792,24364,24567,40694,40518,699284,109906,682769,120565,688984,109177,701225,121733,1195402,1456811,1413617,1174388,1179000,1425728,1437792,1203462,1328758,448601,1526301,435147,1283909,438713,1528612,447436,180594,179405,153630,152625,175187,175359,152214,154374,122081,46136,120331,32697,118730,44853,119172,32560,745350,478951,0
482,49166,85046,11,111212,4,84794,9,113675,11,27389,27928,44180,43768,27436,27679,44190,44440,744816,118107,718954,129120,725266,117121,738167,133133,1318829,1555043,1501691,1273500,1290419,1522356,1512354,1301965,1396637,487084,1568944,467323,1340695,472090,1566077,478874,184379,184818,162800,160261,176097,175801,159586,163100,122305,48601,120147,35857,117791,47007,118257,35834,745103,511777,0
483,33629,55270,4,81382,5,55463,5,82300,5,18093,18621,29819,29671,18154,18183,29877,30087,514820,85232,500023,87778,506065,84312,511647,89226,872532,1131567,1092872,851918,855789,1106517,1100456,864401,962175,341805,1142565,330595,934032,332820,1140398,336731,140874,141827,106853,105317,135921,137599,104844,106819,91070,39703,89908,22868,88755,38624,88876,22707,554263,356344,0
484,46415,79607,3,106041,1,79603,9,107733,4,25876,26504,42449,42169,25964,26494,42411,42434,718946,115652,695308,127925,702750,114915,713633,129990,1260762,1517192,1469092,1235474,1246255,1481561,1481604,1267760,1344420,467061,1527987,449293,1295078,455833,1519940,463318,180076,180932,158399,156114,173202,173060,155145,157546,117269,47926,116840,34406,113585,46501,114121,34663,724354,484715,0
485,48255,81044,14,108416,8,81708,5,110432,5,26866,27189,43804,42915,27450,26882,44023,43898,723314,118171,703267,130015,712593,117591,728616,134095,1279505,1545892,1503680,1263723,1266022,1511766,1526733,1295950,1356467,473651,1531484,458776,1310654,463439,1543388,473267,182645,181177,157228,154962,174949,176166,156675,159724,118961,49376,116862,35456,114777,47643,115715,35861,738294,497468,0
486,36356,58342,5,83077,11,58490,3,84812,5,20084,20404,32580,32821,20451,20601,32774,33034,531136,91558,516960,96784,522816,92357,536010,98850,936410,1186020,1163930,920611,928340,1157424,1180989,946148,984875,361991,1143866,350492,949755,354714,1147785,364364,143275,143442,113218,110694,138074,137018,112024,113637,85074,41507,83596,24941,82094,40606,83315,24959,528383,369644,0
487,34069,54875,9,80303,3,54582,9,81218,2,18866,19357,30438,30379,19001,19563,31038,31104,500932,86965,489751,90233,496791,87720,507426,91511,884856,1136487,1098553,875443,883050,1125125,1140548,892920,941154,342600,1087243,332683,907932,339338,1108312,345156,138143,136730,104619,104246,132014,132193,104355,106199,81594,40467,79577,23057,78780,39143,78534,23123,503914,350263,0
488,43612,74317,8,101126,10,75425,5,102742,10,24093,24730,39262,38592,24170,24192,39644,39434,671691,106987,655457,117675,660366,107267,675179,120196,1172294,1423677,1380933,1156766,1160746,1397336,1403469,1189749,1269918,435594,1438036,422123,1225403,426779,1450007,436653,170220,170068,145242,143081,162529,163118,143202,146087,114344,45499,113558,31424,111431,43771,111061,31195,692927,467002,0
489,48941,83775,5,112038,10,84232,6,112949,6,26522,27418,44078,43636,27265,27189,43988,43759,754923,119427,733849,132900,740828,118526,756097,134217,1300505,1557643,1518702,1271501,1289099,1517806,1540554,1302373,1416863,480307,1616565,463730,1366654,469850,1616286,479160,189174,187185,169849,166815,181022,181091,167351,171025,128299,49040,126820,36515,124614,47807,123160,36193,785936,509522,0
490,37024,58377,9,85016,10,58566,7,86243,10,20980,20881,33169,32794,20893,20718,34054,33698,527558,93624,514628,97270,517135,93650,533414,100069,931983,1181150,1153853,919133,911085,1163427,1180215,940961,972986,360527,1123350,348639,935915,351191,1131610,363392,143816,143673,111065,108551,137241,137015,109798,112289,82879,42203,81056,25622,79509,41123,79742,25532,519212,363388,0
491,32971,51916,5,77415,10,51878,7,78546,5,18156,18210,29383,29264,18037,18192,30373,30297,485043,84963,475529,87524,477974,86368,492378,90134,823665,1073654,1056283,822030,810833,1063244,1095513,842993,901746,325300,1060306,318906,865048,318436,1079071,330180,137630,137551,101647,100299,131048,131199,101752,103773,82129,40234,81046,21894,78775,38885,79242,21937,510856,328669,0
492,45235,75073,11,102566,6,75951,14,103766,10,24615,24828,40781,40566,25222,25441,41459,41598,689613,112231,668395,124658,673928,112184,689012,126970,1193223,1445599,1397571,1173946,1181732,1420501,1428531,1208040,1286018,443238,1452405,428110,1230781,431943,1464693,442999,176035,175866,151218,147441,168274,168738,148727,151944,111930,46438,111752,33130,108305,45455,108525,33724,704500,456263,0
493,47808,81012,11,108103,8,81067,6,109981,5,26305,26941,43370,42417,26619,26830,44433,44460,741707,118122,719353,132600,728520,119715,745488,135912,1301403,1533715,1488611,1277905,1278278,1514735,1537109,1301931,1399180,470563,1554569,455005,1342661,460036,1579517,472484,185211,184718,165009,161512,177923,178242,163222,166580,122681,49013,122196,36031,118068,47225,119593,36437,762888,488588,0
494,34140,55229,2,82054,4,55686,5,83463,5,18390,18981,31220,30502,18880,18633,31878,31348,520034,88521,504952,90870,508840,88715,523430,94069,876672,1144746,1107748,866948,865931,1116739,1129900,887033,969405,343516,1145586,331916,925647,334495,1144950,345174,144682,144215,110632,108121,139071,138725,108750,110428,88913,41906,87967,23247,85334,40118,85853,23317,549892,357772,0
495,33939,54061,5,79177,3,54003,6,81061,5,18875,18976,30005,30198,18812,18809,30821,30401,500076,86810,484666,89810,488115,87476,499504,91153,855735,1109962,1068259,845761,838411,1087514,1097612,862934,925015,339705,1079960,326585,885922,328567,1095269,338146,139786,139989,105606,103694,132014,132679,104208,106122,82671,40207,82309,22757,79556,39556,79811,22862,513732,346957,0
496,44416,74004,11,100718,6,74750,7,102503,4,24833,25273,40326,40577,25185,25151,41778,40964,684939,111271,665708,123409,672147,112076,688190,126261,1195452,1440618,1394792,1171692,1174207,1419501,1433867,1203401,1285876,439105,1438107,425743,1230494,429665,1465605,439957,174469,173888,150911,147986,166290,167332,148258,152208,113670,47215,111622,32843,108216,45403,109583,32975,702792,455014,0
497,45691,79814,4,106994,4,79839,10,108190,5,25059,25300,41878,41661,25012,25301,42612,42468,746764,114757,728641,130134,734773,116825,751881,131844,1261184,1512200,1481395,1249970,1244543,1503753,1510289,1269963,1414269,463680,1619267,451844,1366831,453381,1634134,465576,191922,191137,168315,165857,182999,184793,166310,169514,133676,47841,132576,35315,129082,46412,129481,34575,817877,486978,0
498,33294,54866,6,80701,6,55075,4,82201,7,18034,18473,30159,29950,18353,18266,31018,30552,525581,87808,512068,90732,513965,87194,525900,92806,885316,1134681,1109633,872526,864650,1116132,1127375,893380,990728,344615,1165222,332540,947301,334594,1174036,343633,144661,145743,113831,112201,138467,138448,112446,114512,92322,40402,91215,23361,89150,38812,88933,23096,567032,350771,0
499,33720,55513,3,79158,1,56159,4,80883,4,18368,18667,30164,30069,18803,18754,30776,31131,518602,86373,500141,90077,505271,86198,519903,92286,875005,1123605,1084308,863137,859718,1093649,1115563,879547,971638,343564,1124436,330055,931721,333771,1135162,342179,144784,144196,109770,106755,135946,136912,107393,109566,89093,40146,88354,23142,84540,38379,85116,23277,544919,349226,0
500,43936,75185,1,100505,9,75187,10,101875,12,24154,24191,39281,39564,24200,24618,40330,39220,693914,108670,670037,121369,683282,110582,693602,124392,1199969,1447813,1389098,1173124,1185624,1433025,1440217,1205330,1307221,443127,1479454,425699,1256782,433291,1502260,440806,175896,175790,153192,149619,167078,167904,151844,154112,117850,46811,116814,32384,112873,44500,114601,32439,724938,454949,0
501,44648,77726,5,102185,4,77839,3,104068,5,24927,25078,40586,39940,24882,24961,40965,40285,715851,112773,692255,125667,699325,112537,713257,127734,1245394,1484571,1436990,1216044,1216253,1442630,1447291,1234779,1351285,455858,1534795,439035,1302313,444553,1531935,450234,179700,180097,160203,156803,173322,173521,155906,159844,122613,46170,120847,33768,118012,44696,117661,33665,749380,466902,0
502,37291,61506,5,85623,5,61109,10,87396,4,20808,21070,33094,32849,20741,20858,33282,33527,557229,94909,542598,99722,542454,94290,556488,102143,977883,1228472,1189082,959207,959947,1190597,1201321,977291,1042483,375191,1204247,362799,1003102,362138,1197210,371560,149789,149674,120485,118930,143195,143028,117932,120445,90236,42219,89598,26263,87677,41372,87097,26180,565456,378683,0
503,34416,54738,3,79936,2,54718,6,81489,2,18716,19131,30842,30188,19104,19038,31083,30947,511874,89344,494646,91248,499373,88523,509355,93616,881796,1149537,1112079,864372,866160,1121014,1117547,880699,941820,346774,1116613,332898,908497,336619,1117696,342852,141118,141285,107742,106476,135271,135772,105878,108117,83758,41451,83011,23516,80563,39897,81052,23462,524452,347268,0
504,44706,74163,5,101225,5,74928,7,102911,10,24775,25446,40630,40734,25142,25143,41348,41503,676189,112629,661241,123019,666561,112694,678998,125766,1174189,1433218,1402168,1158972,1155672,1418477,1433904,1175968,1256860,434961,1432449,423948,1207277,427644,1455637,435740,174687,173365,147488,145606,166786,167766,146660,150124,109974,47643,108556,32881,106044,46377,106676,33048,690934,451339,0
505,47684,80371,5,108088,3,81509,8,109357,10,26538,26811,43588,42983,26809,26378,44106,43928,737635,118816,719325,132203,723202,119423,739142,134371,1280736,1541323,1514410,1262846,1270215,1492468,1517027,1288947,1381565,469364,1571998,457545,1329655,458749,1568773,469071,183919,184372,163727,160118,177680,177028,162188,164842,122060,48840,120861,35318,118146,47654,118704,35847,758562,492477,0
506,35239,56049,10,83189,3,56077,6,84287,7,19359,19334,32100,31531,19588,19575,32458,32566,524133,91455,513862,94900,520426,91532,530500,96724,900145,1174141,1146831,884202,894271,1154474,1170310,902767,970110,351582,1154975,342157,939353,345790,1167240,353203,147067,145883,111762,109529,140301,141201,110766,112362,88174,42488,86635,24366,85256,41168,85400,23882,552561,361138,0
507,32815,51610,6,78130,6,52586,0,79192,1,17923,18301,29545,29454,17967,18328,30111,29655,496047,85551,481329,87490,488632,86206,497702,89314,837831,1099479,1071977,823344,831461,1082664,1095942,841203,918007,330025,1094912,319075,881829,325102,1101237,330651,138051,138770,105380,103239,132210,132318,103456,105743,84244,40585,83674,22109,80879,39386,81908,22375,520127,338906,0
508,45678,76905,14,105791,5,76997,5,107445,6,24866,25207,42057,41496,25450,24872,42256,41856,702124,113007,686298,125561,694610,114290,708969,127297,1207762,1476466,1441324,1191196,1195324,1453460,1475801,1218133,1317112,445235,1505017,434460,1262920,439178,1525825,447886,179561,178374,153667,150243,172423,173316,152298,156122,119990,47900,118391,33334,115147,46673,116426,33637,739381,477932,0
509,43231,73899,4,102604,9,74417,7,103398,5,23480,23427,39516,39312,23642,23729,39742,39987,698530,110039,684241,120723,688736,110353,707831,123041,1169055,1436436,1423999,1165329,1152181,1416526,1431159,1189892,1326798,435930,1535180,426327,1281383,428337,1545061,441976,180776,180551,158480,155110,173654,174657,156875,160929,126708,46798,125203,31959,122940,45346,122836,31710,776585,464475,0
510,34641,56111,5,83089,8,56075,6,85396,4,18552,18777,31467,31007,18955,18757,31906,31848,537750,90802,525837,95506,531419,90931,540979,96770,903274,1169791,1136274,889261,889450,1152497,1164515,909264,1002919,347447,1183458,335631,962255,340621,1199921,346971,148281,148342,115394,113339,141949,141831,113913,115645,94935,41808,94000,24255,92243,40610,92977,23921,590454,360212,0
511,45301,76908,5,105273,8,76620,6,105915,4,24779,24839,41280,41712,24908,24899,41798,41609,697460,111518,683729,123619,688679,112290,700407,125997,1202733,1479579,1443983,1194723,1193402,1452913,1459413,1220269,1306659,445100,1500325,437288,1263282,438990,1512952,447339,178010,178212,151489,149970,173677,173334,150818,153038,117951,47954,116540,32687,114074,46433,116233,33138,727310,476235,0
