,0,1,2,3,4,5,6,7,8,9,10
115,47121,343829,278283,3092950,10410927,6761749,1215423,548517,641550,431651,0
116,48554,358588,290016,3196174,10850907,6987585,1249542,551440,633429,449265,0
117,35762,262901,212840,2351702,8037246,5163715,939303,424299,486332,327900,0
118,33205,246867,194841,2203044,7588196,4922995,888962,396861,452342,310187,0
119,43955,326925,260628,2975102,10148969,6556135,1171325,523543,604983,411435,0
120,47970,357943,288237,3229516,10932977,7057655,1268787,557575,642033,449807,0
121,33459,260421,198641,2340625,7907730,5287683,953122,434794,502214,333811,0
122,30805,243332,179312,2188359,7376852,5009862,903941,422230,486817,308490,0
123,25947,197287,151024,1688489,5836391,3846293,694865,311547,348941,251716,0
124,17849,138267,99265,1334866,4220006,3040190,562587,279832,328354,181284,1
125,49330,366018,290319,3263874,10949157,7110017,1278801,570624,646798,472062,0
126,33705,268558,196228,2388180,7840050,5424492,995022,470296,548038,343431,0
127,29277,236217,163823,2195593,6802733,5026336,941619,496533,591986,315883,0
128,41617,340319,235801,3251310,9665358,7283287,1356910,734734,894555,458109,0
129,45024,353353,260776,3190779,10270993,7139295,1290474,616792,721471,471043,0
130,33490,263312,194589,2346268,7855857,5303693,950265,449021,511502,344503,0
131,31454,242862,182955,2172199,7278533,4911896,895219,420369,480670,316843,0
132,45274,345062,265485,3079606,10257180,6827765,1223124,567754,652742,448508,0
133,47855,365074,280471,3257526,10787591,7205319,1286560,597184,683214,486206,0
134,10956,87606,61398,854223,2674564,1932131,342687,178756,212416,113263,1
135,20947,162851,122210,1430032,4790113,3228583,590118,279240,316473,213933,0
136,32451,255834,188846,2227119,7444424,5049633,919132,430060,487154,335847,0
137,46020,345816,271609,3062007,10186761,6687536,1214729,551303,629178,455041,0
138,43628,333017,256084,2875576,9629769,6396843,1151637,515101,580953,431892,0
139,8904,96634,37351,1001719,2138104,2426690,439281,388551,539380,143886,1
140,13658,153360,39245,1639832,2873753,4050218,699247,855440,1282232,265015,1
141,9789,98437,45572,1011456,2448250,2420873,434269,335327,433264,147763,1
142,20245,162628,116559,1405542,4686140,3240009,590317,280069,319782,214209,0
143,43376,342213,257419,3077915,10028392,6878005,1248242,577776,675815,443347,0
144,47196,364732,277454,3293601,10821016,7306575,1320010,615263,714165,474988,0
145,34366,263194,201529,2315950,7823791,5175659,941537,424469,482100,334405,0
146,33450,252642,197766,2246671,7646765,4985851,914832,413216,470360,320947,0
147,46073,344645,274171,3079237,10352027,6726050,1215412,537952,618578,441355,0
148,47450,353924,279497,3213548,10762066,7020778,1269075,568800,659246,455116,0
149,34277,262212,200125,2332245,7851900,5210384,945203,434872,496914,337368,0
150,19749,153544,115988,1358592,4577935,3069490,563656,256138,294714,195194,0
151,12868,133561,48729,1309686,2867120,3255144,574185,524316,706477,192914,1
152,41129,316725,236321,2855663,9421172,6367588,1152714,537513,625694,407981,0
153,34523,265498,197837,2344688,7721147,5290523,969092,454939,526430,342823,0
154,32657,249889,189679,2199093,7319428,4929009,914419,420899,480618,316309,0
155,48216,350345,282844,3106011,10433433,6716331,1219082,544382,620396,443960,0
156,48763,372847,284774,3254089,10671676,7189066,1296200,605398,696723,493464,0
157,33569,262271,194255,2294477,7571781,5177039,947812,445866,512725,340205,0
158,32860,248576,189060,2171245,7244318,4865125,890818,415377,473753,321368,0
159,48407,360448,286076,3146684,10466515,6884775,1241117,566158,653603,468217,0
160,33221,251350,192702,2179538,7445635,4902363,884071,403000,454197,323423,0
161,47536,353653,275957,3033711,10103767,6686445,1198843,551436,626970,459682,0
162,34914,254915,203391,2171620,7376615,4788030,884570,396328,443032,323585,0
163,47768,349853,281520,3065312,10423539,6688805,1192224,536054,610997,446428,0
164,48828,363617,286765,3173094,10708158,6994931,1248254,560044,634250,464559,0
165,34672,266221,200533,2299136,7629647,5178730,948134,444945,511723,336259,0
166,33418,251958,196964,2183382,7455527,4874387,883268,398630,446787,320679,0
167,46837,348007,275103,3058748,10201027,6724499,1209539,546469,628963,445808,0
168,33782,258306,193408,2177636,7278299,4940235,901057,412775,465787,331215,0
169,47451,352992,277579,3049783,10364051,6747234,1194358,537730,606581,454241,0
170,49285,365713,287720,3185169,10734692,7005237,1240538,557889,635265,466492,0
171,36505,271650,211348,2336975,7886007,5196705,939311,421370,470132,349497,0
172,15028,154185,60893,1743843,3948094,4203624,748631,708792,1029437,232473,1
173,18998,194962,78426,2107623,5312305,5272232,920300,752567,971595,313492,1
174,12075,162586,69475,926185,2836325,2555664,458544,333828,398026,206404,1
175,26772,206184,152752,1743358,5993261,4059992,721591,332587,373539,260828,0
176,38049,288052,223429,2447573,8597046,5543411,968834,423423,470657,355126,0
177,34920,267342,203340,2305916,7983482,5259558,929408,412069,462111,336030,0
178,46052,363897,267604,3128546,10515613,7129569,1253557,571830,653727,462037,0
179,49896,378970,298330,3373493,11521245,7444871,1310937,583769,670437,471716,0
180,39817,296354,236222,2510225,8710403,5559916,993287,429240,477389,364747,0
181,31991,246926,188390,2183415,7519855,4974434,886857,402965,457439,309728,0
182,45634,356069,271047,3244927,10757876,7275927,1300386,600701,704106,451751,0
183,46705,370184,272871,3449981,11157160,7789531,1399109,669339,797755,478973,0
184,35919,275660,209039,2465318,8256315,5568704,998960,461696,533998,346391,0
185,32814,256013,191493,2276420,7660674,5217139,941224,437777,506582,323544,0
186,48642,364920,290523,3228720,11019864,7123031,1271088,559314,640843,457087,0
187,49606,379725,293620,3379701,11372002,7511166,1334578,603478,697185,482059,0
188,39172,295966,230672,2531996,8701189,5660828,1007931,444644,495956,377606,0
189,36147,270218,209927,2299609,7889004,5148506,922112,410568,456515,342634,0
190,49664,371574,296566,3261798,11070932,7129889,1280658,560111,638992,469376,0
191,49764,373175,294206,3274597,11074824,7205288,1289310,567400,646379,473393,0
192,39434,293563,233957,2518979,8623052,5522431,995757,436468,482044,370043,0
193,36534,272514,215443,2337097,8099749,5178188,932156,408532,452987,346800,0
194,48473,365809,288519,3202231,10757938,7040635,1262665,566583,644099,464488,0
195,50568,384770,304144,3411661,11529628,7499702,1342276,592126,679472,491773,0
196,38120,291328,226459,2543717,8567495,5637275,1021990,459523,526741,370832,0
197,36058,275254,212415,2372792,8129704,5332712,960297,427462,478830,354268,0
198,47483,362635,280406,3168818,10732390,7033212,1253036,558188,637899,462573,1
199,19842,146456,113308,1391334,4541014,3103317,572282,265515,309913,187619,0
200,30169,226396,177631,1915721,6550423,4262102,783993,346510,381717,288218,0
201,19735,148188,118632,1289095,4391521,2854412,523948,234998,265197,185954,0
202,20392,143659,119591,1337809,4501952,2892883,535807,235958,269495,180342,1
203,44827,345162,263914,3005118,10057748,6687932,1200114,548273,628161,450135,0
204,51352,392266,302989,3383055,11495778,7512156,1319624,587710,666649,496421,0
205,35513,272987,208102,2439927,8110399,5469359,1003068,466102,541791,346960,0
206,18630,145357,110402,1287520,4273726,2909746,536147,243350,280961,182353,0
207,14482,110321,83144,1044608,3338836,2323372,429543,203221,239660,139021,1
208,45695,350171,270059,3081777,10272546,6801631,1228635,554949,635877,449540,0
209,21124,155711,123515,1477634,4991806,3267248,589880,268970,305904,197616,1
210,29405,213736,171521,1931476,6662588,4308112,770898,345456,384982,268346,0
211,36872,283238,217957,2452756,8345839,5503609,990926,446579,504537,359487,0
212,35331,266930,207930,2325493,7923802,5197520,937008,422383,477325,337918,0
213,40029,305859,235995,2745881,9105048,6091401,1109926,508688,591492,388849,0
214,12874,95265,74256,889178,2895064,1957876,354634,162767,193142,120784,1
215,44795,325262,265121,2869334,9850291,6218397,1108084,486686,550270,408128,0
216,12894,94038,75228,889803,2950726,1927352,347945,157266,183623,117101,1
217,23305,179665,138045,1566992,5339297,3529591,639598,290762,327532,230917,0
218,47849,364156,282906,3252128,10660663,7164641,1302637,594014,686183,466943,0
219,49127,374023,292841,3362870,11186899,7428335,1340102,600629,695686,479808,0
220,37049,284985,218297,2556567,8462457,5712843,1048853,483110,558831,364408,0
221,33661,261293,198177,2318393,7761416,5213307,955497,438880,502787,331109,0
222,46363,358626,273615,3206198,10599245,7136224,1287055,586024,676213,459525,0
223,28989,222794,168672,1906530,6487364,4324056,790506,360060,403292,282713,0
224,21882,161814,123213,1491301,4809543,3344629,620167,291322,336891,206718,1
225,34961,272397,205999,2437228,8200714,5497319,994920,455943,524854,347553,0
226,35791,280255,207599,2372241,7971499,5388528,975495,442401,497398,361833,0
227,27723,192228,158483,1831110,5947373,3916207,742045,344218,395231,246582,1
228,24973,172209,144661,1470613,4969415,3114231,582912,250195,272379,217932,0
229,33968,253052,201361,2105654,7354355,4690437,850326,364176,397841,318526,0
230,18733,134501,107225,1279103,4192378,2788519,522985,236173,273867,171244,1
231,38255,288046,226347,2497346,8526842,5550504,998826,445276,500542,364800,0
232,34981,265546,203644,2305880,7639052,5156104,952070,441483,502337,337367,0
233,49338,368717,287726,3286855,10771493,7250835,1317406,592099,682463,478708,0
234,52654,384173,314807,3313811,11326062,7163542,1289904,547203,611053,487815,0
235,39790,296324,235519,2584367,8871309,5687860,1021704,451816,507750,374857,0
236,33574,254956,196597,2260845,7682733,5073983,917845,417390,472842,324979,0
237,49001,363942,291744,3201451,10892344,7002868,1261487,548464,624117,459950,0
238,51925,381949,307318,3331495,11250419,7251356,1306514,568764,639091,487169,0
239,40785,294788,241102,2516598,8703242,5503620,996362,425116,471447,368092,0
240,37368,272962,221314,2345685,8140841,5128437,933768,397076,441419,338314,0
241,48754,363630,288537,3140653,10612166,6906363,1247976,542482,613143,456496,0
242,52332,392649,308127,3480766,11493342,7632179,1396338,613129,709085,496293,0
243,38077,289187,221454,2468579,8400572,5568094,1002722,447261,501279,368023,0
244,35244,267631,206188,2297248,7800959,5180568,942507,418735,467364,340548,0
245,49708,375647,291188,3267360,10943335,7235169,1296020,571493,651762,478862,0
246,23456,165771,135790,1552920,5170105,3382848,636941,284962,327483,209836,1
247,28512,214421,165210,1773384,6134530,3988342,719626,317041,345101,275241,0
248,37075,286212,214271,2399581,8138524,5425225,970650,442359,489592,366415,0
249,35293,269276,207844,2283743,7982017,5170055,919190,406156,450828,344166,0
250,22508,167287,130147,1429842,4887312,3211366,583892,260110,289009,213263,0
251,27390,191449,158167,1771161,5848415,3835349,725680,326147,370359,244059,1
252,13859,101526,79367,891703,2886773,1940101,363601,160880,184856,126422,1
253,38670,283898,229608,2439253,8368004,5328376,964997,421191,463364,363119,0
254,40230,297621,234252,2518026,8503354,5546225,1004994,441248,485998,385940,0
255,36378,274767,210959,2329573,7752655,5198043,961916,426336,475505,356044,0
256,49510,372343,290785,3209406,10664399,7058615,1277504,565565,636106,485143,0
257,51658,390701,303337,3370053,11152931,7422099,1348477,591934,671121,498401,0
258,38687,292531,226001,2494655,8334139,5534101,1016132,444193,500630,373075,0
259,17120,128525,96225,1203714,3842558,2678173,499079,236588,278123,166295,1
260,12688,93173,74319,899910,2926954,1942134,358070,164867,195316,118369,1
261,19442,140423,112639,1356002,4382160,2933537,559491,256960,303111,181499,1
262,37969,288737,220737,2520853,8325871,5621035,1037449,472240,536868,376001,0
263,46255,358205,272176,3189969,10422323,7080208,1293061,592442,684214,465267,0
264,51790,392358,300954,3516792,11215012,7688440,1426094,654610,762541,512049,0
265,39772,301134,232719,2603011,8544414,5775931,1073513,482728,546011,387551,0
266,35696,269943,209350,2336435,7763039,5202012,961423,431337,489275,345290,0
267,46583,354985,274475,3139253,10307590,6966833,1276489,568850,655366,458744,0
268,51949,393332,304315,3467536,11326575,7621967,1398242,619787,715844,504085,0
269,39013,292116,227321,2507477,8347139,5544544,1024186,449155,504485,375556,0
270,36075,268927,210820,2295401,7735454,5093702,941328,414018,465619,343376,0
271,49578,370261,296198,3236650,10721736,7016849,1291667,564304,641838,472071,0
272,53893,396761,319455,3437466,11322096,7385389,1377258,594591,676285,496774,0
273,38743,287137,226531,2485741,8260069,5458236,1015346,449474,507005,367158,0
274,38268,279792,222782,2376082,7925560,5202111,968082,423679,470758,353310,0
275,48787,381513,275872,3250205,10307257,7311962,1324069,646715,744252,512240,0
276,42968,322373,255332,2823876,9412343,6233206,1139712,498325,569591,406074,0
277,58984,483681,343866,4425023,14096047,9984209,1792294,852645,1017861,624710,0
278,48964,398283,287023,3734351,11776198,8455802,1523211,742016,893698,514982,0
279,47262,366078,277818,3340863,10877207,7427164,1349025,624995,739939,464937,0
280,47415,363796,281691,3266387,10768767,7207690,1316677,588162,687140,453427,0
281,35415,267224,208776,2342764,7864560,5227653,966631,433044,493228,335105,0
282,48069,363912,287310,3249751,10831208,7159659,1307546,574361,665055,453137,0
283,50460,389938,298209,3586363,11683947,7959019,1446999,663376,785397,494084,0
284,35734,277334,209916,2497759,8291641,5625815,1030580,472477,545484,350732,0
285,34170,261295,200090,2326577,7729382,5224565,961932,436138,503192,327555,0
286,43365,345829,255174,3178180,10316076,7156715,1285109,610183,724419,441222,0
287,46925,373826,279558,3492569,11317939,7848284,1412701,664163,790022,476093,0
288,36825,285432,218735,2544717,8526493,5720522,1032482,468149,538148,356881,0
289,33342,258448,196546,2288364,7714780,5172442,940688,421936,480838,327016,0
290,47974,368207,282864,3293400,10945279,7298332,1318391,590237,686709,464927,0
291,49329,381733,290132,3398457,11163794,7577021,1362627,615997,713955,487515,0
292,36867,288334,215071,2563829,8600597,5838954,1037108,484240,553448,371920,0
293,33178,258986,193336,2274941,7708130,5226112,939304,428834,485239,334580,0
294,46066,364702,267708,3238716,10599986,7294516,1308571,603580,698736,468467,0
295,49372,387916,288875,3389505,11251068,7639915,1354989,616279,702714,501551,0
296,35699,283081,200723,2537750,8149232,5787778,1060064,522573,613955,370169,0
297,32954,267784,188971,2371356,7868486,5478652,981858,477074,549477,345636,0
298,42045,350317,238603,3262581,10064309,7528141,1363740,698909,837964,468111,0
299,44404,367182,247165,3521184,10338433,7997651,1472887,814857,1000940,488737,0
300,32598,271365,183437,2513741,7808419,5807743,1064775,555603,664544,359959,0
301,35142,270485,201262,2314779,7753368,5255323,947293,430575,479707,346906,0
302,47994,366816,278584,3224779,10456775,7146666,1304682,590191,678059,474270,0
303,53033,405762,309336,3467226,11479027,7650485,1379577,612010,693032,522400,0
304,38192,288494,224136,2502436,8475398,5555582,1010056,450286,506702,370670,0
305,33893,259475,198006,2257117,7611148,5085453,921694,417208,468967,335263,0
306,49695,374813,293380,3316269,10981971,7278573,1322913,587367,674763,482208,0
307,51383,383003,300664,3342565,11105383,7293676,1325257,580045,664476,486508,0
308,37499,283589,219773,2493185,8395719,5561909,1015836,456357,516120,364013,0
309,37261,279261,219220,2418604,8156920,5351916,981439,431149,486046,354600,0
310,11736,135507,34039,1376345,2345412,3385366,575476,712675,1008631,250333,1
311,40932,316897,240708,2810967,9309859,6264636,1125692,515420,593568,410217,0
312,34907,274171,202212,2500538,8072362,5643872,1047379,494612,578858,352401,0
313,32713,257710,189637,2311137,7525714,5236871,974079,458340,532334,329953,0
314,46429,365477,270843,3279110,10713814,7342804,1317952,610381,710078,474280,0
315,46946,373725,272836,3364221,10911967,7577183,1360227,639495,750056,481000,0
316,35907,279310,209588,2446558,8054115,5511537,1012589,461266,529803,358703,0
317,34261,266469,198160,2339205,7855309,5307948,957032,442827,503420,346121,0
318,44486,348360,260338,3082483,10158946,6905730,1242365,564282,650305,449465,0
319,50080,385513,294022,3430225,11372386,7637807,1361766,615931,705663,499055,0
320,36237,282773,212020,2459066,8416032,5592367,990270,449737,505552,369146,0
321,34192,263979,200653,2297667,7875273,5196209,932081,419992,471801,340041,0
322,44638,354577,264364,3181753,10424241,7130909,1282959,595620,694092,456239,0
323,49435,394732,289432,3475772,11425917,7827397,1392260,646715,749218,510978,0
324,35014,276540,201939,2407469,8025347,5468800,991214,459548,524929,358568,0
325,32593,264428,187905,2321696,7637697,5336059,977679,460805,529190,340388,0
326,46737,371619,274111,3296735,10797230,7412684,1340445,621694,720154,477279,0
327,45704,342925,269841,3018218,10128655,6641937,1202783,535159,605304,436194,0
328,13891,166120,31480,1706586,2557498,4202118,699955,1011321,1540475,326668,1
329,13440,151010,46014,1474129,3111884,3795041,660913,651113,861661,265483,1
330,30855,246694,180203,2157853,7196418,4952668,899952,426838,487402,323309,0
331,45024,364854,263666,3171427,10398426,7194434,1282784,600390,690327,478364,0
332,47682,376986,281678,3389684,11151499,7592406,1358059,629665,733911,488566,0
333,34790,285563,199879,2615939,8387634,6025626,1102739,539563,639482,372129,0
334,29337,246837,166684,2304607,7273372,5401732,994854,511104,607760,326433,0
335,43456,353386,250017,3173802,10315007,7281003,1292504,624988,729181,465976,0
336,50297,387593,294822,3395639,11340195,7616107,1343036,609432,692524,506771,0
337,35581,282762,206189,2438672,8021801,5535446,1008715,471276,536953,365357,0
338,33885,264933,195178,2350299,7695986,5313195,974532,462012,532627,342401,0
339,44578,358589,255027,3262035,10369907,7422704,1348130,656903,774019,468492,0
340,49433,389645,285056,3447640,11081374,7758568,1392805,662318,771463,508770,0
341,34563,277092,200438,2494926,8172949,5699578,1033560,497701,580382,356363,0
342,32210,258171,184359,2350344,7607726,5392823,983920,485161,564947,334603,0
343,44344,344159,259638,3153825,10271308,7066125,1278760,601908,709408,444933,0
344,32468,256023,186876,2203994,7406956,5043020,915090,424158,483089,330294,0
345,13386,154107,37081,1592769,2698241,3936461,684024,841755,1224151,258201,1
346,31707,251137,184989,2202786,7505055,5070464,907212,422694,481095,326109,0
347,16296,126975,96377,1149262,3811729,2565016,470557,216280,254386,161602,0
348,13676,146126,52686,1402493,3157915,3566570,644609,564632,737364,234089,1
349,41961,335113,243184,3099821,9887369,6976528,1267994,622759,749516,436043,0
350,25851,202437,150601,1818304,6072159,4162405,766900,363329,418729,258517,0
351,17644,202512,50910,2044314,3713416,5158349,909353,1057131,1497830,386781,1
352,16601,180451,63877,1796335,4334670,4686652,838151,679659,852919,277661,1
353,15996,181871,55228,1805452,3659111,4579778,817832,822924,1116911,317585,1
354,19319,217611,68231,2253567,4898412,5748065,1004757,958397,1242672,395097,1
355,42637,343009,251983,3048328,10261837,6989978,1230973,575125,669690,444144,0
356,32517,269907,187556,2433004,7896484,5697418,1022589,501139,586642,348536,0
357,32967,262717,190436,2273325,7541610,5245383,949565,437797,500713,338255,0
358,45957,368478,263625,3198708,10369289,7297729,1295806,616113,710083,482500,0
359,48299,373354,284976,3255895,10685613,7242447,1292545,585812,676412,476055,0
360,35101,271712,204731,2447989,8085819,5518542,1009004,470515,549145,345298,0
361,33938,262180,200008,2270160,7821427,5127653,914152,407653,457551,333758,0
362,47666,357146,280729,3135150,10508579,6914192,1244704,550863,626883,452808,0
363,49832,386043,289325,3388464,11168565,7592397,1364734,614389,710992,492227,0
364,34676,273582,199768,2378637,7972363,5456170,981529,454270,518242,350875,0
365,31223,254994,178047,2227470,7370813,5192611,940898,450912,517338,326894,0
366,44495,357160,255974,3199145,10521656,7338668,1291756,614904,716228,466414,0
367,46896,374946,272161,3296532,10826741,7493814,1324027,620585,718514,483832,0
368,34203,280177,195729,2426767,7890417,5639795,1012487,489464,565625,360184,0
369,32667,260017,186544,2244899,7532073,5173821,922464,434640,492447,335596,0
370,42826,349668,245941,3186207,10216053,7310243,1315172,639208,759023,455643,0
