,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
258,0,0,0,31,222,1530,5758,14809,32076,60584,100588,163455,252969,371059,514942,684558,876508,1065323,1223210,1347477,1427128,1447249,1419475,1352183,1260037,1158475,1036776,898722,751882,604711,458933,321184,200663,109654,51857,21475,8912,4314,2284,1346,883,421,226,88,50,53,37,19,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,8,225,1693,6827,14405,31489,69404,138852,237979,363918,505565,626236,709828,740548,737260,707998,662450,602155,539229,475125,414426,347961,289194,234209,185594,141162,106232,79043,56941,40157,24701,14550,9131,6749,5188,4390,3895,3449,2767,1815,1311,793,459,377,279,221,128,59,18,4,3,0,0,0,0,0,0,0,0,0,0,0
260,0,0,10,115,1242,7657,27056,63224,109728,161093,218982,286034,355993,416311,458714,483320,489210,485831,470378,445221,409003,362206,313472,270518,229553,191265,151827,112325,79473,54648,37766,26406,19095,12774,8232,5409,4226,3667,3454,2968,2252,1649,1281,849,615,349,198,102,47,21,18,13,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,12,207,1542,7656,29040,75758,150743,251295,371895,500061,629539,735208,790608,802446,782471,738095,676893,602142,528714,459657,398980,343568,295227,252646,207421,161032,120778,90552,67499,49744,36016,24551,16579,11070,8334,7011,5717,3993,2638,1886,1264,786,611,521,614,616,596,522,293,143,41,33,0,0,0,0,0,0,0,0,0,0
262,0,0,16,313,3015,16568,47717,83884,114090,132612,162160,211818,287715,396111,523942,667423,801789,920658,1012791,1071654,1111794,1139129,1156396,1162403,1154713,1122257,1058316,970491,866274,759000,656355,557521,457759,338712,221299,125463,61438,29821,15137,7919,4105,2227,1330,907,591,537,522,436,221,138,122,91,33,21,6,0,0,0,0,0,0,0,0,0
263,0,0,4,19,396,3016,10172,24148,51945,101686,175776,281539,422654,596959,797034,1008040,1204407,1350807,1451120,1509477,1544156,1550287,1545583,1522128,1462583,1361010,1224530,1067935,919662,783950,665288,555400,436868,313807,195078,103225,47569,22473,12660,8207,6313,4991,4371,4028,3770,3796,4290,5274,7251,8429,7851,5610,3248,1815,952,437,72,20,4,0,0,0,0,0
264,0,2,70,1072,8160,30414,64398,102458,136956,175527,225349,296987,403468,549505,739597,962075,1191600,1397964,1560640,1672289,1737596,1763031,1755558,1712169,1624068,1500355,1336880,1157473,979358,825644,691616,575197,464926,349031,232299,128474,59809,26976,14293,8517,5777,4123,3173,2714,2697,2712,3139,3841,3697,1919,941,983,3652,7638,7747,3279,767,37,3,0,0,0,0,0
265,0,1,20,109,491,2399,6887,14885,28886,53276,92937,153043,240320,356871,499418,658086,824083,996004,1156569,1296573,1405190,1459838,1466714,1425686,1344567,1234659,1100534,943655,792568,654024,531083,416269,311599,213402,129226,67177,31660,15715,8967,5938,4418,3912,3641,3465,3597,4205,5030,6335,6258,4029,1819,486,175,70,15,0,0,0,0,0,0,0,0,0
266,0,0,0,19,162,1101,4642,11933,25322,47603,86384,146862,224152,325347,455147,607681,773758,948159,1109663,1245165,1344346,1392391,1387624,1325164,1222996,1086068,919980,759738,622654,514925,426728,349892,270543,184324,110896,57735,25155,11440,5417,2742,1684,1094,810,607,525,532,398,467,476,487,621,708,811,490,173,57,2,0,0,0,0,0,0,0
267,0,16,77,219,605,2116,7319,20424,42175,77416,134234,213848,321006,464023,647461,866636,1119749,1387279,1622136,1808656,1923218,1933464,1853714,1691592,1500997,1301224,1106375,943949,805622,676166,544223,406133,276424,169312,92191,44768,20478,9921,5331,2958,1677,1076,648,433,292,282,242,224,105,106,106,132,142,131,72,40,5,0,0,0,0,0,0,0
268,0,0,7,38,220,1509,5865,16460,36986,69414,120847,202460,319170,483687,693918,942328,1215842,1492176,1745658,1934761,2045746,2079028,2017728,1883734,1703474,1502598,1291711,1098122,917393,752420,586091,435401,309110,205048,126045,71595,38653,20928,11341,6433,3932,2607,1890,1498,1272,1039,1027,926,954,899,874,817,703,559,413,200,69,8,0,0,0,0,0,0
269,0,0,0,10,131,961,4197,11265,25275,48394,81198,131615,207156,312186,452766,621568,794287,965276,1127120,1260932,1351750,1407471,1418888,1387062,1328366,1246745,1141140,1018670,873181,713345,533801,360902,228513,129367,65239,31724,14850,6982,3429,1930,1210,836,519,274,173,89,62,53,38,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,6,91,403,1921,5709,13869,29570,54505,89229,142055,213816,310349,428385,574101,730936,891276,1049091,1190601,1288792,1341555,1338357,1284684,1206327,1116852,1007929,884920,746105,599738,452621,324592,216544,128390,65082,30800,16656,10015,5874,3625,2369,1651,1202,811,582,456,354,284,275,282,263,188,200,217,155,49,10,1,0,0,0,0,0,0
271,0,13,106,477,1460,3674,7484,15453,33224,68010,121761,196809,301803,448272,641700,874746,1128910,1372882,1587187,1743939,1844962,1874096,1833547,1755397,1645347,1510132,1349827,1155081,943597,740670,550156,380360,242819,135888,64502,28035,13494,7907,5060,3804,3082,2672,2610,2782,3189,3884,4386,3406,1846,576,65,18,17,21,7,0,0,0,0,0,0,0,0,0
272,0,0,3,52,904,5195,18020,42490,70640,105501,154687,233399,347855,508260,715224,965528,1246157,1526775,1763219,1941462,2033775,2031497,1955299,1823767,1660164,1478388,1292342,1101421,906128,711896,525568,367807,242172,140667,66425,28209,13236,7684,5018,3559,2869,2253,1904,2016,1982,2267,2715,1903,913,258,128,123,128,91,21,4,0,0,0,0,0,0,0,0
273,0,6,21,124,1543,6745,17406,32251,52577,82668,122528,174834,252284,360351,502954,677532,864024,1052393,1216190,1339151,1411824,1435565,1417142,1361520,1265428,1135566,986126,828662,682880,552113,434703,324797,221735,131638,64133,25655,10837,5915,4183,3220,2662,2332,2392,2524,3018,3915,5638,6960,4730,1503,450,82,10,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,18,155,1272,3908,10009,20852,40499,71422,118955,188426,282495,406272,555856,725360,895252,1049427,1181837,1284576,1357579,1384111,1367861,1300047,1180290,1023376,853723,688028,553390,447592,364299,286075,208146,137271,86006,53728,34252,21995,14000,9750,7663,5799,4931,4022,3910,3700,4001,3770,2910,1571,1416,1528,2022,2335,1592,816,325,3,0,0,0,0,0
275,0,0,0,23,544,2993,8728,19421,39275,73833,119896,189739,281166,392388,523073,661785,807718,956832,1113367,1258163,1391938,1506586,1581558,1595579,1570601,1519916,1455021,1382344,1291200,1174310,1018326,843336,666392,485208,338049,227776,136596,69608,32854,16537,9471,6193,5317,4448,4432,4578,4851,4003,2753,1568,803,438,257,234,327,321,182,17,0,0,0,0,0,0
276,0,0,0,17,429,3312,12606,34059,75713,144761,250857,391841,566624,763816,984229,1191877,1368262,1487463,1548721,1558437,1522232,1436299,1332717,1226135,1113600,981827,845657,707728,572371,455020,356686,268613,199767,138699,84586,42013,16910,7317,3427,1976,1222,741,527,408,306,269,260,225,259,251,322,425,597,756,483,117,26,2,0,0,0,0,0,0
277,0,0,6,167,1636,9333,34315,91546,196069,352114,561935,828450,1134759,1457621,1760105,2007731,2193402,2319841,2385404,2404899,2386868,2313764,2195789,2013575,1755770,1433808,1102601,831133,611768,427720,280335,176010,111431,72845,46578,30073,19068,12468,9819,8128,8017,8199,8756,9850,12049,14787,15795,12730,6997,2395,707,124,22,8,0,0,0,0,0,0,0,0,0,0
278,0,0,22,374,2723,11919,37166,88968,179354,329415,551631,841419,1162206,1483156,1769856,2004072,2162309,2242932,2258437,2198517,2079830,1916725,1708800,1466612,1187144,894345,625774,411297,260675,159638,97149,57035,33463,20768,13770,9857,7119,5243,4649,4093,4108,4450,5316,6277,8650,14112,19852,14878,6121,1896,301,85,20,0,0,0,0,0,0,0,0,0,0,0
279,0,32,421,2440,4432,6653,20303,47033,95571,177550,307530,495429,741609,1033170,1341043,1637373,1890171,2083283,2188858,2196147,2120792,1978104,1775945,1522958,1216216,890312,598624,377173,226169,131364,73791,40782,22592,13210,8914,6637,5400,4468,3800,3554,3341,3294,3480,3635,4227,4879,6594,10018,16427,32807,48074,37160,24150,17387,8075,1747,134,6,0,0,0,0,0,0
280,0,0,25,240,1486,6373,19219,42312,86280,158682,266944,428435,645363,924183,1239615,1573472,1875363,2112434,2237111,2260365,2168878,1992641,1761713,1478126,1182640,878699,601073,389480,241922,148253,85806,48088,25705,13766,8200,5356,4145,3485,2943,2581,2344,2279,2178,2383,2476,2882,3840,5726,8859,9573,7507,4591,3215,1476,342,69,10,0,0,0,0,0,0,0
281,0,7,115,286,840,2878,10081,26773,56591,106037,180401,286827,438689,631571,857431,1090014,1304428,1468135,1568728,1595311,1555579,1461127,1329103,1162414,945532,707487,499630,337418,221109,139364,83475,47841,25367,13008,7023,3648,2244,1468,1137,801,634,515,368,356,410,447,550,511,521,150,20,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,5,38,199,916,3839,12961,34403,77675,155488,264716,416109,620731,875519,1171096,1479446,1769606,2012998,2178986,2235454,2199155,2072010,1852477,1576461,1255412,932156,647819,429772,272214,165952,96571,53658,27397,13703,7658,4666,3235,2431,1880,1442,1357,1300,1281,1178,1336,1502,1794,1936,1417,519,109,25,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,8,136,1450,8261,24966,58192,120604,218135,361687,571207,853650,1202238,1579261,1925056,2210195,2385629,2431923,2386661,2264044,2072451,1824354,1511303,1142354,787934,518568,338351,214535,131156,78729,45900,25662,14578,8700,5583,4099,3095,2431,2082,2097,2101,2170,2295,2757,3230,3446,2879,1230,375,44,0,0,0,0,0,0,0,0,0,0,0,0,0
284,4,22,38,294,1031,4656,15808,37767,77386,134497,222082,351961,528393,756187,1006175,1261511,1470781,1603868,1670822,1672364,1623458,1518183,1365839,1155670,907207,664282,463462,309239,200777,126965,76985,45519,24774,13494,7521,4802,3242,2222,1331,965,795,780,669,665,609,589,738,654,318,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,10,203,1400,5279,13871,31261,63942,116993,197164,309462,463288,662203,887542,1118585,1317762,1448828,1528350,1542121,1513395,1434522,1311745,1134224,917348,689307,481405,317708,201970,124488,75085,43523,23463,12182,6773,3875,2370,1219,772,459,386,235,118,37,9,2,2,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
286,0,49,1421,7025,6989,6266,17035,44265,90469,161810,264524,418386,640228,930482,1268365,1599201,1871649,2037792,2107323,2083884,2009225,1893473,1725764,1476060,1160071,845912,590652,396771,260196,166388,107281,68105,42309,25524,13875,6328,3102,1970,1376,920,645,571,468,486,425,553,438,183,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,32,316,1510,6222,21247,53060,109364,201016,340849,538685,810109,1142073,1513221,1881659,2192883,2391796,2470460,2432600,2301319,2088475,1797045,1420860,1033872,702835,469110,308212,195266,121586,71459,39080,20688,10540,5636,3293,2193,1455,959,590,302,87,36,33,30,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,17,79,748,4638,15681,35266,70564,128582,208815,314013,464857,657003,883878,1129099,1359304,1559581,1698047,1759547,1755249,1669856,1505284,1284594,1012979,744839,523796,357379,233234,143407,82777,45164,22727,10773,5446,3290,2433,1651,1298,1115,1012,892,883,959,1002,1066,1361,1614,3830,6598,7199,3626,1156,168,8,0,0,0,0,0,0,0,0,0
289,0,2,9,68,467,3034,10106,25303,52535,97980,168819,268599,403847,576014,780302,1004027,1220094,1396856,1521778,1568251,1553831,1469176,1350989,1211860,1033097,796636,547614,337854,199576,111937,60541,32274,15452,7383,3622,1842,962,615,422,251,182,79,49,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,5,90,370,835,2204,7025,16847,40593,85579,156792,259844,399430,590962,825623,1097646,1388495,1658131,1870266,2013785,2072468,2043656,1940416,1795982,1629592,1430624,1191283,929059,675720,463069,297118,178599,100156,52935,27967,14994,8211,4605,2802,2055,1648,1325,1223,1231,1100,1075,986,969,875,828,1166,1587,2597,2187,1112,415,143,20,0,0,0,0,0,0,0
291,0,0,19,170,1060,4578,16135,41124,79396,138764,237122,376594,556001,773839,1029798,1310890,1577629,1806093,1962382,2040887,2030257,1946937,1812061,1649732,1480142,1304402,1089704,848340,624959,447742,315874,220640,148790,91176,46733,19148,6371,2349,1253,577,368,274,94,86,40,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,5,86,780,3911,12789,31315,65045,116182,190159,296078,433796,602275,789103,993859,1192396,1345941,1454292,1504202,1501595,1452381,1369872,1252095,1115662,970055,822757,671025,523889,390140,284165,204151,138632,92711,59819,38163,22311,12914,7382,4721,2770,1929,1286,1008,1006,1027,1078,977,673,753,927,1090,1373,1569,2170,2749,1251,73,5,0,0,0,0,0
293,0,0,26,203,769,3742,13045,32337,66897,122431,201502,305373,438669,596516,772901,951678,1118478,1258929,1353998,1387473,1358888,1267197,1136388,1004007,890405,783946,674660,552868,437331,339352,259324,190878,134403,87161,49878,28298,17595,9630,4061,1999,1246,903,763,736,524,579,588,610,665,1137,2560,6948,7424,3653,897,153,18,0,0,0,0,0,0,0
294,13,53,227,449,1092,5095,17616,44748,93989,167665,277136,432787,633936,872528,1145404,1418668,1668364,1869795,1982309,1984963,1881987,1702271,1484162,1280386,1122578,1001764,884444,754475,619276,490000,370093,261385,172870,106120,60385,30751,16109,8881,4811,2948,2121,1585,1139,1093,1003,828,918,926,767,919,1016,1057,925,1103,1376,1304,415,20,0,0,0,0,0,0
295,0,0,5,154,699,3230,11857,30444,62715,114185,193976,307301,461573,658951,893150,1159185,1422461,1657417,1846185,1967081,1997922,1928538,1780787,1597518,1416283,1262781,1132853,1004955,848336,681167,524192,398710,295978,215795,141624,80902,41271,19542,9533,4752,2680,1580,1171,979,809,563,295,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,9,307,4928,29694,84490,161498,248477,318000,355106,370970,394937,448585,540609,666801,821858,989830,1149467,1280907,1358414,1358187,1286565,1171105,1043492,923610,813089,710017,615113,515603,418983,337185,274134,224004,180564,144439,102877,70173,50956,34709,20864,15232,10274,6085,3594,1773,1077,564,373,347,254,233,153,101,74,46,54,61,68,78,27,0,0,0,0
297,0,0,21,349,2670,10813,21678,32923,47381,74850,122090,188647,285634,417964,579523,766080,959805,1143802,1291519,1377486,1405415,1373801,1288500,1161479,1019017,879826,750289,632914,536762,449608,380527,321302,270994,223395,170836,122272,83507,57013,38081,25182,16240,9622,5654,3827,2651,2061,1440,1023,796,674,598,514,496,548,559,584,649,316,41,0,0,0,0,0
298,0,8,91,331,1067,5116,18023,51027,118405,237575,420167,665308,944053,1228093,1489699,1705382,1829062,1867184,1812457,1684064,1505966,1317306,1152389,1007154,891491,804636,730096,651968,566882,481988,407141,341185,284564,230694,174567,112224,61666,29831,13480,5771,2840,1487,939,510,313,208,171,93,27,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,2,305,2342,13694,49910,142973,349201,697455,1105029,1413720,1547781,1597756,1658376,1742881,1801251,1783137,1683201,1525444,1328287,1137636,971595,840191,749027,680919,620192,559101,505079,444846,384007,315670,239217,165586,103951,57859,30381,15421,8351,4906,3230,2210,1791,1406,1297,1242,1222,1155,836,511,382,377,412,299,208,94,81,7,0,0,0,0,0,0
300,0,0,13,95,897,4759,16785,44891,108761,228993,414231,632860,822629,983681,1101739,1173098,1196769,1175177,1138605,1105616,1069178,1041340,1008322,957385,885589,791677,680860,574873,482309,405181,343611,282529,220352,155712,96584,49809,23599,11697,6655,4262,2987,2048,1696,1441,1335,1235,1311,1385,2028,2450,1755,921,360,95,12,2,0,0,0,0,0,0,0,0
301,0,0,0,1,49,564,2826,8591,19411,37933,70460,118451,186730,275278,388430,528622,688632,859951,1023957,1170699,1278179,1324634,1305628,1227556,1118650,1013845,910143,807156,706673,617248,538346,464870,398622,325411,239861,162009,99355,51519,24493,11990,6479,3701,2402,1633,1283,1137,1055,1115,1152,1128,1069,861,741,777,966,1151,957,389,61,10,0,0,0,0
302,0,4,8,63,632,3973,13636,33309,63193,106462,161736,233199,333205,464377,630138,830092,1047610,1253930,1435879,1577643,1674418,1721467,1704674,1635751,1527861,1395800,1250094,1107129,969412,836113,704830,577051,455608,338495,221023,124760,62293,28676,13528,7394,4420,3012,2015,1397,1234,1136,1122,1188,1264,1248,1355,1297,1246,923,385,94,13,1,0,0,0,0,0,0
303,0,0,0,41,374,1793,5732,15992,33371,61402,105383,169858,264970,392047,543894,720720,905346,1094132,1280542,1446191,1590832,1701755,1782235,1812668,1802286,1746033,1646722,1500986,1322937,1127707,947387,777389,610653,452847,306575,186169,99768,44558,19156,9725,6140,4376,3624,3008,2598,2498,2585,2441,2441,2507,2248,1829,1539,1503,1313,744,303,15,0,0,0,0,0,0
304,0,0,0,1,146,1079,4931,14094,30053,58869,103076,169867,258883,371952,506478,657908,815036,970485,1109048,1216232,1288025,1317560,1306321,1260962,1194576,1105974,996784,873575,759939,672105,602331,531030,444266,331708,205734,105081,47212,21919,10975,6505,4222,3376,2623,2368,2253,2249,2388,3181,5161,7995,6916,4253,2541,1306,350,50,0,0,0,0,0,0,0,0
305,0,0,0,1,95,740,3891,12795,29521,57835,100778,163292,248103,358650,490711,639935,788387,933485,1053108,1138112,1197772,1220873,1205152,1160601,1088506,996128,891490,776574,669504,578261,490275,403858,323555,240185,153222,83234,40350,18399,9422,5319,3230,2271,1649,1176,862,840,822,836,1090,1356,950,616,322,74,11,0,0,0,0,0,0,0,0,0
306,0,0,0,8,222,1059,4113,13572,34017,64277,115844,195558,307823,453978,637903,861045,1104994,1353256,1586282,1765469,1871250,1906286,1858995,1773653,1660203,1524476,1366233,1180541,982066,787715,600965,435391,304780,203177,129908,80900,48282,25707,13844,7363,4741,3465,2681,2258,2342,2576,4116,7695,14961,17058,15419,14589,6300,1972,502,118,4,0,0,0,0,0,0,0
307,0,19,367,1715,1589,1945,5465,13524,32428,62979,107691,175028,265229,391037,553914,755101,984299,1229834,1468278,1679488,1839641,1935492,1952972,1913655,1833017,1722262,1563458,1343190,1089876,834511,606716,419961,277887,167014,86584,39924,18415,10828,7227,5855,4900,4322,4032,3891,4216,4787,7052,14955,27972,28485,18288,8143,2629,724,136,13,0,0,0,0,0,0,0,0
308,8,63,231,680,1009,1564,4374,11257,22975,45797,83026,139262,220263,329209,471904,638904,832455,1029661,1219987,1381087,1489202,1532101,1520166,1462452,1378809,1258967,1093505,885031,675556,497847,352737,240888,156638,91976,52795,32510,21848,15959,12601,10643,9273,7881,6822,5569,4656,4020,3858,3812,4417,6135,9755,15872,18315,14373,8171,3882,1058,171,12,1,0,0,0,0
309,1,8,80,225,495,833,3676,11142,22983,43140,75793,124682,195563,295340,428691,588210,766896,951684,1126340,1272838,1382586,1470233,1498478,1471564,1407355,1286397,1110215,910010,699540,515479,366457,255210,173542,113099,70900,39047,18533,8619,4579,2615,1448,925,411,282,170,74,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,2,21,61,90,177,244,482,1011,2271,5735,12857,29705,64435,147334,288242,413144,524590,636823,694315,705784,706937,687402,727632,786901,732309,615117,507459,426159,329849,244127,202344,166413,104785,45955,16678,3515,914,567,387,455,400,367,343,375,365,308,95,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,4,16,43,171,1041,3172,9459,22437,44996,80411,136019,215047,317054,449488,612284,792501,980904,1173058,1368672,1542681,1684168,1777762,1810640,1766392,1618738,1376211,1086977,817678,606334,439945,316444,220286,147702,94586,54380,26863,12764,7045,4292,2761,2071,1919,1467,1077,579,218,114,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,2,38,125,677,3178,11206,25488,50713,95658,168680,270519,409162,600659,835841,1096650,1347130,1554957,1698223,1748567,1709300,1587729,1422046,1236059,1008570,759459,535369,363189,246002,165775,104465,61781,35572,20286,10728,6170,3800,2544,1555,971,732,498,337,209,120,156,160,129,59,41,20,8,0,0,0,0,0,0,0,0,0,0,0
313,0,0,5,225,1333,5405,12705,24203,41942,69784,109642,170868,260571,386942,553278,756375,975451,1191463,1375356,1502513,1552376,1524207,1427423,1293846,1142776,971665,783115,588997,414831,277559,177420,108640,63696,37355,19860,10233,5460,3554,2280,1570,1004,713,646,467,298,224,135,45,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,15,128,620,2720,8036,18475,39020,69291,118529,192645,298449,433262,606764,813146,1052255,1294560,1519236,1706970,1837906,1918679,1941594,1922325,1845045,1707660,1489537,1218699,947452,709165,513788,359288,239986,147300,82029,40572,17748,8371,4528,2559,1341,629,309,183,129,104,59,40,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,2,31,319,1519,4787,14320,33661,70251,126899,212806,339244,513086,736006,996920,1284345,1553855,1780468,1954752,2051820,2064684,2011656,1897082,1753360,1552479,1313475,1060338,811018,586097,396561,253975,155962,90456,51289,26398,13718,8021,5318,4097,3390,2835,2556,2557,2231,2175,2174,2416,2703,3828,5200,5046,4110,2927,1813,543,76,1,0,0,0,0,0,0
316,0,0,2,9,160,1220,5089,12410,24816,46437,85106,145120,227456,340585,490817,677964,884636,1097084,1293915,1446895,1540306,1564249,1506475,1395647,1254591,1128362,991558,830499,654570,481232,326511,203884,116048,57473,23562,9906,4946,3364,2505,1871,1358,1091,888,889,939,897,1018,1224,1647,2640,3989,3392,1619,455,40,10,0,0,0,0,0,0,0,0
317,0,0,0,35,146,716,3149,9783,23200,47919,83704,139522,218150,322744,455275,617207,794040,970123,1126570,1254370,1343379,1382259,1377904,1338982,1279443,1197899,1072821,898686,703005,527471,385001,269718,172523,93601,44413,19488,9913,5972,4238,3049,2668,2260,1995,1910,1985,2354,3182,5115,8386,9761,7706,4435,1748,618,167,44,0,0,0,0,0,0,0,0
318,0,5,13,44,151,867,3263,10226,25193,54382,103612,175929,276390,413909,588711,793940,1034914,1285025,1517098,1701189,1816402,1855453,1820401,1745774,1630681,1497356,1336964,1144810,932349,713689,511204,334876,196001,100445,45063,19167,8639,4444,2617,1716,1179,876,551,450,345,238,118,38,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,9,119,784,3861,13712,34589,68991,120867,194824,297522,436415,615014,831386,1077447,1331332,1576372,1797957,1974709,2082734,2108945,2044163,1909585,1712300,1467180,1219882,976553,756643,570534,405348,269105,163529,94561,57683,38086,23097,14110,8590,5466,4118,3435,3014,2973,3337,3968,5587,7027,6817,4677,2143,828,335,123,53,9,0,0,0,0,0,0,0
320,0,0,0,16,125,937,4339,12274,28123,51772,85725,139850,208314,296075,405223,538819,691577,855630,1022350,1179793,1314586,1423018,1483489,1485109,1430924,1333542,1199984,1027068,844171,669672,515580,384895,271085,175008,99641,50591,23691,11657,6635,4581,3672,2779,2559,2575,2647,3077,3968,4819,4842,3600,1969,668,104,19,17,14,2,0,0,0,0,0,0,0
321,0,0,2,69,368,1093,4067,12646,31602,63777,107776,171641,250545,348373,469284,610101,763512,921033,1071721,1197781,1293538,1341253,1338538,1290356,1200543,1096825,988511,856128,712084,561583,426360,318883,230845,151611,86823,47121,26212,14388,8067,4896,3101,2031,1345,982,766,650,452,367,261,231,216,214,289,273,341,313,84,16,0,0,0,0,0,0
322,0,0,0,27,108,1146,7005,20060,43047,83403,146914,241162,368064,532087,739230,971332,1213879,1436292,1617067,1736514,1795961,1783474,1717434,1618236,1496939,1361426,1201944,1017800,822742,650431,516907,412097,319047,225951,142473,84502,45115,23505,12395,7010,3992,2768,1848,1376,945,744,453,401,308,320,344,426,548,786,878,375,133,21,0,0,0,0,0,0
323,0,0,0,20,240,1255,5283,15716,38156,77574,139116,229503,351057,494453,671505,874905,1100459,1325164,1539982,1711735,1841270,1926061,1949905,1902695,1796724,1636315,1420580,1190686,987944,833637,713276,604853,493418,368874,242551,136637,64290,26600,11967,6789,4384,3199,2478,2283,1953,1843,1912,2075,2045,1712,1414,1213,1256,1139,1039,526,160,30,0,0,0,0,0,0
324,0,0,0,26,164,1107,4628,14156,32252,57957,98087,158960,241889,348290,476633,630318,800787,962779,1107888,1225906,1292656,1319790,1317629,1277160,1209507,1116458,1009070,892383,756067,616407,485320,367233,283070,224003,170762,118594,67029,29849,12443,5831,3363,2281,1887,1564,1309,1160,1117,1037,1015,730,403,201,107,50,46,10,0,0,0,0,0,0,0,0
325,0,2,30,74,240,1423,5323,15330,33298,60375,105059,170141,258549,373977,516009,681596,860387,1026278,1162804,1267605,1328162,1338113,1296747,1198304,1077624,953586,819084,689962,572386,486443,418855,366995,320698,261223,184696,109823,56680,28396,14651,8269,5291,3618,2525,1999,1587,1314,988,762,629,342,133,48,7,0,0,0,0,0,0,0,0,0,0,0
326,0,7,11,28,166,866,4543,16093,39770,78807,141113,236175,366317,533662,737850,976916,1221658,1449051,1623849,1737013,1783288,1771622,1717746,1630231,1517501,1395506,1244819,1073766,900279,732977,590440,487165,401995,323302,243376,164303,93842,47595,24693,13348,8476,5767,4237,3524,2873,2375,1975,1799,1603,985,602,492,479,525,467,518,251,51,0,0,0,0,0,0
327,0,0,4,101,450,1398,5133,14226,32525,65592,119957,197609,303280,440674,614525,813854,1028671,1246941,1425859,1568920,1649708,1681906,1651937,1574104,1466790,1332720,1171846,1001853,840984,696013,581080,483063,394749,303266,209344,128534,68976,31366,14187,7939,5324,4107,3548,3373,3353,3633,4663,6727,9387,8050,3165,1042,217,42,5,0,0,0,0,0,0,0,0,0
328,0,0,0,0,15,59,216,1026,2490,5203,8141,14327,33237,91314,183228,315184,478794,532873,567815,655045,721117,773751,907269,979225,954010,747721,600897,614681,681987,660697,528267,393400,295561,196825,141312,101599,41905,10825,3308,1659,1238,1142,989,985,1077,1055,1183,1257,929,466,243,180,180,109,64,32,0,0,0,0,0,0,0,0
329,0,0,9,376,1609,4428,7322,7408,7676,8153,12716,23371,46107,93471,159228,239466,337690,421097,452263,500058,593584,729043,892281,975457,951082,865384,711457,601426,574930,537081,447235,319554,219716,145562,79962,34418,14717,5322,1845,792,403,451,465,441,520,645,750,808,799,523,392,231,190,211,243,264,56,0,0,0,0,0,0,0
330,0,9,191,3772,25233,77755,136767,163070,158026,143297,138648,154062,194725,262298,354940,476292,616952,758122,888982,1001675,1092664,1152577,1186032,1182036,1144273,1074612,974840,845042,708227,567809,443196,335170,246924,170318,100362,49300,21977,11060,6142,4130,3042,2354,1921,1897,1967,2339,3145,4729,5677,2816,668,105,25,0,0,0,0,0,0,0,0,0,0,0
331,0,0,18,174,1108,3265,8759,25000,54976,106059,189547,304645,447579,607420,773451,928490,1064384,1186027,1297801,1398862,1475109,1519273,1551923,1545893,1505946,1436706,1348182,1230608,1079147,900485,726415,564334,415515,287850,183683,111442,65625,40898,26469,17765,12832,9467,6882,4712,3592,3214,3681,4744,4436,3059,1392,513,223,76,33,7,0,0,0,0,0,0,0,0
332,0,25,116,362,1431,7318,20521,49049,96359,176878,290682,435995,617882,823470,1032768,1241735,1420550,1556551,1659691,1736086,1780598,1784154,1737628,1646294,1530432,1383585,1222407,1031269,829263,633417,454000,306397,192484,110525,58460,29719,16061,9608,6773,5316,4544,3979,3829,4034,4539,6049,9247,16320,22504,20774,11010,5260,1772,385,30,1,0,0,0,0,0,0,0,0
333,0,0,89,588,1300,6149,23132,58723,119870,222026,380136,582622,822151,1056124,1243249,1361155,1414711,1414339,1383096,1357717,1319118,1262902,1191339,1081610,941724,776492,621766,485959,360468,249097,165033,105687,63846,38218,22228,13712,8966,6586,5035,3940,3478,3253,3112,3157,3464,3897,3950,3671,2500,1275,460,140,43,29,12,0,0,0,0,0,0,0,0,0
