,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
507,0,0,0,3,14,29,41,130,208,382,709,1341,2601,4697,7613,11810,17237,24999,34467,47528,62823,82987,107292,134100,164748,199539,237695,276043,316894,360177,403911,445226,486479,524157,557926,590908,620721,644632,662824,678255,689576,690946,686533,674735,658798,637649,611228,581569,551619,514272,475309,436550,395358,354085,315804,281791,251848,223274,197729,172311,150486,131871,117144,104042,89651,76813,63770,53202,42339,31836,22498,14820,9555,6050,3973,2807,2151,1764,1421,1099,995,908,766,685,636,590,552,589,667,672,769,787,961,1224,1406,1438,1183,929,568,147,67,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,0,9,25,52,93,148,274,431,773,1707,3425,5897,10149,16199,24510,35433,48535,66009,86051,111098,141871,181217,227084,280941,342782,406665,476836,547830,612760,668301,718568,765532,806072,838232,867346,885765,899185,907360,914544,916072,911835,904571,894519,880493,859253,830727,796249,748970,695640,635732,577133,516973,459561,406638,360227,315204,272287,233843,198497,167508,139461,116147,94215,76074,58238,39419,24814,15396,10235,7275,5542,4284,3490,2855,2399,2230,2032,1966,1642,1404,1412,1410,1368,1349,1356,1386,1594,1616,1954,2381,3307,5034,6848,8242,7789,6481,4796,2793,1390,660,309,182,115,94,90,66,77,59,24,12,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,13,77,186,297,367,608,1155,2139,4573,8641,15521,25058,36059,50946,67607,89203,116347,150836,192023,241902,300887,367263,436123,508253,582771,656539,729029,796109,858706,911714,959039,992862,1016165,1025509,1023723,1009433,982086,947052,900325,847334,793877,741634,692434,648565,608662,573029,532895,488848,441934,392461,346672,302463,260157,226032,194660,166593,139750,114172,91823,70614,53054,38481,26860,18787,12601,8873,6247,4696,3465,2847,2271,1941,1818,1469,1420,1307,1250,1309,1304,1299,1388,1471,1784,2066,2579,3222,3848,4910,5867,6866,7011,6498,5434,4009,2453,1397,750,293,90,41,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,12,63,149,241,424,498,691,871,991,1285,2016,3686,6591,11984,18670,26890,36949,49200,65068,85273,112799,145736,185647,230197,280821,337615,394669,455639,514800,565970,610185,647064,674857,697324,713194,724912,730170,731512,727606,719187,710776,697967,683068,662939,639757,610085,578076,545002,507420,465908,423066,383872,340573,299148,260436,224413,188678,156784,127952,99388,77027,58610,43988,33148,24478,18365,13662,9979,7436,5590,4219,3604,3027,2620,2224,2174,1961,1771,1680,1688,1423,1339,1283,1188,1278,1126,1181,1216,1232,1313,1381,1330,1210,901,610,430,291,286,226,218,214,172,139,101,70,47,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,2,86,224,461,881,1580,2975,5189,8060,11670,16431,21336,27502,34281,43551,55678,71610,92540,119981,153315,192039,232205,280722,335187,392611,451706,512596,573348,631924,684288,733437,773424,813303,844856,868812,889384,904357,910708,909038,909891,905047,894839,877636,851042,819171,784454,743918,695849,640956,582546,527614,471636,417689,371021,328759,291229,255030,220043,185273,153612,126053,99441,76130,57921,43653,32253,23074,15414,10135,6492,4481,3070,2209,1841,1658,1456,1364,1270,1190,1105,1007,1020,1039,1140,1170,1285,1475,1669,1809,1708,1442,1071,587,279,75,37,18,13,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,2,25,56,177,364,568,880,1315,2336,4417,7877,13661,22336,33761,48178,67424,91968,123415,162210,211979,268716,336052,409437,485544,564422,644403,718932,791709,852220,903697,946724,979149,1004065,1018135,1020501,1018431,1005206,987807,965029,941494,914408,885663,853390,818174,780098,738366,695526,650309,600884,551552,499695,450614,398366,347665,298849,256352,214658,178747,147268,120282,96093,75316,56695,41593,29170,19522,13198,9365,6982,5663,4476,3760,3195,2976,2816,2621,2522,2346,2378,2249,2156,2223,2326,2501,2739,2889,3337,4135,5886,8963,13529,17389,17533,12383,5880,2414,1482,803,498,348,266,157,114,57,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,8,13,17,56,150,458,1166,2795,5661,9200,14520,20278,28374,40679,58392,80307,108254,142618,182328,227507,281273,342203,403046,464734,524470,576706,628735,669949,704524,735390,757017,770866,776086,775746,769421,753045,731241,705093,672280,636564,597000,558560,514975,470476,426600,383081,340036,301354,263595,231092,202312,176238,152606,131830,112244,95211,80588,66662,52751,40731,29924,21602,14492,10029,7313,5509,4388,3553,2908,2351,2096,1783,1662,1480,1358,1417,1281,1273,1215,1265,1351,1473,1557,1632,2104,2493,3057,4029,5632,8317,9147,7989,5780,3927,2067,1059,547,241,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,7,12,20,83,160,387,824,1824,3463,6356,11298,17293,24594,34222,45380,59646,78997,101610,130539,164413,205942,254554,305419,356683,407341,456861,504452,547205,587478,621959,652255,678664,698934,711925,722855,728853,731528,728380,718553,705637,691662,673656,648605,622761,590749,552295,506951,456178,401929,345981,293915,247477,208695,172508,141642,113436,87044,66322,49505,36963,26249,18567,13161,9503,6805,4954,3993,3438,2951,2579,2350,2104,1880,1674,1621,1527,1518,1395,1440,1331,1372,1369,1325,1331,1438,1429,1481,1591,1742,1953,2256,2441,2710,3046,3235,3527,3646,3376,3030,2369,1698,995,568,306,81,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,3,11,21,43,59,73,181,322,672,1457,3195,5773,9186,14613,23401,33683,47102,64255,85199,111808,144632,186451,237495,294049,358859,431839,509395,586158,660075,727684,789727,845131,898008,940549,974460,1001414,1020020,1027927,1029997,1020525,999940,973638,935904,895204,847546,793431,735251,671354,606606,534407,462030,392745,330745,277946,231327,191723,158031,130407,109143,89617,72583,58512,46594,35988,27544,20866,15570,12119,9620,7586,6240,4971,4089,3476,2881,2587,2208,1714,1449,1368,1297,1134,1010,1072,941,948,971,975,951,984,952,1088,1181,1206,1315,1485,1710,1999,2224,2450,2224,2200,1920,1498,1369,984,460,194,82,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,5,57,221,459,1135,2635,5398,9916,16583,25711,37366,53001,72724,97870,129992,170684,221869,284566,357341,437779,523633,612967,703410,789417,869150,939182,997567,1048638,1090184,1119395,1134791,1134823,1120995,1095531,1054995,1012755,958338,902607,844168,785799,729317,672973,613955,553714,492222,426705,361660,302209,244832,199736,160588,129003,103260,82759,67498,57124,49223,43509,39374,36700,33974,31147,27923,23999,20414,16644,13718,10875,8653,6642,5251,4323,3615,3049,2449,1983,1863,1681,1544,1376,1249,1251,1271,1212,1273,1232,1144,1284,1325,1372,1418,1577,1755,1950,2042,2659,2980,3369,3688,3437,2729,1584,753,263,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,0,0,0,0,20,240,1183,3799,9745,18713,28570,36526,41210,43884,45183,45904,47754,52642,61464,75242,94123,119483,154605,197894,252511,316033,388621,467039,544087,620665,689607,751915,800357,832542,857695,866473,863155,852969,833681,804749,770970,732273,690836,649614,610291,572862,537142,502912,465177,424277,373332,324435,276648,231263,192768,159891,133469,110284,90404,75208,64035,54818,47073,39177,32918,26807,21271,16392,12108,8611,6230,4539,3524,2625,2047,1631,1479,1237,1145,1062,1009,869,868,874,899,866,867,815,860,810,893,971,901,1063,1176,1297,1545,1537,1242,903,624,329,186,105,32,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0,0,0,10,10,17,16,19,33,146,440,1086,2768,5424,8786,12081,16698,23181,31761,42555,55552,72810,96260,124001,157437,198992,247174,299136,356095,417462,474812,532169,583173,628898,670009,702258,729891,749345,760398,763451,759690,749154,729601,704362,675443,643188,612605,582980,548583,510410,464328,412217,357184,303183,254456,212297,177286,149256,123759,103351,85319,71958,60591,50505,41026,32601,25610,19303,14368,10875,7965,5544,3644,2480,1873,1499,1266,1021,856,746,679,537,486,531,480,556,571,650,679,459,453,376,371,364,296,259,240,267,260,177,113,85,50,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,1,11,79,351,1322,4293,11330,23082,41352,66812,95368,123189,147661,166761,179931,188045,190624,195364,202820,218936,240736,271813,313599,364915,423428,489474,559203,631466,700375,766432,828153,877636,912948,937634,950249,953295,944883,933490,914791,888443,861143,830108,797617,767439,732917,694953,648017,589641,523003,453793,382229,320606,268819,223760,184872,153646,127107,105756,88085,73505,61031,50561,41641,33416,26416,21475,17469,14085,11698,9608,7952,6766,5401,4554,3808,3217,2745,2464,2348,2085,2001,1987,1983,1968,2015,1955,2053,2011,2194,2362,2455,2763,3385,4261,5133,6444,7042,6976,5861,4242,2948,1815,1002,437,163,116,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,3,30,70,379,1551,4294,8680,14831,22762,30822,38577,46201,54688,63107,72473,83597,96494,112042,131290,156197,187663,226129,270299,320650,382031,443632,509373,577381,646993,712694,773195,826368,874774,914416,944550,964389,977220,980380,982307,979656,971394,962067,948887,933510,915567,889322,845077,784793,716882,643095,572320,502737,437950,379677,327766,281301,237233,198251,165923,138085,115804,95665,79503,63339,48303,36705,27226,19404,13278,9258,6714,4408,2684,1873,1324,1002,905,773,592,447,275,205,192,176,113,120,163,137,127,106,106,98,126,121,81,67,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,10,54,71,89,219,384,1151,2869,5309,10033,17536,27480,42559,63138,88994,119224,157588,201856,252576,309631,371761,440759,512364,583017,652810,717237,775392,815105,842932,863079,867321,860958,840060,808405,767707,722330,674348,624162,576791,534170,497112,464883,433705,408585,384361,358451,329067,294112,256860,217881,183133,153884,129423,108019,88897,73591,60787,49562,40429,32612,26264,21482,16613,13036,10144,7880,6111,4984,4229,3475,3057,2455,2033,1699,1609,1473,1289,1166,935,895,826,782,748,777,728,707,735,718,777,776,868,879,912,900,810,800,683,522,336,188,82,46,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,6,91,382,997,2440,5753,11514,21005,37497,59778,87697,119851,159948,203331,252036,303070,355794,416096,480300,541502,598909,650564,689971,714961,723282,720403,707583,686499,655600,622556,586952,551124,516662,482951,450302,423262,402401,387967,380426,375280,371775,363877,346725,323151,293278,256333,220068,183710,151336,124543,102166,84187,70500,57980,47814,39038,31130,24339,17851,13169,9055,6340,4677,3515,2710,2094,1650,1369,1131,937,829,701,698,698,637,592,692,620,643,578,525,487,484,432,445,490,510,511,491,469,498,400,446,356,349,284,237,249,197,122,47,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,3,34,122,284,900,2676,5351,9463,16694,28582,46066,66296,94578,132823,182242,241809,316126,399152,493307,589809,686652,778309,856756,917860,955989,978073,978113,962143,936224,897394,858560,823295,789452,757455,731951,709493,690184,677315,666339,654334,639666,621684,600803,572061,535419,493402,447742,399390,353172,307176,263771,226747,194387,167346,144049,124321,108325,93264,78690,67644,55234,44038,34186,25601,18785,13432,9229,6261,4529,3401,2505,2120,1723,1568,1432,1211,1071,910,803,640,634,513,425,400,308,281,262,235,231,201,189,158,100,50,18,18,8,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,6,10,42,262,610,894,1639,3124,5466,8731,13065,19644,29073,41940,58337,81205,109689,145438,190505,243602,304700,372794,441675,508391,572272,631936,678449,718690,755742,786911,817180,844994,867879,884441,891204,901530,900224,896504,896291,901034,902716,907494,909599,904538,889702,858150,808158,738664,657249,571446,490770,410997,341948,279451,227164,183797,147069,117425,93393,74111,57800,44418,32694,23061,15913,10753,7364,5082,3417,2579,1961,1558,1237,938,852,783,652,548,502,361,275,302,214,154,147,107,90,81,76,72,69,52,33,39,25,11,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,2,21,27,40,138,456,1225,2482,4410,6805,10646,15576,21537,30332,41526,54761,72650,95379,124144,158776,198057,242354,288611,336893,385323,430108,472379,508432,543171,575760,605045,635427,662712,686750,706774,722762,732101,738677,736729,735736,733132,731825,725022,709793,684083,648329,604144,553683,504459,453591,400558,348848,299084,251977,209630,172349,140228,112526,89197,69985,54776,42359,32159,23411,16888,11920,8591,6230,4629,3619,2996,2408,1939,1501,1312,1064,917,805,760,597,550,459,471,427,366,416,378,286,307,267,286,298,281,258,293,353,356,387,252,143,83,56,39,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0,3,24,134,419,849,1948,3867,6404,8538,11769,16059,22813,31937,43751,60335,79618,102662,130300,160283,195218,233595,273006,313075,351433,383690,411876,436904,459295,482769,504473,529543,556099,587730,616291,641846,665207,684024,696495,705816,707763,707954,695430,672922,637927,591169,542722,492135,438705,390983,344406,302665,262686,225711,190536,157332,127617,102110,79728,61810,46786,35144,25711,17762,11959,8096,5554,3649,2489,1847,1371,1031,891,647,524,364,269,225,199,146,128,104,88,81,45,32,14,12,8,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,21,147,433,1048,2445,4120,6399,9403,13367,19991,28930,40484,56159,76669,103266,134165,172736,215216,263816,317364,368887,416531,462757,502179,534894,563829,590029,616956,642023,670369,704804,737121,772181,808863,844712,878101,906422,933386,954373,961733,960223,946991,917978,871422,810636,740463,668315,597496,529642,466604,407528,355759,305543,258284,217093,179130,143393,113071,85991,61961,43099,28669,18902,12924,8889,6299,4545,3300,2798,2299,1867,1446,1199,1046,874,797,733,586,489,466,448,363,341,349,379,345,217,177,86,67,48,52,32,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,2,12,33,90,260,949,1802,3064,5456,8687,13792,19736,28904,41438,57175,76815,101547,132172,167907,208634,252281,299738,347081,395140,436316,469549,502172,524771,543826,558000,576195,600255,624477,654182,687250,724930,764651,804890,847011,891437,927924,964611,991204,1007595,1001985,982966,943298,888285,822971,754550,679315,609359,537426,471395,414593,358332,304560,254981,207453,165253,126875,94376,67660,47508,32991,22346,15155,10375,7501,5691,4549,3682,2920,2373,2042,1785,1494,1291,1033,897,827,660,579,535,530,439,390,333,304,267,156,79,52,24,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,0,0,0,0,10,19,49,133,224,382,721,1686,3360,5631,8409,12001,16532,23826,32763,43605,58768,76696,98971,124945,157645,193582,230654,270000,310636,348894,383919,416996,443207,467478,491217,517041,540863,568519,595641,627761,654385,676055,692969,703727,713434,721940,727436,725730,719020,706264,683025,643601,598508,548547,495322,439511,386486,335465,286351,238994,195351,157714,126402,98671,76443,56897,42815,30665,21702,15348,10849,7799,5638,4498,3428,2525,2046,1691,1371,1061,939,826,687,609,548,523,485,447,407,426,451,420,421,462,477,503,475,531,470,475,418,376,290,175,99,72,39,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,6,6,6,33,134,420,1126,2736,4935,8038,12376,18197,24910,33640,44227,59089,77889,101412,129628,162345,199383,239257,281621,320780,361887,396651,428527,457855,484221,505987,528494,548337,565061,582351,596730,611182,620519,625625,628290,628483,627481,622428,613200,598598,582962,560715,532647,501765,466047,427330,384999,343206,302658,259719,221373,186766,155719,129082,104210,83246,64993,48625,35314,24890,17161,11592,7925,5649,3980,3129,2565,1962,1635,1363,1119,999,773,668,558,504,395,291,267,210,160,160,115,127,95,106,69,65,43,38,12,6,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,0,0,2,8,11,19,26,53,185,531,1303,2736,4872,8507,12861,19443,26778,37419,50622,67634,89486,115188,146572,185170,230466,281153,338336,396152,456860,516317,574610,626973,677543,724380,766585,802918,833119,864353,890453,908454,917034,918184,917136,909545,901105,888853,874701,857932,834239,805719,770248,722069,662641,598292,531879,464507,399471,340179,285445,238253,197969,164234,134569,109540,87806,70323,56920,44310,34509,26551,20045,14893,10880,7996,6023,4466,3562,3021,2609,2224,1951,1663,1591,1423,1280,1228,1072,992,946,876,845,749,626,469,367,325,275,236,235,244,226,235,224,196,183,161,137,77,13,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,3,54,171,372,560,858,1571,2894,4286,6703,9782,14152,19872,27186,37275,49376,64039,82236,105487,135670,172170,217048,265510,322709,386380,449875,515507,584387,648308,709814,766096,817918,862374,901126,934431,964114,983386,1001941,1018656,1020473,1012621,999307,974516,941914,907932,864852,821043,766450,704784,639924,577742,516112,457906,400485,347618,297636,251231,208228,171025,137496,109645,85917,66605,51890,40802,33186,27695,23246,18703,14247,11305,8610,7210,5933,4893,4233,3491,2799,2480,1981,1677,1477,1360,1205,1018,986,798,608,512,466,413,371,321,312,296,331,330,308,351,399,377,329,273,241,163,112,89,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,3,31,136,458,957,1347,1862,3456,6341,9956,14335,20269,28021,37752,48570,63058,81491,103955,131892,165034,201381,243024,286625,333236,379705,422786,464672,502755,537674,569469,601269,628324,653281,679435,704501,725325,741783,753424,761863,765295,764385,752352,728811,695654,656111,610356,559053,505657,450455,398503,350248,306812,266770,230073,193531,164030,136484,112525,91235,72531,55852,39950,28151,18454,12202,8620,6099,4102,2869,2119,1548,1085,845,693,552,488,415,365,303,298,281,226,175,137,136,124,143,105,117,147,133,112,108,108,104,92,99,95,86,75,99,52,55,49,40,34,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,14,88,279,686,1335,3081,5577,9354,14141,20280,27834,37306,48559,61540,78463,98101,122556,149177,181359,218284,259684,303033,347114,389287,435503,476405,512512,547137,578079,611907,639410,662372,678662,688457,691009,689841,680754,667846,654677,636158,612157,586693,553984,517346,476240,436023,396347,360527,326553,294746,262697,229534,197804,168110,137638,108686,84267,63962,45909,31950,20864,13463,9174,6486,4835,3896,2970,2450,2102,1659,1375,1099,931,786,678,626,563,467,465,427,395,359,370,390,336,315,308,329,360,394,331,364,471,458,508,573,661,702,761,823,742,569,400,326,123,39,12,7,0,0,0,0,0,0,0,0,0,0,0,0
535,0,0,0,0,0,5,83,80,96,169,397,1173,2904,6319,11371,17919,25796,35404,47406,62234,78872,100498,128196,162391,201242,249782,305086,367278,433564,501142,575432,645053,710222,770130,828115,876764,918258,950657,973633,987361,989146,982277,960369,928676,891053,849965,803442,759848,711371,664421,619097,573021,527419,484527,441984,401042,358742,320436,282234,246186,210452,180617,151528,125055,101362,82723,65575,50733,37573,27300,20193,14567,11333,9234,7218,5749,4422,3069,2275,1520,1044,671,558,412,271,227,155,122,115,80,55,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0,0,0,0,6,84,164,210,183,261,552,1292,2878,5744,10769,17483,26612,37594,52462,70685,94847,124418,160436,204531,254662,312160,378700,450934,529210,609625,687322,761390,834270,897624,954522,1004015,1038794,1067990,1084554,1091143,1087798,1072644,1045636,1004619,953906,898759,839906,779438,714670,644729,574117,505789,439766,381919,330421,288948,250674,219087,190767,166956,147350,130591,114051,98763,85262,71901,57475,43828,32205,23372,18072,14202,10890,8591,6804,5379,4647,4077,3230,2660,2382,2178,2068,1857,1763,1686,1653,1661,1605,1723,1738,1979,2525,3339,4360,4302,3219,1772,953,524,422,372,358,364,392,383,347,330,267,183,87,54,26,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,14,54,250,607,1546,3788,6640,10544,16081,22558,30972,42835,57112,74444,96289,122965,154008,189804,229799,275471,323393,373183,423330,475129,525846,572371,619910,663299,696783,730931,761191,783665,795323,804247,805127,791554,764735,732487,690439,646461,596478,546948,498812,449221,403291,359860,315519,275265,234045,198506,165708,137451,113523,94199,79127,66062,54762,44258,34296,25202,18028,12580,8821,6174,4628,3569,2881,2381,2078,1725,1576,1468,1343,1327,1222,1135,1123,1190,1245,1445,1595,1733,2137,2951,4221,6086,7029,6084,3232,1453,605,294,127,34,15,4,7,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,1,16,57,203,472,979,1402,1783,2643,4826,8197,12130,17961,25453,33528,44274,59360,77908,101535,130264,163772,203844,247800,296733,351344,406967,465282,522795,575790,628907,677288,720765,762092,789679,807147,812448,806611,796702,769886,741979,704982,666372,624913,586096,544780,498377,450617,403307,358310,314377,271570,231374,194609,160557,131142,105563,85851,70559,56517,45179,36178,28230,21229,16480,12439,8812,6263,5074,3973,3270,2964,2494,2191,1975,1861,1704,1626,1675,1645,1714,1699,1766,1786,1935,2068,2411,3000,3733,5116,6445,8130,8101,6168,4186,2413,1438,690,455,273,125,41,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,8,12,63,183,277,468,801,1449,2771,4459,6986,11194,16679,22233,29068,38712,50685,64866,82952,105555,134820,168016,208889,255108,308470,367253,430283,497065,562659,629348,695282,758479,819277,872443,925037,966792,1000170,1019878,1030842,1029792,1018271,1000237,972835,941267,895818,844373,784218,719284,645808,574930,505731,442107,383151,328183,278448,234944,196250,164166,137886,113908,92512,72179,53387,36492,23445,15413,9640,6111,3846,2568,1699,1109,852,552,527,452,389,287,275,191,173,167,147,154,128,100,62,50,44,33,16,28,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,10,16,65,141,194,265,320,679,1403,2634,4988,8808,13587,19676,28016,37948,50248,64816,85107,110194,139981,175867,218420,267295,324445,388946,458359,530827,606886,682214,750747,816537,873516,921183,961371,998950,1027105,1049350,1062801,1066794,1061377,1047773,1027650,996626,953658,911151,857695,798295,736241,669602,602589,530470,465674,403355,347026,298855,253089,213289,179350,147259,119950,94482,70808,51219,34865,22264,14660,9341,6772,5069,3647,2855,2396,2062,1711,1523,1282,1209,1160,1066,1078,1064,887,942,912,849,856,809,769,711,601,509,476,484,480,464,439,412,344,248,221,141,115,56,35,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,31,108,195,239,279,533,1041,2159,3862,7070,11602,18185,26130,36387,48687,66337,88802,116299,150064,191583,239187,295165,357263,419894,485840,551417,614086,670086,714118,749724,779607,799059,810136,817429,816092,810673,796414,774234,746415,717302,681482,646105,607336,566897,524770,479880,435459,389444,343535,302378,264077,228392,197693,167654,139394,115699,96324,79291,64907,52866,42148,32480,23327,15811,10283,6702,4731,3325,2356,1755,1428,1299,1098,871,799,701,627,527,483,469,441,390,405,429,507,547,624,734,909,910,804,627,446,237,117,51,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,7,30,61,187,456,1156,2403,5046,9562,16273,25364,37912,53417,74557,102138,135964,176357,219598,268830,320699,369643,421646,469374,508050,547722,581215,609659,632079,646948,657043,659843,655996,650950,641769,624463,601746,579048,556229,529621,501203,472112,443713,410271,378614,348100,317494,288190,259564,232853,210798,190637,173565,157683,141678,128514,115071,102496,89673,77561,65567,54062,44070,34998,28714,23003,18317,13949,10036,7305,5523,4123,3170,2491,2019,1705,1509,1241,1207,988,1038,900,904,864,879,820,804,798,758,714,706,683,659,575,630,575,626,737,820,736,770,799,858,810,686,468,277,140,49,23,17,5,0,0,0,0,0,0,0,0,0,0,0
543,0,0,0,0,2,36,71,224,419,771,958,1431,2523,4695,8514,13774,21018,30626,42844,58127,78820,104668,137185,174066,217111,264726,319947,378406,442600,507247,574151,640510,705739,769454,828624,880451,926973,961893,986921,1004879,1013734,1011294,997629,973197,946456,909275,862315,809240,753287,693656,629530,570379,509230,451560,401613,361312,327297,302659,282222,262872,244499,224285,203792,182142,159932,137287,115016,94165,75981,59278,43726,30867,20293,12704,8400,5866,4145,2975,2152,1633,1228,870,674,541,434,414,314,245,208,166,142,138,143,136,128,111,147,127,123,118,122,121,113,93,83,50,38,25,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,0,0,0,0,0,0,15,38,135,190,497,1202,2818,5189,9045,13942,20019,27789,38023,51533,68438,87934,112163,140383,175005,216751,267057,324419,384572,450124,520862,591374,663658,734295,798083,858946,910891,955267,988449,1015003,1025305,1024612,1012469,993267,961412,922923,881101,834351,785269,730102,675319,619382,560239,505345,458649,412955,378227,348714,322550,299980,278371,257258,240115,221999,204430,187217,167605,149159,129099,109541,89522,71185,55168,44294,35536,29842,24135,19177,15189,12006,9316,7072,5649,4561,3720,3006,2591,2228,1972,1778,1662,1602,1628,1627,1668,1767,1903,2301,3132,3120,2721,2070,1430,946,668,634,665,728,696,681,790,651,477,365,227,83,31,10,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,15,71,311,594,601,584,737,1233,2704,5134,8890,13591,19836,28250,38251,51849,67932,86686,109895,137184,168285,205408,245421,291205,338431,387360,432620,480366,523532,562555,596452,628447,650859,667677,682817,687138,688113,686109,680801,668186,655696,639045,622129,601227,579361,548925,515401,477683,436061,392166,350846,311960,281717,254417,231761,214909,198502,184257,168227,155399,142533,130288,117676,104056,88776,76016,63619,52212,40684,32449,25575,21217,17154,13917,10978,8279,5809,4108,2882,2355,1859,1521,1276,1079,839,822,773,761,693,815,915,1078,1408,1992,2335,2435,2127,1421,562,152,31,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,4,6,7,11,73,180,524,1135,2128,4953,9322,15372,24156,35220,48335,66207,88735,116887,149945,190099,233769,284891,338088,394050,450700,510449,567710,623283,670857,713865,750532,784580,808256,829230,844460,855573,858875,856021,848353,834864,817883,794592,768077,735378,699556,656202,614213,567116,516137,466204,416719,372670,335918,302961,277865,261458,247223,234722,222080,208284,189665,170494,149249,126941,105368,84782,66118,50210,37810,27811,19377,14264,10399,7470,5438,3790,2831,1927,1359,1016,824,645,532,374,352,315,241,199,171,138,91,71,59,64,38,35,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
