,0,1,2,3,4,5,6,7,8,9,10
303,149362,24624,29165,31669,35615,50784,38235,34894,63383,285693,1
304,116857,23139,31426,39002,35557,47065,41164,29986,55310,219470,1
305,84348,17725,20922,24293,29076,41941,30043,28235,39102,177371,1
306,69240,12955,15024,17623,19337,28341,22178,19411,30806,144477,1
307,106602,19611,20725,22937,20221,30550,28068,28665,45017,244388,1
308,135586,21872,28937,32895,41597,55879,37167,30849,60340,247614,1
309,84743,14813,19231,21574,29723,41365,26676,22226,38360,157481,1
310,165480,30209,38048,48910,61762,93919,68999,59124,81614,399487,1
311,106022,16809,23061,29375,40920,56639,39459,30916,52608,217055,1
312,67506,11711,14136,14713,18283,24869,17360,16573,28631,131818,1
313,123905,19528,26058,30707,36832,50685,34789,28519,56465,226880,1
314,61802,10485,12565,14207,17560,25342,17583,14923,27185,117836,1
315,93989,15648,16838,17878,19960,28263,21546,20525,39958,183123,1
316,170368,33555,42265,53570,60843,80442,69720,50976,84240,344741,1
317,163274,30439,38488,41930,46258,64704,48004,43020,72990,317197,1
318,115476,26011,25595,31794,33901,52197,44894,37734,54928,265598,1
319,161413,26980,35757,46823,60474,91163,66543,50740,81955,345832,1
320,268024,50993,63989,68761,87576,121103,86097,77391,118237,520101,1
321,72348,12736,14268,16302,17684,25062,20913,18091,32341,149647,1
322,86838,14750,15431,16613,19853,27480,20264,19513,36099,171703,1
323,140803,25108,27436,30600,28750,42880,37218,37666,58718,315781,1
324,108372,19672,23291,27445,31199,43928,34450,28462,48385,210796,1
325,189360,42369,51790,56890,64269,91264,71066,67954,87241,388325,1
326,190725,44425,46232,52909,54125,79706,72233,64281,87655,413629,1
327,153342,35463,34041,37167,37291,52517,45987,47894,66713,331313,1
328,136093,28609,35439,39374,45253,60960,45761,41680,62295,271000,1
329,79924,13626,15428,17546,19758,27667,22186,19498,34991,164096,1
330,321248,56459,73138,97044,122876,168405,134197,101592,163783,695082,1
331,93680,15587,16666,17954,19608,27810,22040,20817,38999,186103,1
332,106761,20812,26579,32903,30187,46051,40637,37505,54337,261636,1
333,148358,32170,35586,40594,44839,65070,52896,45001,67579,294275,1
334,132718,23990,28870,31041,34605,49892,37553,35485,56884,258626,1
335,48068,8559,8952,10058,10153,15087,13132,11357,20762,105776,1
336,141667,27337,30850,33590,37290,52505,40390,38734,61523,287218,1
337,79791,13739,15475,17587,20477,28331,22035,19831,35053,159329,1
338,117589,23498,24114,25900,25929,39210,32436,33481,50479,266340,1
339,75947,15663,18222,20810,24325,32987,24749,22563,34553,146437,1
340,104873,19548,20893,23318,25748,36200,28605,27362,45802,217539,1
341,134247,24377,26115,27764,31380,44476,33346,34116,56872,276971,1
342,121039,26408,32710,37313,37520,51517,44870,38242,56622,243423,1
343,108237,17568,23809,30602,40727,58827,41594,32994,55872,221066,1
344,98386,17393,19317,21494,23578,32651,26119,23964,42307,195527,1
345,80534,12624,16965,19588,24578,33787,23016,19898,35345,160673,1
346,88961,16051,19611,21565,27397,38784,26837,23977,39140,169229,1
347,63670,11462,12172,13535,14822,21422,17330,15345,27174,137916,1
348,95020,15959,19051,22120,24232,35037,29077,23490,43286,196536,1
349,94535,18026,22442,25649,29142,41608,32599,26522,43345,191444,1
350,128177,22415,25068,28848,32209,44960,36409,31810,57191,258001,1
351,146490,25746,29976,33376,35821,50345,39898,37495,62980,292049,1
352,139446,22872,30483,35716,43827,61259,41416,32421,62724,259436,1
353,155281,28720,32975,36498,41219,58161,44081,39393,67693,303915,1
354,132594,26662,37362,44901,45340,60065,47252,36176,65462,249146,1
355,99159,21056,25659,28705,35533,48332,35145,30362,45314,195983,1
356,121669,22194,23873,26317,24494,36037,31779,32760,50712,269141,1
357,112980,22689,26727,30390,35425,49092,38529,33160,51532,227700,1
358,111342,19176,23769,25760,29472,41137,29682,28229,48096,219337,1
359,122435,21722,25683,28644,34977,49003,35207,31224,52640,238977,1
360,161068,29412,32503,36282,38664,56371,44416,41817,70657,319786,1
361,147361,24213,28389,30891,34426,49481,36941,32754,63984,294984,1
362,201489,36009,42944,46932,52411,75293,56667,51856,87212,387523,1
363,118149,21469,26773,29551,35909,47647,34042,32023,53251,232482,1
364,163853,28468,32474,34890,32861,48933,41415,43576,69008,355466,1
365,95758,16373,20271,23175,28856,39267,27433,23250,42001,185888,1
366,160971,46076,56782,78649,61306,72023,94529,59665,85378,355213,1
367,117449,23161,24378,26621,26199,39706,32276,32386,50493,255555,1
368,105866,19246,20335,22533,24501,34413,28708,26914,45353,222019,1
369,132083,41095,49041,55774,61056,85894,71129,64447,69011,293606,1
370,73236,13212,15918,17588,21184,30736,22260,18984,32381,144645,1
371,159709,26127,34920,49085,63910,95925,74099,56007,83652,365718,1
372,139886,25448,27943,30701,29805,44846,37444,38591,59181,309579,1
373,171875,32728,37035,39316,42306,61510,46757,45836,74707,341882,1
374,92601,15699,17403,19608,20972,29446,23790,20297,39912,182608,1
375,129158,23268,29564,33914,39802,54686,39025,34204,57737,249842,1
376,144291,27207,33369,35763,40652,57258,42938,40776,62854,281356,1
377,145469,31567,35418,41429,48717,70732,55267,47762,67298,301141,1
378,105835,18981,20325,22958,24760,34853,29274,25912,46430,220560,1
379,314823,58134,64973,74453,80837,115586,94262,83711,141455,664438,1
380,88288,17628,18486,20053,19795,30509,24601,25116,38362,199466,1
381,140081,27625,35889,48894,46264,62023,60176,40681,71220,284299,1
382,174073,27469,37405,43597,55788,75079,48813,41024,78472,316840,1
383,155519,31536,37074,40476,43042,58573,46972,46207,68714,319759,1
384,143639,27584,31667,34915,34749,48074,41904,38682,61626,294408,1
385,169167,32896,36693,39857,39587,56209,46847,43852,73101,340383,1
386,164886,30917,35729,38309,41842,58641,46499,43688,71255,328394,1
387,125686,25835,30065,32929,39884,53401,39075,37093,56384,249312,1
388,217702,47226,57744,62877,64906,89870,72296,69239,98056,430452,1
389,171772,33959,38059,44161,45881,67117,56256,52131,77349,376387,1
390,197969,59683,72313,82800,91774,129123,112335,100558,103054,438935,1
391,160221,30539,35969,37144,38675,54251,41603,43225,68791,320558,1
392,171484,32571,33456,36554,31843,48109,44208,46406,71445,388628,1
