,0,1
2960,10.0833,0
2961,15.0833,0
2962,13.4167,0
2963,12.5833,0
2964,20.1667,0
2965,10.0833,0
2966,19.3333,0
2967,15.1667,0
2968,17.5833,0
2969,5.0,0
2970,12.5,0
2971,17.5833,0
2972,15.1667,0
2973,5.0,0
2974,10.0833,0
2975,15.1667,0
2976,15.0,0
2977,15.0833,0
2978,15.0833,0
2979,15.0833,0
2980,17.5833,0
2981,12.5,0
2982,12.6667,0
2983,15.0833,0
2984,15.0,0
2985,7.5833,0
2986,12.6667,0
2987,20.0833,0
2988,14.25,0
2989,15.0833,0
2990,12.5,0
2991,12.5833,0
2992,12.6667,0
2993,19.1667,0
2994,5.0,0
2995,12.5833,0
2996,20.0833,0
2997,12.5833,0
2998,17.5833,0
2999,10.0833,0
3000,15.0833,0
3001,15.0833,0
3002,10.0833,0
3003,12.5833,0
3004,12.5833,0
3005,15.0833,0
3006,12.6667,0
3007,12.5833,0
3008,12.5833,0
3009,12.5833,0
3010,12.5833,0
3011,15.0833,0
3012,12.5,0
3013,12.6667,0
3014,12.5833,0
3015,12.5833,0
3016,12.5833,0
3017,15.0833,0
3018,17.5,0
3019,17.5833,0
3020,14.25,0
3021,17.6667,0
3022,17.5833,0
3023,10.0833,0
3024,20.0833,0
3025,12.5833,0
3026,20.1667,0
3027,15.0833,0
3028,15.0,0
3029,12.6667,0
3030,14.25,0
3031,12.5833,0
3032,13.5,0
3033,12.5833,0
3034,15.0833,0
3035,20.0833,0
3036,10.0833,0
3037,20.0833,0
3038,17.5833,0
3039,22.6667,0
3040,12.5833,0
3041,12.5833,0
3042,15.0833,0
3043,18.4167,0
3044,10.0833,0
3045,20.1667,0
3046,12.5833,0
3047,17.5833,0
3048,17.5,0
3049,12.5,0
3050,12.5833,0
3051,17.6667,0
3052,15.0833,0
3053,12.5,0
3054,18.4167,0
3055,15.0833,0
3056,17.5833,0
3057,7.5833,0
3058,10.8333,0
3059,12.5,0
3060,5.0,0
3061,15.0833,0
3062,15.0833,0
3063,17.5833,0
3064,12.5833,0
3065,15.0,0
3066,14.25,0
3067,12.5833,0
3068,20.0833,0
3069,22.5833,0
3070,15.0833,0
3071,10.0833,0
3072,12.6667,0
3073,2.5,0
3074,13.5,0
3075,10.0833,0
3076,20.0833,0
3077,12.5833,0
3078,12.5833,0
3079,9.0833,0
3080,20.0833,0
3081,10.0,0
3082,17.6667,0
3083,12.5833,0
3084,15.1667,0
3085,15.9167,0
3086,12.5833,0
3087,17.6667,0
3088,13.5833,0
3089,15.0833,0
3090,15.0833,0
3091,12.5,0
3092,18.5,0
3093,12.5833,0
3094,20.0833,0
3095,15.0,0
3096,13.5,0
3097,12.5833,0
3098,12.6667,0
3099,17.5833,0
3100,10.0833,0
3101,15.0,0
3102,12.5833,0
3103,20.0833,0
3104,12.5833,0
3105,17.5833,0
3106,15.0833,0
3107,15.0833,0
3108,17.5833,0
3109,15.0833,0
3110,16.8333,0
3111,17.5833,0
3112,17.5833,0
3113,20.1667,0
3114,20.0833,0
3115,15.0833,0
3116,20.0833,0
3117,20.0833,0
3118,12.5833,0
3119,12.5,0
3120,20.0833,0
3121,16.6667,0
3122,12.5,0
3123,12.5833,0
3124,12.5833,0
3125,12.6667,0
3126,12.5,0
3127,15.0,0
3128,7.5833,0
3129,5.0,0
3130,10.0833,0
3131,20.1667,0
3132,10.0,0
3133,12.5833,0
3134,18.4167,0
3135,17.6667,0
3136,10.0833,0
3137,10.0833,0
3138,12.5833,0
3139,15.1667,0
3140,2.5,0
3141,2.5,0
3142,20.1667,0
3143,16.8333,0
3144,12.5,0
3145,15.0833,0
3146,12.5,0
3147,12.5,0
3148,15.1667,0
3149,15.1667,0
3150,20.1667,0
3151,15.1667,0
3152,40.3333,0
3153,5.0833,0
3154,10.0833,0
3155,17.5,0
3156,15.1667,0
3157,37.6667,0
3158,20.0833,0
3159,12.5833,0
3160,10.0,0
3161,15.0,0
3162,21.0,0
3163,17.5833,0
3164,12.5833,0
3165,20.1667,0
3166,17.5833,0
3167,12.6667,0
3168,17.5833,0
3169,12.5,0
3170,12.5833,0
3171,12.5833,0
3172,17.5833,0
3173,12.6667,0
3174,2.5,0
3175,12.5,0
3176,15.9167,0
3177,17.6667,0
3178,17.6667,0
3179,12.6667,0
3180,12.5833,0
3181,20.1667,0
3182,15.0833,0
3183,12.5833,0
3184,17.5833,0
3185,16.75,0
3186,2.0,0
3187,15.0833,0
3188,20.0833,0
3189,21.75,0
3190,15.1667,0
3191,12.0833,0
3192,15.0,0
3193,15.0833,0
3194,12.5833,0
3195,13.0833,0
3196,10.0833,0
3197,15.0833,0
3198,19.25,0
3199,12.5833,0
3200,15.0833,0
3201,10.0833,0
3202,17.5833,0
3203,17.6667,0
3204,17.6667,0
3205,14.0833,0
3206,12.6667,0
3207,20.0833,0
3208,15.0833,0
3209,15.1667,0
3210,15.0,0
3211,10.0833,0
3212,12.5833,0
3213,15.1667,0
3214,12.5833,0
3215,7.5833,0
3216,12.6667,0
3217,2.5,0
3218,32.5833,0
3219,17.5833,0
3220,17.6667,0
3221,12.5833,0
3222,12.5,0
3223,15.0833,0
3224,15.0833,0
3225,12.5,0
3226,12.5833,0
3227,20.0833,0
3228,20.0833,0
3229,12.5,0
3230,18.5,0
3231,20.0,0
3232,15.9167,0
3233,12.6667,0
3234,20.0833,0
3235,10.0833,0
3236,12.5833,0
3237,15.0,0
3238,15.0833,0
3239,10.0833,0
3240,20.1667,0
3241,12.5833,0
3242,12.5833,0
3243,20.1667,0
3244,25.1667,0
3245,20.1667,0
3246,12.6667,0
3247,20.1667,0
3248,15.0833,0
3249,20.0833,0
3250,19.5833,0
3251,17.6667,0
3252,17.6667,0
3253,12.5,0
3254,12.5833,0
3255,12.5833,0
3256,15.1667,0
3257,5.0833,0
3258,12.5833,0
3259,11.75,0
3260,15.0833,0
3261,12.0833,0
3262,15.0833,0
3263,12.5,0
3264,12.5833,0
3265,12.5833,0
3266,12.5833,0
3267,12.5833,0
3268,12.5833,0
3269,17.6667,0
3270,17.5833,0
3271,20.1667,0
3272,17.6667,0
3273,12.6667,0
3274,15.0833,0
3275,10.0833,0
3276,15.0833,0
3277,12.5833,0
3278,15.0833,0
3279,15.0833,0
3280,16.8333,0
3281,20.1667,0
3282,5.0,0
3283,12.5833,0
3284,15.0833,0
3285,12.5833,0
3286,12.5833,0
3287,28.5833,0
3288,12.5833,0
3289,17.5833,0
3290,5.0,0
3291,15.1667,0
3292,12.5833,0
3293,17.5833,0
3294,12.5,0
3295,16.75,0
3296,12.5,0
3297,15.1667,0
3298,15.0833,0
3299,14.25,0
3300,15.1667,0
3301,20.1667,0
3302,10.0833,0
3303,12.5833,0
3304,17.6667,0
3305,12.5833,0
3306,15.0833,0
3307,15.1667,0
3308,10.0,0
3309,7.5,0
3310,15.1667,0
3311,12.5833,0
3312,20.1667,0
3313,17.5833,0
3314,20.1667,0
3315,20.0833,0
3316,15.0833,0
3317,13.5,0
3318,20.1667,0
3319,15.0833,0
3320,17.6667,0
3321,12.5833,0
3322,17.5833,0
3323,17.6667,0
3324,27.75,0
3325,15.0833,0
3326,12.6667,0
3327,12.5833,0
3328,20.1667,0
3329,17.6667,0
3330,20.1667,0
3331,12.5833,0
3332,15.0833,0
3333,15.1667,0
3334,20.1667,0
3335,12.5833,0
3336,20.1667,0
3337,20.0833,0
3338,15.0833,0
3339,15.0833,0
3340,15.0833,0
3341,20.1667,0
3342,20.1667,0
3343,20.0,0
3344,17.5833,0
3345,15.1667,0
3346,12.5833,0
3347,15.0833,0
3348,15.0833,0
3349,12.5,0
3350,16.75,0
3351,16.0833,0
3352,12.5833,0
3353,10.0,0
3354,12.5833,0
3355,12.6667,0
3356,17.6667,0
3357,10.0833,0
3358,15.0,0
3359,11.5833,0
3360,20.0833,0
3361,15.1667,0
3362,16.8333,0
3363,10.0833,0
3364,18.4167,0
3365,17.5833,0
3366,17.6667,0
3367,18.3333,0
3368,16.0,0
3369,10.0833,0
3370,15.0833,0
3371,2.5,0
3372,15.1667,0
3373,12.5833,0
3374,7.5,0
3375,12.6667,0
3376,12.5833,0
3377,20.1667,0
3378,14.0833,0
3379,2.5833,0
3380,10.0833,0
3381,14.1667,0
3382,12.6667,0
3383,20.1667,0
3384,12.5833,0
3385,20.9167,0
3386,20.0833,0
3387,12.0833,0
3388,19.3333,0
3389,22.5833,0
3390,12.5833,0
3391,10.0,0
3392,12.5833,0
3393,20.0833,0
3394,20.0833,0
3395,12.5833,0
3396,17.5833,0
3397,17.5833,0
3398,10.0833,0
3399,12.5833,0
3400,10.0833,0
3401,15.0833,0
3402,12.5833,0
3403,15.0833,0
3404,15.0833,0
3405,17.5833,0
3406,10.0833,0
3407,20.1667,0
3408,12.5833,0
3409,12.6667,0
3410,12.6667,0
3411,17.5833,0
3412,18.4167,0
3413,12.6667,0
3414,18.4167,0
3415,17.5833,0
3416,15.0833,0
3417,12.6667,0
3418,22.6667,0
3419,14.1667,0
3420,15.0833,0
3421,20.1667,0
3422,12.5833,0
3423,15.0833,0
3424,22.6667,0
3425,20.1667,0
3426,17.6667,0
3427,20.0833,0
3428,15.1667,0
3429,20.0833,0
3430,20.1667,0
3431,12.5833,0
3432,12.5,0
3433,10.0833,0
3434,17.5833,0
3435,20.1667,0
3436,12.5,0
3437,20.0833,0
3438,17.5833,0
3439,12.5833,0
3440,15.0833,0
3441,14.1667,0
3442,20.1667,0
3443,12.5833,0
3444,15.0833,0
3445,12.5833,0
3446,17.6667,0
3447,12.5833,0
3448,6.6667,0
3449,17.5833,0
3450,15.0833,0
3451,19.0833,0
3452,12.5833,0
3453,12.5833,0
3454,15.1667,0
3455,17.5833,0
3456,12.5,0
3457,12.5,0
3458,17.6667,0
3459,15.1667,0
3460,10.0833,0
3461,17.5833,0
3462,22.6667,0
3463,10.0,0
3464,17.6667,0
3465,12.5833,0
3466,13.5,0
3467,37.75,0
3468,17.5833,0
3469,19.25,0
3470,17.6667,0
3471,7.5833,0
3472,15.1667,0
3473,12.5833,0
3474,12.5833,0
3475,12.6667,0
3476,12.5833,0
3477,12.5833,0
3478,16.0,0
3479,10.0,0
3480,17.6667,0
3481,25.25,0
3482,17.6667,0
3483,15.0833,0
3484,15.0833,0
3485,17.6667,0
3486,15.0833,0
3487,12.5833,0
3488,19.0833,0
3489,15.0833,0
3490,17.6667,0
3491,12.6667,0
3492,5.0,0
3493,17.5833,0
3494,19.3333,0
3495,17.6667,0
3496,17.6667,0
3497,15.0833,0
3498,17.5833,0
3499,15.0833,0
3500,12.5833,0
3501,12.5833,0
3502,15.0833,0
3503,10.0,0
3504,17.6667,0
3505,15.0833,0
3506,20.0833,0
3507,20.0833,0
3508,17.6667,0
3509,17.6667,0
3510,12.5833,0
3511,17.6667,0
3512,7.0833,0
3513,15.0833,0
3514,10.0833,0
3515,17.5,0
3516,12.5833,0
3517,20.1667,0
3518,15.0833,0
3519,15.0,0
3520,10.0833,0
3521,12.5833,0
3522,15.0833,0
3523,17.1667,0
3524,12.5833,0
3525,10.9167,0
3526,10.0833,0
3527,20.1667,0
3528,12.5833,0
3529,10.0833,0
3530,15.1667,0
3531,20.1667,0
3532,20.1667,0
3533,12.5,0
3534,12.5833,0
3535,15.0833,0
3536,12.5833,0
3537,17.5833,0
3538,17.5833,0
3539,20.1667,0
3540,12.5833,0
3541,12.5833,0
3542,15.0833,0
3543,15.1667,0
3544,14.25,0
3545,15.1667,0
3546,20.0833,0
3547,10.0,0
3548,12.5833,0
3549,20.0833,0
3550,17.6667,0
3551,15.1667,0
3552,20.1667,0
3553,12.5833,0
3554,12.5833,0
3555,12.5833,0
3556,12.5,0
3557,14.5833,0
3558,15.0833,0
3559,12.6667,0
3560,20.1667,0
3561,12.5,0
3562,20.1667,0
3563,17.5833,0
3564,12.5833,0
3565,20.9167,0
3566,13.0,0
3567,20.0833,0
3568,20.1667,0
3569,20.0833,0
3570,20.0833,0
3571,9.0833,0
3572,20.0833,0
3573,15.0833,0
3574,15.0833,0
3575,17.5833,0
3576,12.5,0
3577,17.5833,0
3578,15.0833,0
3579,12.5833,0
3580,15.0833,0
3581,15.0833,0
3582,12.5,0
3583,22.75,0
3584,15.0833,0
3585,15.0,0
3586,20.0833,0
3587,10.0833,0
3588,17.6667,0
3589,20.0833,0
3590,17.6667,0
3591,15.0833,0
3592,12.6667,0
3593,20.0833,0
3594,15.0833,0
3595,12.5833,0
3596,15.0,0
3597,12.5833,0
3598,17.5833,0
3599,15.0833,0
3600,12.5,0
3601,20.1667,0
3602,10.0,0
3603,17.5833,0
3604,16.0,0
3605,12.5833,0
3606,12.5833,0
3607,12.5833,0
3608,17.5833,0
3609,17.5,0
3610,16.75,0
3611,17.6667,0
3612,10.5833,0
3613,17.5833,0
3614,15.0833,0
3615,15.0833,0
3616,12.5,0
3617,12.5833,0
3618,20.1667,0
3619,10.5,0
3620,12.5833,0
3621,20.0,0
3622,7.5833,0
3623,22.5833,0
3624,15.1667,0
3625,12.5,0
3626,21.8333,0
3627,12.5833,0
3628,12.5,0
3629,15.0833,0
3630,10.0833,0
3631,12.5833,0
3632,12.5,0
3633,15.0833,0
3634,12.5833,0
3635,5.0,0
3636,17.5833,0
3637,12.5833,0
3638,10.0,0
3639,12.5833,0
3640,20.0833,0
3641,19.25,0
3642,20.1667,0
3643,20.0833,0
3644,15.0833,0
3645,23.6667,0
3646,10.0833,0
3647,16.0,0
3648,20.1667,0
3649,12.5833,0
3650,15.1667,0
3651,10.0833,0
3652,15.0833,0
3653,17.6667,0
3654,17.5,0
3655,12.6667,0
3656,22.6667,0
3657,12.5833,0
3658,15.0833,0
3659,15.1667,0
3660,20.1667,0
3661,17.5833,0
3662,10.0833,0
3663,17.5833,0
3664,12.5833,0
3665,15.0833,0
3666,12.5833,0
3667,10.0833,0
3668,15.0833,0
3669,15.1667,0
3670,13.4167,0
3671,20.0833,0
3672,12.5833,0
3673,15.0833,0
3674,17.5833,0
3675,17.5833,0
3676,12.5833,0
3677,20.0833,0
3678,17.6667,0
3679,20.1667,0
3680,12.5833,0
3681,20.1667,0
3682,15.0833,0
3683,20.1667,0
3684,10.5,0
3685,10.0,0
3686,12.5,0
3687,10.5833,0
3688,10.0833,0
3689,20.1667,0
3690,10.9167,0
3691,12.5833,0
3692,12.5833,0
3693,10.0833,0
3694,20.1667,0
3695,2.5,0
3696,10.0,0
3697,15.1667,0
3698,15.1667,0
3699,14.6667,0
3700,15.0833,0
3701,16.0,0
3702,15.0833,0
3703,17.6667,0
3704,19.1667,0
3705,12.5833,0
3706,15.0833,0
3707,17.6667,0
3708,15.0833,0
3709,15.1667,0
3710,10.0833,0
3711,13.5,0
3712,17.5833,0
3713,12.5833,0
3714,20.9167,0
3715,32.75,0
3716,12.5,0
3717,7.5833,0
3718,20.0833,0
3719,17.0833,0
3720,13.0,0
3721,17.5833,0
3722,12.5833,0
3723,17.0833,0
3724,10.0,0
3725,15.0833,0
3726,15.0833,0
3727,12.6667,0
3728,15.0833,0
3729,15.0833,0
3730,12.5833,0
3731,10.0,0
3732,14.0833,0
3733,17.6667,0
3734,22.6667,0
3735,20.9167,0
3736,5.9167,0
3737,10.0,0
3738,17.6667,0
3739,12.6667,0
3740,12.5833,0
3741,15.0833,0
3742,20.0833,0
3743,15.1667,0
3744,17.5,0
3745,5.0833,0
3746,20.1667,0
3747,17.5833,0
3748,15.1667,0
3749,12.5,0
3750,22.6667,0
3751,15.1667,0
3752,37.75,0
3753,12.5833,0
3754,6.75,0
3755,15.1667,0
3756,15.1667,0
3757,15.1667,0
3758,5.0833,0
3759,12.5833,0
3760,17.6667,0
3761,12.5833,0
3762,15.0,0
3763,20.1667,0
3764,11.0833,0
3765,15.0833,0
3766,15.0833,0
3767,12.5833,0
3768,15.1667,0
3769,17.5833,0
3770,20.1667,0
3771,10.0833,0
3772,15.1667,0
3773,20.1667,0
3774,15.1667,0
3775,15.1667,0
3776,12.5833,0
3777,17.5833,0
3778,15.0833,0
3779,12.5833,0
3780,12.5833,0
3781,12.5,0
3782,17.6667,0
3783,11.75,0
3784,12.5833,0
3785,15.0,0
3786,17.6667,0
3787,15.1667,0
3788,20.1667,0
3789,10.0,0
3790,13.4167,0
3791,17.6667,0
3792,17.5833,0
3793,13.4167,0
3794,15.1667,0
3795,17.5833,0
3796,12.5833,0
3797,17.5833,0
3798,12.5,0
3799,17.5833,0
3800,15.0833,0
3801,10.0833,0
3802,12.5833,0
3803,20.0833,0
3804,16.0,0
3805,15.0,0
3806,20.0833,0
3807,10.0833,0
3808,20.0833,0
3809,20.1667,0
3810,17.6667,0
3811,17.6667,0
3812,20.0833,0
3813,15.1667,0
3814,17.6667,0
3815,14.1667,0
3816,12.6667,0
3817,14.25,0
3818,17.6667,0
3819,10.0833,0
3820,20.0833,0
3821,15.0,0
3822,12.5833,0
3823,10.0833,0
3824,15.0833,0
3825,20.0833,0
3826,15.0833,0
3827,14.6667,0
3828,13.5,0
3829,20.0833,0
3830,20.1667,0
3831,7.5,0
3832,10.0,0
3833,15.1667,0
3834,10.0833,0
3835,12.5833,0
3836,16.0,0
3837,17.6667,0
3838,17.5833,0
3839,12.5833,0
3840,15.1667,0
3841,12.5833,0
3842,22.6667,0
3843,17.6667,0
3844,12.5833,0
3845,15.0833,0
3846,12.5833,0
3847,13.5,0
3848,12.5,0
3849,12.5833,0
3850,15.0833,0
3851,12.5833,0
3852,15.0833,0
3853,17.5833,0
3854,17.5833,0
3855,15.0833,0
3856,15.0833,0
3857,17.5833,0
3858,15.1667,0
3859,15.1667,0
3860,15.0833,0
3861,7.5833,0
3862,15.0833,0
3863,15.0833,0
3864,22.5833,0
3865,20.1667,0
3866,15.0833,0
3867,17.6667,0
3868,15.0833,0
3869,12.5833,0
3870,20.1667,0
3871,10.0,0
3872,14.6667,0
3873,12.5833,0
3874,17.6667,0
3875,12.5833,0
3876,12.5833,0
3877,27.75,0
3878,12.5833,0
3879,15.0833,0
3880,20.0833,0
3881,20.9167,0
3882,15.1667,0
3883,15.0833,0
3884,12.5833,0
3885,20.1667,0
3886,20.0833,0
3887,15.0,0
3888,12.5,0
3889,17.5833,0
3890,12.5,0
3891,17.6667,0
3892,17.6667,0
3893,15.0,0
3894,12.5833,0
3895,17.5,0
3896,22.5833,0
3897,17.5833,0
3898,15.0833,0
3899,20.0833,0
3900,22.75,0
3901,9.25,0
3902,5.0,0
3903,12.5,0
3904,17.5833,0
3905,20.1667,0
3906,2.5833,0
3907,65.5,0
