,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2115,0,9367,4206,59233,33351,21326,49280,62571,73487,88894,92454,76848,58576,40568,26564,16121,9710,5714,3222,2102,1572,1188,890,668,701,1183,2631,3659,3041,2198,1102,213
2116,0,43,1328,1525,2934,8908,15914,29471,46291,62576,67050,61600,48784,34442,21996,12006,5814,2025,656,325,107,46,30,36,22,7,0,0,0,0,0,0
2117,0,0,7672,3501,1266,1210,1588,4178,5979,9363,21005,24676,23630,34752,45325,59442,61407,64953,59753,45972,34699,24762,14376,8289,4699,2675,1679,1291,1206,1303,1674,2139
2118,0,0,19,339,4510,28859,47430,46827,41650,44724,55009,69479,77823,79532,67393,49981,32583,20604,13119,9318,6346,4482,3397,2766,2511,2195,1911,1781,1566,1197,1277,6364
2119,0,354,1500,5058,19252,49229,48167,55651,66864,78704,80454,63203,41148,23950,13760,7513,3992,2229,1518,1226,950,854,762,1060,1834,2759,1842,504,118,9,0,0
2120,60,5816,8188,2517,3684,16909,40604,72865,116806,145097,138028,114810,71960,39180,20136,7630,2426,772,317,59,38,29,5,0,0,0,0,0,0,0,0,0
2121,212,19437,21723,91254,9209,6159,17482,48942,101677,159529,171485,124492,74627,34230,14089,7464,4459,2917,1153,379,613,648,64,4,8,8,15,25,13,12,45,10
2122,0,365,1201,1224,2590,9018,39964,101752,154686,164603,141363,102362,58737,26897,11643,4915,2220,970,251,54,12,2,0,1,1,1,0,0,0,0,0,0
2123,0,32,376,8581,111616,96339,155094,124450,88674,87992,94198,113618,92565,60263,30978,13687,6783,3108,1158,493,261,139,87,42,18,4,4,0,0,0,0,0
2124,0,328,1696,5225,17601,40927,67497,65616,50077,45306,41523,31197,23813,19277,14585,9929,7067,5172,3830,2628,1706,1003,660,445,355,336,328,285,293,287,207,65
2125,0,33,695,2203,3767,11400,36266,94201,147675,145400,118849,70624,36918,17709,8601,3738,1896,1249,563,297,373,532,804,807,806,784,857,503,228,77,64,177
2126,193,246,3347,41076,154122,153121,165929,106501,60052,35685,15866,3610,762,367,320,329,406,556,852,1587,2621,2814,1687,804,280,153,187,244,254,174,28,3
2127,0,8,136,357,2167,9504,33408,65771,89553,118961,140705,122722,91771,57450,33098,19302,10688,5901,3347,1956,1134,664,402,284,232,235,309,383,664,1093,1885,1526
2128,0,396,5912,6842,4342,13151,50586,78241,60774,68606,73913,66914,61623,59714,58653,49990,34948,22006,16244,10121,5625,3059,1809,1001,535,350,192,104,47,13,1,0
2129,46,326,1645,2230,6523,17871,44048,80912,99241,103886,103880,87214,58964,40811,29361,23807,18378,12867,8028,5291,4276,4223,4065,4075,4059,3564,3136,2617,1946,1518,1195,285
2130,0,93,518,1047,6099,32815,107216,124313,125744,137250,131230,106215,60282,31686,14143,6915,3958,2836,3095,2204,1883,1922,1039,731,821,824,1089,1537,2197,2510,2150,1094
2131,5,17160,3776,2829,3155,4871,18114,36329,28400,33098,42884,46924,44858,46190,43729,30554,18353,10251,5375,3420,3177,2232,1732,1671,2003,1859,1720,1094,1008,1036,983,474
2132,0,645,3907,3972,5754,14266,36403,61683,75587,87087,108762,120091,94267,52794,25560,8848,1925,478,260,191,182,225,450,981,1522,1799,1405,550,37,1,0,0
2133,0,210,2041,2057,2638,9821,31566,51033,74568,95790,99865,81311,49680,23995,10909,5360,2507,1380,899,811,837,969,973,1582,3618,5926,2711,1629,1232,492,173,201
2134,2738,7580,7013,5877,34036,55548,54904,65705,88655,110684,115576,103217,66925,34400,18509,9652,6177,5345,5312,5569,5051,4050,3416,2934,1431,849,828,1075,1419,1901,3091,3045
2135,622,1021,546,683,1062,3036,11561,27183,47435,65091,80092,89376,91822,82395,67862,50620,32333,18148,9375,5170,3053,1808,1179,896,660,489,330,199,101,77,41,6
2136,0,8049,2946,2349,14960,43058,55346,69470,92370,117129,121287,99653,70397,45505,26509,12320,4632,1527,806,795,1507,3000,3121,1739,912,379,123,94,58,68,87,60
2137,0,2,8238,7350,4744,10670,34667,54904,72809,83830,76644,49872,29579,17634,7952,3152,2849,9541,7684,1490,3702,2614,57,0,0,0,0,0,0,0,0,0
2138,3,6158,1926,1135,1280,3068,5851,17363,43949,71390,99591,63332,31579,25109,26168,28766,24543,15844,9248,5296,4261,3497,2519,1793,1311,975,560,361,367,445,674,2374
2139,0,365,210,696,4953,23317,79416,101792,98796,88489,70738,54206,33503,18245,9759,5148,2754,1902,1493,1464,2326,2480,2788,1500,377,3,0,0,0,0,0,0
2140,0,394,514,2674,13838,36818,66492,82531,75091,69767,56410,39106,24969,14547,7702,2994,542,104,37,17,12,9,13,8,3,0,0,0,0,0,0,0
2141,0,2054,3343,2431,1187,1280,2530,9459,24599,39278,46630,49987,50344,46517,40100,29847,20602,13497,8279,5614,4317,3208,2040,1322,840,475,343,354,512,595,620,980
2142,0,1619,15525,14322,4252,3189,6968,15831,27293,38694,45416,45326,40063,30776,20893,13131,6493,2092,811,376,169,53,11,3,5,1,0,0,0,0,0,0
2143,0,665,10802,9810,51940,44809,42050,51593,60721,73112,90210,97381,85377,69241,49830,29582,15299,7076,2743,1074,501,295,274,224,257,312,390,514,790,1178,2255,4559
2144,131,828,1261,3725,26548,76404,88501,76393,87591,124520,152485,144697,110613,68937,39909,24931,14661,7023,3029,1430,767,415,218,102,54,31,18,6,4,0,0,0
2145,30,1811,6951,1488,1131,2466,12408,32380,58781,94353,106051,94373,80146,43832,20149,6142,1391,1270,1023,869,1002,910,1114,1064,763,478,399,146,7,0,0,0
2146,0,1822,9090,9401,7935,13879,45401,92538,114561,105330,84275,73222,47501,40523,38396,30910,25290,22975,20980,16054,11419,7398,4585,3029,2227,1937,1443,1154,1031,1366,1921,8743
2147,0,98,218,1263,9862,34268,49367,48746,55267,77259,85470,70156,48049,28149,17440,13819,13023,10692,7147,3697,1831,816,443,248,117,52,19,13,4,3,0,0
2148,0,0,544,3903,3352,5020,21419,54740,75692,95268,112240,98070,59792,28235,9239,3816,2081,790,166,74,18,5,0,0,0,0,0,0,0,0,0,0
2149,0,0,2,299,9197,85888,149208,95229,95043,131382,117394,73342,33541,13901,7188,3843,1840,818,337,274,191,263,245,333,372,946,1737,832,717,625,765,616
2150,0,1282,2396,4614,20676,49053,75010,76379,64635,63035,74038,72332,70442,69810,52081,26123,10435,3890,1997,1529,1113,948,641,478,379,73,27,8,0,0,0,0
2151,1218,15521,11909,5937,3859,6158,17387,38533,47724,53370,70420,94040,102940,87513,67811,44621,26222,15663,9960,6310,3993,2770,1899,1507,1454,1700,2173,2732,3375,3072,2121,264
2152,53,1553,8445,2855,13332,46334,123564,176630,157783,102602,57436,28980,19993,14252,10533,8692,8368,7543,6317,4565,2459,1887,2449,5185,7423,6113,3822,1420,300,70,18,0
2153,0,87,18842,57288,8406,14986,36244,41399,44008,41723,48305,63099,67044,57327,42304,24394,13340,8177,4003,1115,402,430,1051,2187,3989,4658,1782,129,1,0,0,0
2154,0,153,1878,6121,41545,77339,82489,115236,164046,220476,276044,230489,122351,54933,20728,8329,5096,4139,3592,3176,2155,1005,540,261,113,49,17,3,1,0,0,0
2155,0,0,17,91,306,1794,6973,21001,43958,67432,78884,62839,44844,33118,25801,23066,20773,16519,12105,7659,4798,3580,2948,2711,2670,3253,2107,1236,737,566,701,569
2156,0,8,12,87,1408,18073,79817,124100,156914,180528,158989,97391,36502,12600,6783,3325,1882,1499,1641,1478,1731,1865,2059,2042,1669,1152,754,566,386,183,44,0
2157,40,360,3648,23588,72308,81465,77358,57063,39732,31940,29786,31718,36358,39908,42273,40222,36089,29605,23550,17677,12747,8565,5087,3123,2010,1368,945,769,557,469,524,18684
2158,0,29,161,9622,40432,29722,24231,31637,40034,47851,46728,47394,45880,36989,23710,12865,7088,4280,3075,2301,1974,1438,805,468,308,145,62,29,6,0,0,0
2159,3553,13918,9338,9321,32918,21012,19470,47050,79040,114099,133523,98248,56347,31971,23584,18759,13445,7793,3209,2644,2978,2343,1740,1399,1430,1372,935,537,569,661,681,289
2160,396,18751,31783,18744,41742,151729,256573,122128,91075,77190,43231,22479,11999,7258,5104,3549,3292,3507,3915,4602,6023,8001,7174,3433,770,146,27,8,9,2,0,0
2161,32001,43107,10910,6307,2235,2263,5537,16962,46477,102973,156833,142743,87172,48566,25030,12199,7208,6081,3712,1866,998,294,92,86,75,56,37,14,19,3,0,0
2162,0,429,845,5659,15610,47516,140085,219306,161623,124840,125048,108938,65947,33476,24153,18817,9234,3186,553,142,61,59,75,90,105,66,34,23,0,0,0,0
2163,0,161,1245,12526,18691,25253,41808,48049,44538,58342,78168,93759,101220,101375,84036,58353,37118,22373,13459,7859,5001,3472,2499,2476,2374,2118,1868,1690,1569,1805,3291,11312
2164,0,0,148,1239,5914,19464,48884,82770,81618,70412,71277,72628,56067,33759,21662,14265,8502,5005,2947,1708,918,492,285,225,312,371,652,1180,1809,2334,2868,1613
2165,0,67,591,5289,31445,24351,13737,34849,68365,96086,110600,97518,51873,15770,5303,2830,1842,1373,1381,2248,3288,2721,1777,797,306,17,14,12,8,6,0,0
2166,1,117,3050,29889,65950,51750,44061,47667,62217,84022,94450,88904,69933,45483,24048,11298,5443,3262,2334,1860,1525,1317,1092,934,1032,1135,1432,1887,2552,3378,5637,11876
2167,0,36,671,1613,5593,6749,14084,40374,82249,129778,134255,92707,58379,46724,43605,36216,24045,14169,8249,4942,2924,1715,1001,609,482,435,474,421,424,472,378,403
2168,0,31,51,368,3160,18911,63561,92186,76745,62648,54613,47848,39882,29787,21643,14536,9775,6297,3740,2440,1466,897,448,229,104,51,7,0,0,0,0,0
2169,0,2043,50491,80968,24736,10028,12427,30785,57459,87660,125881,131442,100460,73775,45860,21265,9641,5211,3820,3351,2868,2100,1539,1548,1698,1994,2325,2754,3322,3907,4694,3260
2170,0,556,5860,36223,32890,13483,41193,71237,71254,91086,122429,113739,88994,66567,43629,26528,13825,7054,4331,3762,4572,6514,8394,7896,4172,1245,259,86,29,1,0,0
2171,0,0,14,214,5164,37017,88175,87622,107537,134839,135266,103192,58405,29680,22722,16835,8219,8706,11267,6403,2292,1683,2316,2447,2415,2056,1744,1325,769,256,12,0
2172,127,5538,1904,6250,39232,77448,107453,77914,52917,44530,33633,29798,26333,14844,5360,3079,2676,871,12,1,0,0,0,0,0,0,0,0,0,0,0,0
2173,0,0,198,709,4140,13573,41613,77123,104415,127276,114310,94741,62554,29895,12365,4830,2749,1297,532,217,126,43,16,6,2,5,1,0,0,0,0,0
2174,0,11,389,2245,6685,20669,63603,105156,103923,94645,75975,57104,33269,19766,9543,4578,1272,258,186,185,224,223,252,247,286,354,369,492,855,1137,1365,1454
2175,566,1420,526,1037,2622,9295,26933,32188,48884,66040,66414,53191,39864,34480,33243,27106,11894,3281,1064,380,199,108,46,11,4,3,1,0,0,0,0,0
2176,0,111,160,507,5947,47014,133433,121512,141123,143684,122284,96046,67668,43654,24720,11533,3846,1532,789,396,118,36,12,3,3,4,2,2,4,1,0,0
2177,257,11894,2915,5643,3521,4449,5855,25220,60835,108776,125006,95005,45216,15004,5199,2936,2034,1547,1117,724,511,488,712,766,799,831,681,391,50,2,0,0
2178,0,0,4,80,967,4397,13845,30984,72315,148558,183194,143442,104203,72598,47206,28172,18506,15461,15795,14792,14694,13848,11824,10788,10398,8927,7566,6674,6225,5791,4010,1568
2179,0,62,690,1382,4100,17772,38694,54800,69406,83942,99739,88366,66834,49361,29410,12847,4264,1217,690,374,284,277,295,217,221,193,191,191,226,395,696,1088
2180,0,3,594,2313,7827,27128,73042,112986,106905,90787,68386,41473,20439,9012,3991,2250,1294,724,463,322,293,302,359,419,576,690,771,845,728,534,336,208
2181,31761,4205,1397,2752,15443,33915,62106,92357,102949,97432,75226,45227,24942,10378,4909,3511,3533,2422,1777,423,206,150,170,179,215,279,306,373,455,580,926,3112
2182,0,3495,6220,12078,22884,18140,14695,49238,113669,169011,163168,96620,37646,11730,7219,6626,5286,3026,1002,132,1,0,2,0,0,0,0,0,0,0,0,0
2183,80,788,68340,279506,191286,31006,5857,4128,3812,3835,4502,3137,961,213,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,0,1,173,3565,5430,4973,7087,15745,29620,58442,96280,130516,119721,82590,47936,28356,16727,11234,7432,4109,1886,1174,919,820,762,613,605,795,1019,1454,2520,7160
2185,637,9800,6987,6862,3657,21540,59450,80463,99116,125954,138313,120041,96383,70481,45782,25209,12070,5492,2533,1356,812,394,280,292,263,243,177,136,151,200,407,1479
2186,0,1238,682,2942,1747,4752,13583,31712,53942,74315,95935,118111,135010,131656,111644,90556,68843,49654,33302,20860,12939,8306,5648,3609,2094,1054,447,192,85,93,87,162
2187,0,1,1199,661,2212,5123,5725,8362,13206,14808,16370,17874,14408,6534,2957,1804,1002,556,306,249,175,113,18,1,0,0,0,0,0,0,0,0
2188,97,1279,5463,10282,13279,30791,61080,80751,95630,123117,149934,136742,122523,102480,68433,39279,19831,8583,3850,1886,1004,640,496,305,213,174,123,7,0,0,0,0
2189,1073,5201,5494,2804,2438,6272,12559,29160,51339,84716,98951,89096,62236,38277,17935,6153,3237,2608,2119,1312,795,649,1033,1776,2455,1153,301,58,59,79,89,29
2190,0,5783,57297,22709,2862,1701,4497,15677,39679,74140,101735,94852,68153,39291,19411,8368,4388,2911,2113,1625,1350,1889,2209,2425,2014,1252,591,143,5,2,0,0
2191,0,50,167,537,3082,13087,38230,63729,76181,92549,114876,94649,72078,66907,60518,50421,35301,22444,17096,12816,10385,8828,5937,3664,2330,1463,769,476,355,286,143,22
2192,587,10473,45543,18687,4235,8517,20157,40335,64092,86328,100946,107494,102377,81205,56595,39785,28286,16447,7477,2694,1100,862,873,1162,1524,965,462,124,34,24,17,1
2193,392,9802,12277,36471,19465,10959,29348,51012,59550,83932,106003,105947,80188,58367,40405,25628,14136,5977,1828,607,213,65,24,15,9,7,6,5,1,1,0,0
2194,0,1,69,865,11766,32525,54519,97242,91603,61955,45554,35507,31451,32294,31390,26544,20570,14218,8205,3948,1791,849,422,179,93,47,17,12,10,2,0,0
2195,514,11064,3859,8002,8611,22730,46178,61248,71988,87866,101824,100841,74997,45912,22167,8871,3048,1142,504,382,314,319,375,413,563,985,1443,1264,406,211,43,44
2196,5,23444,21193,24433,18240,14109,38446,91924,105643,105262,100851,93023,74019,46286,21147,6751,1583,622,749,2634,8584,11538,11155,9765,1054,23,7,4,8,3,7,0
2197,0,31,3192,765,3973,16438,37376,40387,45441,56404,67175,67665,60181,49001,36418,24438,14126,7581,4479,3108,2725,2410,1889,1608,1281,949,829,822,591,516,951,27858
2198,0,1408,10691,51399,16805,11735,43515,72315,119293,127098,106607,91358,68300,45871,26764,13303,8355,6695,5738,3785,2101,1816,1770,2484,4583,5081,2038,35,1,0,0,0
2199,0,458,749,2547,8787,28215,79172,133415,125037,97902,85224,67210,44965,29227,16834,8651,5005,4224,2228,942,203,79,81,75,92,60,64,50,67,68,84,173
2200,0,47,152,438,3735,18554,60188,69107,69069,65658,62001,52270,48633,46491,36112,26459,20317,15795,11237,9287,4890,3718,2885,1766,894,429,265,199,157,115,98,330
2201,0,290,459,593,1973,7889,25714,53871,87617,114248,114005,89755,61825,47066,39473,33993,28986,24549,19172,13560,8797,5718,3731,2624,1986,1449,1030,923,883,966,1403,4172
2202,0,26,44,795,50074,27423,26850,55224,83908,106757,103047,75868,46795,23933,11981,7389,5090,2285,594,111,25,5,0,0,0,0,0,0,0,0,0,0
2203,0,1678,114447,319990,225782,54716,22144,6685,1438,1312,2163,3840,4309,3600,2283,1291,627,129,27,3,0,0,0,0,0,0,0,0,0,0,0,0
2204,26,394,2545,16008,35960,45213,38154,51194,79460,89422,82858,63686,38098,17798,6919,3133,1944,1445,1121,830,508,310,230,160,86,30,4,0,0,0,0,0
2205,1164,20003,10267,12093,62480,111361,164129,177598,115152,60608,34061,20770,15298,13190,12351,12227,11356,9698,6513,3931,1924,1032,658,374,216,95,30,9,4,0,0,0
2206,0,5,345,1145,3306,4596,16467,40767,88880,154809,164170,135758,104557,56424,19924,10015,5761,2925,1952,1270,612,389,434,881,1273,1155,1043,842,926,1168,1449,1584
2207,0,2,54,2727,37769,95487,129754,91814,81591,81247,72747,47809,21106,8917,3658,1481,763,294,87,34,17,9,3,5,1,0,0,0,0,0,0,0
2208,0,142,741,635,3185,15875,66860,131148,154900,146642,121364,88092,57716,43883,32982,18883,9397,4929,3212,2506,2233,2309,2294,2401,2454,2556,2631,2865,2770,2668,2525,1554
2209,0,117,207,4038,20973,49347,65221,71238,85872,98740,87518,59303,39099,23403,17280,15240,12337,8592,5915,3855,2590,2045,1168,828,976,993,900,925,1052,962,1040,6354
2210,0,0,413,6916,7371,15493,32157,50498,66595,82768,97528,98467,91547,84393,67342,52994,40411,30547,22456,15399,10876,7895,5742,4436,3708,3098,2531,2127,2092,2464,2638,3018
2211,127,10753,9665,8826,7583,16812,35445,59936,86179,105495,104962,89698,64220,37365,18921,8031,2999,1291,712,487,393,322,241,256,302,158,40,5,6,2,0,0
2212,0,14891,7134,5315,4824,6060,12290,43325,91890,135138,154194,83613,56523,50183,45213,37285,26819,19374,15864,11770,7164,6062,5258,3725,2861,2092,1556,1140,848,674,629,302
2213,377,17933,2766,3286,5626,7702,19949,35144,68315,101124,105217,98571,81482,62877,39877,16395,5331,2478,2078,1535,865,494,270,294,328,366,512,1075,2067,2891,847,56
2214,0,0,3381,3096,4189,12835,40625,52763,62579,83706,101257,110531,99917,76625,51554,30865,16352,8275,4866,3632,3265,3280,2917,2693,2311,1924,1663,1471,1583,1948,2663,36674
2215,48,7447,8176,2667,3074,3105,4845,8009,13425,21622,34017,51622,68507,80114,77201,77505,81141,78146,68761,52070,35215,22320,12938,7074,3779,1768,843,421,244,133,114,17
2216,450,16305,5881,6316,7053,14143,37486,84970,108318,99582,88611,98025,87320,69948,50159,33392,25215,20408,15246,12561,9886,7023,5380,4665,4662,4830,2721,1039,576,385,348,232
2217,0,7394,5557,2772,2031,5285,19131,35329,54160,76932,108553,91649,48320,23306,7218,2490,1593,1121,928,509,179,74,35,12,12,2,0,0,0,0,0,0
2218,0,51,2380,91925,287877,249126,103689,18166,3547,2831,2790,2910,3135,2764,2737,1994,1148,924,620,137,1,0,0,0,0,0,0,0,0,0,0,0
2219,12,64,185,400,1810,9289,35960,65342,62422,65208,78138,81077,69588,52270,37665,24197,13855,7272,3534,2086,1612,1416,1139,900,656,508,363,295,280,334,828,11055
2220,0,191,1430,2470,22803,50722,59821,82993,92316,88273,67762,49644,37005,24861,15186,8839,5039,2694,1657,1164,1043,1092,1551,2460,3797,3100,1187,400,207,46,7,0
2221,0,0,124,1018,2263,9760,23489,35948,41617,43968,45158,46987,49851,49329,45477,39162,31945,23936,17844,12156,7031,4754,3607,2854,2509,2321,2234,2550,2911,3106,3631,7708
2222,0,0,674,2488,3313,4678,16132,57309,116410,165426,207763,160158,104174,62917,37851,21687,13834,9919,6719,4054,2988,2088,1437,955,657,335,234,150,114,60,20,0
2223,138,7014,5077,2400,2886,15374,48160,93936,173522,192959,176594,121303,58818,25326,12663,9164,5328,4004,3065,1504,458,122,45,45,43,26,21,5,0,0,0,0
2224,3,429,1730,12447,38120,60547,63125,60219,66732,77897,82949,69288,49723,37924,31894,26980,21812,16668,11465,7147,4298,2407,1489,1017,833,772,715,628,652,555,479,160
2225,0,38,767,3759,15818,47097,106305,132129,108226,90850,80396,57129,32552,16930,8670,3241,731,172,56,20,19,27,28,19,30,15,0,0,0,0,0,0
2226,0,26,735,6738,9784,12808,36295,74140,88192,80847,66218,61057,57973,40795,30355,27149,22256,15866,10939,8059,6793,5658,4718,4234,5232,5768,3737,1444,621,716,937,1110
2227,2,17993,12627,15335,144460,242364,182341,114619,82651,62616,37624,16278,9248,5506,3012,1472,920,725,531,306,108,30,13,3,0,0,0,0,0,0,0,0
2228,0,26,822,57463,30223,19727,39840,58510,74545,86911,101265,101240,75733,52526,34530,20187,8483,2626,861,323,156,117,96,102,58,45,38,11,0,0,0,0
2229,11,10125,16843,11413,42009,35751,86110,119057,126155,109109,65039,38472,26734,18385,11470,6693,4382,1507,1054,2548,2558,3667,8954,12371,10428,5098,4053,6638,5017,2280,180,1
2230,0,0,37,990,8846,39956,76318,69596,97739,111898,105127,102309,94541,85889,72874,53379,34145,22222,15934,11873,9030,6313,4628,3388,2785,2506,2419,2328,2108,1950,3300,12340
2231,146,37778,28533,2954,3433,8239,14546,21472,34161,68743,120401,146668,131998,96740,55129,25122,13471,9147,6691,4530,2842,1522,855,560,546,820,1523,1866,1418,826,379,205
2232,0,561,1714,8547,12001,24483,90429,151373,144657,130278,127834,107785,80051,70425,49331,28591,15535,7183,3161,1751,1029,891,821,794,909,1309,2034,2611,2622,2325,1845,784
2233,0,33,1919,34854,58336,48859,86728,100613,88479,74865,45524,21135,8788,2701,893,479,215,38,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2234,0,32,4007,3609,4232,7418,20425,46051,67420,82957,93191,95894,79290,44769,18807,6391,3631,2813,1218,919,671,561,389,259,361,630,1280,1430,874,224,54,17
2235,1573,12203,8444,3818,8524,32094,44145,30878,32697,43079,49066,51384,52679,55947,52947,39440,23153,12613,8020,5361,3370,1965,1128,643,365,200,138,71,36,18,1,0
2236,1,510,1619,2533,3309,9050,30086,62211,99642,130168,128905,97903,60950,29435,10735,4433,2616,1909,1463,1285,1479,1978,3438,3921,1666,779,716,547,590,193,111,91
2237,0,2469,6092,12400,26423,26998,36814,54806,70695,82441,75375,48914,30022,28474,28921,27136,22943,14983,8710,4677,2189,836,299,149,57,17,14,2,8,0,0,0
2238,3,4172,5627,5997,8217,15021,39591,74708,99554,125849,130971,102346,67710,38977,17994,5835,1556,399,279,359,1769,2595,851,368,142,45,33,42,21,19,29,25
2239,0,0,271,15978,44025,24414,18818,30533,45736,55128,54816,44494,31551,20944,13277,8226,4752,2527,1588,1230,1204,1051,968,1008,1060,1098,946,810,592,622,587,290
2240,0,250,60964,77092,23180,6293,12641,17465,13810,8437,2037,276,270,314,816,1399,1186,661,235,2,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,2084,7016,12339,39333,71765,169576,196372,153998,89176,54502,37112,25071,17318,12872,9744,8373,5094,2903,1412,866,712,466,238,108,52,24,2,0,0,0,0
2242,0,507,41279,44752,9956,6555,11165,22579,42880,69268,98523,104926,86378,62046,38601,20421,9872,6493,5657,5294,4794,1973,212,71,30,24,6,9,1,0,0,0
2243,0,0,75,1693,10483,44255,77016,48005,41313,44418,34517,23963,24173,25534,18548,10492,5546,2086,618,350,287,245,234,245,207,171,126,60,40,20,0,0
2244,0,3030,5576,6343,4744,8090,24374,48082,81544,109696,107394,68830,37093,20028,12233,11022,3273,906,240,42,27,29,29,46,36,32,35,42,34,38,28,44
2245,22951,47327,3794,2371,3692,19026,86517,150613,167020,163246,176469,168412,129665,86162,58100,36969,18575,10389,8307,6746,4495,2731,1947,1608,1229,1024,1101,1019,647,218,29,1
2246,0,2879,3986,5561,9043,31166,98055,133028,125536,134794,73469,36608,46338,56485,49001,30613,15796,9251,5649,2852,1361,727,552,568,523,479,510,494,534,532,537,129
2247,0,13212,16041,5818,10829,29043,38360,43993,61585,95588,126836,132484,107666,70042,36821,21370,14901,8599,2002,1033,524,366,1586,3335,4131,3343,1087,268,80,1,0,0
2248,0,302,7673,3034,15998,24204,42417,60384,79631,97540,108538,103740,94483,71137,43067,21147,8682,2856,991,350,144,42,24,15,11,3,11,5,1,2,0,0
2249,29,1529,5286,7764,13479,48531,62595,78889,89333,112746,111523,86647,55800,33377,18780,9448,4161,2014,1281,872,491,234,101,32,9,8,1,0,0,0,0,0
2250,0,1735,28789,12765,2412,2124,4128,10648,32590,69063,86190,81610,60269,31852,14585,6695,5166,3578,1518,1135,557,201,61,28,13,11,4,1,0,0,0,0
2251,0,677,1724,2214,4829,10078,26942,71263,121972,159059,153773,102481,51112,48336,53727,49453,35797,25905,18211,11733,8056,5945,4732,3910,3385,2967,2381,1767,1324,1167,1389,1339
2252,0,2,317,18885,133901,180987,127488,62662,55702,46109,25482,8149,2494,1190,711,461,361,375,419,488,1026,3507,2694,852,561,489,453,419,541,589,62,0
2253,202,4397,4437,1411,1831,5469,17933,33063,49072,61027,65676,79392,80251,68612,48349,28048,12056,3886,1511,1263,1593,2964,3385,1309,617,509,375,254,96,73,11,0
2254,0,474,6419,8116,10863,19382,37443,63509,91542,122324,127755,94197,61095,26647,7796,2708,1517,978,608,405,311,414,1125,1837,1399,1206,767,245,90,28,0,0
2255,21,6060,5774,3748,2691,3577,5883,12474,19671,31168,54508,79401,115984,124981,108351,83643,64968,43668,29387,19038,8662,3833,2100,2011,1992,1354,681,471,379,389,220,32
2256,0,0,6,251,1576,4626,13619,30228,48957,77824,121454,125935,101455,80953,64519,50693,34754,19157,11321,6570,3214,1652,1279,1444,1378,1023,583,249,99,43,2,0
2257,0,343,1578,26778,31408,31582,27286,42429,47136,61169,70488,68075,54976,35552,22108,13021,7218,4056,2592,2284,2774,3645,2649,1192,259,30,9,3,0,0,0,0
2258,0,1942,13027,4686,12243,81429,171225,90199,55305,64437,43263,33720,50755,57447,56222,36708,16289,8187,6028,4541,3002,2078,1492,1323,1960,2934,3405,2911,1974,1031,722,491
2259,0,0,1009,1076,1520,7332,43442,76499,124723,205380,198666,124760,66468,26582,9723,4039,1844,716,323,221,216,266,232,389,610,886,1206,1806,1530,1289,972,979
2260,0,0,4,713,14804,131678,310441,237616,131527,67618,21064,6447,3587,2700,2478,2254,3898,4478,2130,2172,2744,891,4,0,0,0,0,0,0,0,0,0
2261,16,3169,1168,1641,2597,7132,26069,59256,68725,91031,94338,69603,59819,44912,23927,8140,2227,705,344,322,395,603,1553,2617,2477,1566,767,421,203,97,102,58
2262,0,75,996,42567,200372,272790,183719,123748,100415,60969,22169,7943,3355,2271,1073,672,643,659,745,1159,2480,3474,3303,2066,1479,1407,1542,690,140,23,0,0
2263,0,6770,9409,22264,46135,71378,94552,87066,71104,55236,31489,11514,5760,5289,4143,1597,1908,3138,4854,6322,8467,7419,8273,6499,2948,855,75,0,0,0,0,0
2264,107,7169,3218,3345,5331,12141,33308,44173,36589,34991,44964,57235,73250,83762,79785,63037,41150,24462,13799,8023,5319,3926,2908,2028,1613,1557,1569,1420,1183,851,460,63
2265,20359,29151,14339,48856,180858,230195,150664,97931,69221,49136,31961,15125,5028,1708,1043,1071,1256,1132,1024,848,827,790,795,732,560,323,270,133,53,3,0,0
2266,0,19,11527,8626,3932,9583,31497,35706,36227,53240,69653,84376,82827,63539,43752,28640,19177,12998,8282,5473,4127,3317,2981,2577,2101,1777,1510,1227,979,831,626,169
2267,36,743,3479,11343,25960,61252,97620,109698,132167,178220,212685,218342,182002,134453,88400,47092,18268,5397,1754,857,413,250,194,254,423,804,679,139,4,0,0,0
2268,80,9706,15137,15434,16558,27364,81673,88705,117918,149406,100882,72083,53818,33786,17353,8159,3006,1657,1273,1211,1157,1223,1166,1086,881,791,649,543,515,542,1031,4647
2269,0,0,0,229,4799,45164,162131,139885,117154,101342,89551,78004,60521,40171,21461,9895,4076,1954,1120,1140,1132,125,82,99,119,96,128,138,209,501,854,2656
2270,835,1730,6211,72405,188675,195838,143055,80128,37833,12963,2543,496,207,101,83,93,91,74,44,15,4,0,0,0,0,0,0,0,0,0,0,0
2271,13920,10137,9646,5770,19256,28667,10946,18163,60000,123555,163818,142010,86276,50951,24704,12026,7379,5853,4823,3738,2534,1433,613,148,21,10,3,0,0,0,0,0
2272,250,11798,4951,2427,1951,5953,30839,38437,28911,24934,31722,51038,73170,78899,62660,37531,16870,6651,3061,2122,2062,2240,2130,1996,1647,1339,1048,751,459,339,347,2923
