,0,1,2,3,4,5,6,7,8,9,10
169,23530,32614,15298,22692,30526,31171,23774,33409,38048,56138,1
170,46892,66852,24883,33028,41768,44373,36767,72030,71975,111320,1
171,53666,74421,30887,41361,57385,57880,44455,78379,68122,121668,1
172,80792,110533,42541,56976,77884,80823,62053,119881,103325,186792,1
173,56777,76032,29118,37032,42035,48591,43379,79176,87220,139616,1
174,55131,74144,29503,39278,51444,50268,41086,80242,71372,121932,1
175,76251,98905,41054,51475,60836,65226,58669,101669,100810,171473,1
176,32632,47086,17575,22313,29401,29550,24902,50649,46630,75582,1
177,34615,48542,23116,31814,41728,41746,32684,50034,46641,79160,1
178,33816,51288,18623,24681,33122,32995,26713,55290,54984,81672,1
179,35891,48023,18841,23631,30169,30796,26842,51467,54841,80395,1
180,41537,54662,29314,43948,52768,55403,42310,58353,63780,98597,1
181,59202,86653,33695,43347,58933,56536,47303,90028,83504,133535,1
182,43552,61462,23140,29617,39206,39316,31841,66058,67831,100249,1
183,49534,71805,30094,39595,53354,53025,41935,74235,67341,113514,1
184,38644,52800,18702,24258,32652,32016,26639,55284,54643,88298,1
185,76136,95615,38907,51312,59773,67032,58924,101217,105780,174744,1
186,55952,75831,39252,52604,63707,63500,54240,79798,79272,125508,1
187,55150,77264,28024,38302,48559,50922,41830,84857,85071,132069,1
188,49510,66739,25529,32874,42012,44097,37445,69543,70923,112752,1
189,45058,72128,32507,50877,69186,71412,52671,78412,100060,118889,1
190,57727,72932,42982,60736,62690,76015,57302,82662,95692,136222,1
191,29547,41977,17625,23737,32669,30885,23449,44391,36985,65871,1
192,48041,56764,25174,32027,42845,47412,37949,64443,57269,101100,1
193,66062,93712,39293,49526,62412,60232,51204,94593,89889,145717,1
194,37093,50135,24754,35118,46375,46907,35793,52526,48388,83711,1
195,66225,86848,33842,42984,46429,55226,51647,88466,107709,160976,1
196,38629,52912,20425,26120,32216,32376,27664,54760,52629,87741,1
197,41499,56108,21154,27672,36123,36949,29797,61190,56323,92449,1
198,80755,100838,49635,64143,78309,84279,70386,107687,106455,176041,1
199,46902,64856,30711,40852,54078,52292,42475,65316,65718,105120,1
200,30129,43309,18402,22394,28980,27144,22967,44493,40522,65724,1
201,38111,64016,25228,41134,56698,62692,47418,70790,67987,108070,1
202,133132,184359,71789,94200,118919,123797,101174,193750,183021,305747,1
203,76493,98430,38241,49319,54443,65041,59102,100557,117220,190562,1
204,73966,85848,55425,77718,97629,106292,85559,88876,93597,155154,1
205,75153,99516,44872,55494,66588,69653,62255,103652,103793,166896,1
206,66231,94216,34788,46806,63385,63201,48440,101257,90532,151464,1
207,44957,81089,37239,57809,76022,75679,54855,88276,78725,118053,1
208,43492,61880,23507,30502,37666,39973,33472,65423,67005,103960,1
209,51921,77460,33148,44566,59144,55734,43685,80261,69102,117811,1
210,152034,182075,109147,158125,175820,209830,174076,196888,221996,352297,1
211,50448,76547,31345,42749,60767,57054,44374,80476,70898,113566,1
212,81237,102325,38235,46541,48906,63113,59195,104766,122162,201360,1
213,57530,75824,38645,51561,62421,64070,54590,79347,78538,127138,1
214,48348,76557,26804,43090,56630,68714,49722,85278,99865,139264,1
215,85685,107527,43762,53309,59841,70010,64993,113459,123280,198198,1
216,47106,60823,23167,30062,32638,41391,37459,62901,77180,118729,1
217,59273,81430,36096,47558,63966,63159,48503,89188,72140,128351,1
218,51129,87566,42002,60890,70244,72540,55901,96284,89900,129256,1
219,53926,74396,30948,40560,53339,53764,43510,77511,74541,124193,1
220,72675,123141,45491,76649,112279,122730,83995,132349,133387,203224,1
221,41584,59303,23410,30821,38732,41499,34083,63449,68347,97972,1
222,49757,64727,33157,46842,64224,64861,49645,67350,63474,108827,1
223,37095,50288,23444,33362,42986,45454,36021,52177,52335,87638,1
224,43291,64719,24601,34156,44280,46362,36417,69373,66855,106010,1
225,40627,58439,23223,29404,38970,36569,29552,60647,52502,89331,1
226,65887,92230,41674,59935,79788,80525,62523,95976,92715,156651,1
227,38612,49557,25927,35272,43428,44870,35960,52706,50210,84258,1
228,45665,78170,38850,53663,64084,59676,43953,85478,64660,106313,1
229,34606,44874,19128,28695,37175,44121,31820,49167,51724,85698,1
230,60508,85670,31867,41883,56960,56733,43225,93045,81445,136792,1
231,27719,36938,16354,22129,28902,29537,22179,39242,37264,60760,1
232,72169,93106,35814,46073,49911,61179,57014,96867,114596,179671,1
233,57084,73404,36663,49961,66704,69027,52923,78090,69738,123782,1
234,170786,222417,103617,138261,165440,179762,150713,235652,242325,386291,1
235,56360,78984,34118,48295,58860,63216,51349,83776,80791,135451,1
236,39207,53781,22486,31168,39866,40759,32932,56386,54445,89770,1
237,57323,80290,32712,45448,62162,63226,47890,86365,83659,133661,1
238,42793,73707,38428,56861,66415,63277,49522,78950,68587,98900,1
239,46039,65101,26824,34950,45049,43944,35665,68500,58903,101873,1
240,47683,65869,23702,30653,40748,40808,33016,71656,70919,107938,1
241,149128,176648,127898,193531,245470,267486,203576,182875,203879,324645,1
242,34390,48395,21491,29215,40010,37347,28285,49990,44743,76246,1
243,59024,84198,33566,48348,61710,66667,55064,88952,101396,150643,1
244,62941,86092,33337,42448,51352,53479,44825,91256,84635,140835,1
245,39700,52234,18721,24012,31328,32626,26984,57452,54228,89723,1
246,34632,51213,18192,24319,33146,32058,26211,55492,54357,82028,1
247,30346,44801,20019,26788,33304,32624,26571,46391,47816,69196,1
248,76939,102905,43776,60408,73911,80394,65757,107828,110327,185531,1
249,112022,163832,69407,93963,113132,117191,101944,170883,173001,268561,1
250,75959,94823,42588,52608,61346,67675,62514,99018,104146,168763,1
251,69119,91805,39226,50583,65403,66657,56253,94183,93016,154043,1
252,68071,97644,37235,54784,68402,74521,59194,101315,108896,179346,1
253,42214,56266,21416,26755,34075,35261,30869,59616,56579,94677,1
254,74748,98074,37647,48279,51787,63289,58024,103172,115474,183554,1
255,48593,68298,25147,33220,42494,44603,36664,73267,69052,113158,1
256,32170,46093,17353,22214,28487,28348,24285,48235,46063,73856,1
257,57648,77701,30591,39577,54137,53944,41397,85611,71401,126969,1
258,94280,121254,47857,59933,64043,76691,71750,127346,144611,230571,1
